"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-05-07,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
2,0004(brokerage business),60030,13651,2,0034(brokerage business),16476,-218,2,0148(brokerage business),34228,692
3,0163(brokerage business),50306,11552,3,0272(brokerage business),13974,31,3,0163(brokerage business),20205,1713
4,0123(brokerage business),25814,-3084,4,0148(brokerage business),13507,-1908,4,0272(brokerage business),18795,-130
5,0275(brokerage business),23822,4004,5,0004(brokerage business),12909,-582,5,0335(brokerage business),15807,761
6,0253(brokerage business),22779,6381,6,0163(brokerage business),10756,-687,6,0103(brokerage business),13176,875
7,0259(brokerage business),21097,11107,7,0323(brokerage business),9160,136,7,0288(brokerage business),9682,1027
8,0298(brokerage business),18853,7580,8,0123(brokerage business),8711,704,8,0253(brokerage business),8247,158
9,0081(brokerage business),17802,2401,9,0298(brokerage business),7319,465,9,0268(brokerage business),7536,617
10,0186(brokerage business),17443,8829,10,0103(brokerage business),6868,520,10,0069(brokerage business),6159,402
11,0272(brokerage business),16821,1916,11,0043(brokerage business),6698,165,11,0059(brokerage business),6055,1327
12,0240(brokerage business),16629,5754,12,0186(brokerage business),6054,699,12,0240(brokerage business),5413,429
13,0268(brokerage business),14167,6260,13,0081(brokerage business),5728,-87,13,0082(brokerage business),4831,-25
14,0059(brokerage business),11391,1993,14,0275(brokerage business),5301,206,14,0275(brokerage business),4601,152
15,0034(brokerage business),10360,3125,15,0240(brokerage business),5145,410,15,0058(brokerage business),4161,185
16,0137(brokerage business),9354,4365,16,0268(brokerage business),5140,460,16,0161(brokerage business),4072,189
17,0151(brokerage business),7411,3051,17,0372(brokerage business),4848,-6,17,0123(brokerage business),3930,-218
18,0288(brokerage business),7230,1516,18,0137(brokerage business),4638,1320,18,0003(brokerage business),3352,-13
19,0069(brokerage business),6996,4580,19,0096(brokerage business),4241,73,19,0151(brokerage business),3249,-350
20,0299(brokerage business),6707,3523,20,0253(brokerage business),4141,107,20,0081(brokerage business),3179,471
Total,,444102,130131,Total,,168107,1518,Total,,215019,7738
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：adall,,,,,,,2026-05-07,,,,
Name of FF Member/OSBP,18804,7980,Name of FF Member/OSBP,19193,1096,Name of FF Member/OSBP,19193,1096,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ad2605,,,,,,,,,,2026-05-07,
1,0308(brokerage business),30,9,1,0004(brokerage business),201,0,1,0372(brokerage business),141,0
2,0313(brokerage business),24,24,2,0148(brokerage business),96,-3,2,0275(brokerage business),132,0
3,0042(brokerage business),18,0,3,0139(brokerage business),90,0,3,0123(brokerage business),84,0
4,0025(brokerage business),12,6,4,0299(brokerage business),90,0,4,0268(brokerage business),81,0
5,0069(brokerage business),9,6,5,0163(brokerage business),69,-6,5,0148(brokerage business),66,0
6,0058(brokerage business),6,0,6,0108(brokerage business),27,-6,6,0253(brokerage business),36,0
7,0108(brokerage business),6,6,7,0042(brokerage business),21,0,7,0308(brokerage business),36,-30
8,0123(brokerage business),6,6,8,0275(brokerage business),18,0,8,0004(brokerage business),24,0
9,0163(brokerage business),6,3,9,0003(brokerage business),12,0,9,0069(brokerage business),18,-9
10,0272(brokerage business),6,0,10,0059(brokerage business),12,0,10,0240(brokerage business),18,0
11,0016(brokerage business),3,-3,11,0277(brokerage business),12,0,11,0163(brokerage business),6,0
12,0137(brokerage business),3,3,12,0271(brokerage business),3,0,12,0271(brokerage business),6,0
13,0148(brokerage business),3,3,13,,,,13,0016(brokerage business),3,3
Total,,132,63,Total,,651,-15,Total,,651,-36
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ad2606,,,,,,,,,,2026-05-07,
1,0163(brokerage business),1810,878,1,0253(brokerage business),582,-16,1,0148(brokerage business),670,-52
2,0004(brokerage business),1103,388,2,0163(brokerage business),499,-42,2,0123(brokerage business),655,-10
3,0081(brokerage business),957,-172,3,0323(brokerage business),412,20,3,0004(brokerage business),559,-76
4,0148(brokerage business),560,153,4,0275(brokerage business),334,-16,4,0009(brokerage business),427,-9
5,0137(brokerage business),510,236,5,0299(brokerage business),334,6,5,0253(brokerage business),381,-5
6,0096(brokerage business),381,233,6,0123(brokerage business),332,-3,6,0272(brokerage business),318,-13
7,0257(brokerage business),236,-106,7,0004(brokerage business),323,-71,7,0323(brokerage business),311,-15
8,0253(brokerage business),223,45,8,0009(brokerage business),318,-18,8,0275(brokerage business),306,2
9,0008(brokerage business),208,5,9,0139(brokerage business),312,14,9,0137(brokerage business),295,19
10,0240(brokerage business),196,107,10,0137(brokerage business),306,11,10,0139(brokerage business),290,6
11,0034(brokerage business),190,126,11,0321(brokerage business),304,-1,11,0008(brokerage business),288,3
12,0042(brokerage business),147,74,12,0008(brokerage business),284,1,12,0069(brokerage business),287,-45
13,0067(brokerage business),139,7,13,0257(brokerage business),280,0,13,0268(brokerage business),282,-8
14,0272(brokerage business),129,-29,14,0096(brokerage business),269,14,14,0257(brokerage business),280,0
15,0275(brokerage business),124,42,15,0048(brokerage business),257,-50,15,0096(brokerage business),275,15
16,0048(brokerage business),120,33,16,0148(brokerage business),211,-4,16,0048(brokerage business),246,-46
17,0323(brokerage business),117,56,17,0272(brokerage business),162,-36,17,0067(brokerage business),196,-12
18,0186(brokerage business),116,89,18,0086(brokerage business),156,0,18,0163(brokerage business),194,68
19,0123(brokerage business),113,-81,19,0276(brokerage business),128,0,19,0103(brokerage business),182,46
20,0003(brokerage business),100,90,20,0308(brokerage business),120,-8,20,0003(brokerage business),86,-100
Total,,7479,2174,Total,,5923,-199,Total,,6528,-232
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ad2607,,,,,,,,,,2026-05-07,
1,0163(brokerage business),1538,759,1,0323(brokerage business),1005,104,1,0123(brokerage business),1317,152
2,0323(brokerage business),1017,583,2,0123(brokerage business),970,145,2,0323(brokerage business),1003,103
3,0081(brokerage business),725,707,3,0008(brokerage business),890,1,3,0008(brokerage business),892,0
4,0123(brokerage business),685,387,4,0163(brokerage business),858,24,4,0275(brokerage business),800,-4
5,0275(brokerage business),583,394,5,0275(brokerage business),830,17,5,0257(brokerage business),779,153
6,0096(brokerage business),472,301,6,0257(brokerage business),778,155,6,0048(brokerage business),677,118
7,0148(brokerage business),458,-16,7,0253(brokerage business),777,87,7,0139(brokerage business),631,118
8,0137(brokerage business),409,239,8,0048(brokerage business),679,121,8,0253(brokerage business),626,96
9,0009(brokerage business),338,265,9,0139(brokerage business),611,113,9,0009(brokerage business),528,146
10,0257(brokerage business),332,136,10,0009(brokerage business),540,116,10,0096(brokerage business),474,149
11,0253(brokerage business),257,94,11,0096(brokerage business),472,147,11,0163(brokerage business),461,32
12,0139(brokerage business),255,-6,12,0137(brokerage business),431,22,12,0137(brokerage business),376,19
13,0048(brokerage business),239,183,13,0299(brokerage business),276,12,13,0004(brokerage business),283,75
14,0008(brokerage business),197,72,14,0148(brokerage business),158,0,14,0268(brokerage business),279,-3
15,0004(brokerage business),146,71,15,0272(brokerage business),109,43,15,0148(brokerage business),268,6
16,0240(brokerage business),108,32,16,0043(brokerage business),72,-3,16,0272(brokerage business),153,-1
17,0058(brokerage business),72,58,17,0121(brokerage business),71,0,17,0103(brokerage business),138,3
18,0320(brokerage business),65,65,18,0320(brokerage business),60,60,18,0240(brokerage business),54,34
19,0272(brokerage business),60,18,19,0034(brokerage business),56,35,19,0003(brokerage business),53,51
20,0034(brokerage business),57,42,20,0276(brokerage business),51,0,20,0034(brokerage business),45,16
Total,,8013,4384,Total,,9694,1199,Total,,9837,1263
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：auall,,,,,,,2026-05-07,,,,
Name of FF Member/OSBP,527849,295218,Name of FF Member/OSBP,271045,14999,Name of FF Member/OSBP,66225,10,,,
Name of Non-FF Member/OSNBP,25429,3616,Name of Non-FF Member/OSNBP,45566,-4521,Name of Non-FF Member/OSNBP,250386,10468,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：au2605,,,,,,,,,,2026-05-07,
1,0004(brokerage business),42,39,1,0034(brokerage business),165,-3,1,0148(brokerage business),225,0
2,0272(brokerage business),33,21,2,0308(brokerage business),18,0,2,0004(brokerage business),222,-39
3,0308(brokerage business),27,21,3,0042(brokerage business),15,0,3,0025(brokerage business),3,3
4,0271(brokerage business),18,0,4,0186(brokerage business),15,0,4,0163(brokerage business),3,0
5,0148(brokerage business),15,-39,5,0171(brokerage business),12,-12,5,0253(brokerage business),3,0
6,0171(brokerage business),12,12,6,0163(brokerage business),9,3,6,0308(brokerage business),3,3
7,0177(brokerage business),12,12,7,0038(brokerage business),6,0,7,,,
8,0268(brokerage business),12,12,8,0268(brokerage business),6,-12,8,,,
9,0274(brokerage business),12,6,9,0003(brokerage business),3,0,9,,,
10,0275(brokerage business),12,12,10,0043(brokerage business),3,0,10,,,
11,0163(brokerage business),9,9,11,0151(brokerage business),3,3,11,,,
12,0385(brokerage business),6,-12,12,0275(brokerage business),3,-12,12,,,
13,0025(brokerage business),3,3,13,0338(brokerage business),3,0,13,,,
14,0034(brokerage business),3,-9,14,,,,14,,,
15,0151(brokerage business),3,3,15,,,,15,,,
16,0161(brokerage business),3,3,16,,,,16,,,
17,0298(brokerage business),3,3,17,,,,17,,,
Total,,225,96,Total,,261,-33,Total,,459,-33
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：au2606,,,,,,,,,,2026-05-07,
1,0004(brokerage business),77962,34726,1,0004(brokerage business),19459,1242,1,0004(brokerage business),8922,-127
2,0148(brokerage business),47032,30126,2,0148(brokerage business),10139,92,2,0148(brokerage business),3964,172
3,0253(brokerage business),24741,14804,3,0163(brokerage business),9151,412,3,0253(brokerage business),2772,375
4,0081(brokerage business),22471,12476,4,0272(brokerage business),6511,242,4,0163(brokerage business),2585,205
5,0308(brokerage business),20811,15063,5,0240(brokerage business),5003,89,5,0001(brokerage business),2109,134
6,0163(brokerage business),18514,7731,6,0082(brokerage business),4981,-287,6,0240(brokerage business),1973,715
7,0009(brokerage business),13506,10701,7,0034(brokerage business),4633,-266,7,0268(brokerage business),1865,-30
8,0272(brokerage business),10411,6547,8,0103(brokerage business),4559,438,8,0049(brokerage business),1352,37
9,0240(brokerage business),7964,4510,9,0288(brokerage business),4509,180,9,0096(brokerage business),921,176
10,0268(brokerage business),5913,3852,10,0253(brokerage business),4441,-79,10,0275(brokerage business),892,265
11,0034(brokerage business),5703,3511,11,0169(brokerage business),3329,-156,11,0272(brokerage business),859,169
12,0096(brokerage business),5652,1923,12,0096(brokerage business),3037,-28,12,0059(brokerage business),748,-83
13,0275(brokerage business),5644,2955,13,0268(brokerage business),2908,37,13,0082(brokerage business),740,15
14,0123(brokerage business),5143,1493,14,0161(brokerage business),2516,-60,14,0288(brokerage business),692,6
15,0244(brokerage business),4265,2702,15,0069(brokerage business),2488,31,15,0009(brokerage business),634,-49
16,0298(brokerage business),4197,2689,16,0042(brokerage business),2452,-114,16,0186(brokerage business),613,25
17,0372(brokerage business),4185,2088,17,0058(brokerage business),2357,-3,17,0042(brokerage business),558,-3
18,0001(brokerage business),3947,2880,18,0308(brokerage business),2312,79,18,0161(brokerage business),539,84
19,0077(brokerage business),3881,1604,19,0067(brokerage business),2180,122,19,0103(brokerage business),517,-13
20,0186(brokerage business),3556,2585,20,0019(brokerage business),2172,23,20,0315(brokerage business),516,-296
Total,,295498,164966,Total,,99137,1994,Total,,33771,1777
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：au2608,,,,,,,,,,2026-05-07,
1,0004(brokerage business),23107,11793,1,0004(brokerage business),18807,805,1,0315(brokerage business),2513,78
2,0148(brokerage business),15003,8899,2,0148(brokerage business),8601,256,2,0148(brokerage business),1870,-145
3,0253(brokerage business),12430,9438,3,0272(brokerage business),3576,231,3,0004(brokerage business),787,-332
4,0081(brokerage business),9653,5753,4,0103(brokerage business),3196,167,4,0049(brokerage business),737,49
5,0009(brokerage business),9327,7236,5,0240(brokerage business),2701,1003,5,0163(brokerage business),505,28
6,0308(brokerage business),4245,2934,6,0161(brokerage business),1992,-177,6,0253(brokerage business),464,-161
7,0163(brokerage business),3564,1149,7,0163(brokerage business),1770,440,7,0268(brokerage business),450,-18
8,0240(brokerage business),2635,1756,8,0288(brokerage business),1723,-14,8,0089(brokerage business),368,-17
9,0161(brokerage business),2069,1143,9,0067(brokerage business),1632,333,9,0042(brokerage business),342,9
10,0272(brokerage business),1858,832,10,0003(brokerage business),1478,22,10,0034(brokerage business),293,12
