"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-08,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
6,0272(brokerage business),551,364,6,0096(brokerage business),500,0,6,0148(brokerage business),65,-154
7,0148(brokerage business),530,189,7,0385(brokerage business),500,0,7,0311(brokerage business),18,12
8,0163(brokerage business),328,121,8,0275(brokerage business),432,-152,8,0389(brokerage business),5,-5
9,0103(brokerage business),286,246,9,0095(brokerage business),423,-49,9,0240(brokerage business),4,-96
10,0274(brokerage business),283,182,10,0277(brokerage business),350,-100,10,0118(brokerage business),1,0
11,0240(brokerage business),240,166,11,0272(brokerage business),232,-186,11,0268(brokerage business),1,-21
12,0323(brokerage business),237,21,12,0177(brokerage business),227,0,12,0275(brokerage business),1,-128
13,0288(brokerage business),140,-28,13,0163(brokerage business),103,-123,13,0276(brokerage business),1,-1
14,0058(brokerage business),138,-91,14,0034(brokerage business),100,-3,14,,,
15,0295(brokerage business),134,120,15,0082(brokerage business),100,-2,15,,,
16,0069(brokerage business),120,95,16,0323(brokerage business),30,-1,16,,,
17,0308(brokerage business),115,43,17,0321(brokerage business),16,-2,17,,,
18,0280(brokerage business),114,99,18,0137(brokerage business),10,-15,18,,,
19,0151(brokerage business),110,69,19,0081(brokerage business),5,-2,19,,,
20,0277(brokerage business),109,107,20,0389(brokerage business),5,0,20,,,
Total,,11299,5491,Total,,7042,-1720,Total,,7042,-999
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2610,,,,,,,,,,2026-09-08,
1,0163(brokerage business),148553,13539,1,0004(brokerage business),23673,-588,1,0148(brokerage business),13688,-591
2,0004(brokerage business),87929,-74312,2,0148(brokerage business),14708,-952,2,0272(brokerage business),11775,-324
3,0148(brokerage business),67271,-14427,3,0163(brokerage business),11391,1306,3,0275(brokerage business),10629,-1173
4,0275(brokerage business),54398,8401,4,0103(brokerage business),9606,-871,4,0004(brokerage business),10061,-529
5,0123(brokerage business),28042,-10446,5,0272(brokerage business),7947,-1136,5,0123(brokerage business),7766,1827
6,0272(brokerage business),25906,-8774,6,0253(brokerage business),6397,-61,6,0139(brokerage business),7099,-129
7,0240(brokerage business),22434,-7166,7,0059(brokerage business),6379,472,7,0240(brokerage business),6979,4
8,0081(brokerage business),17435,-11269,8,0082(brokerage business),5078,-154,8,0253(brokerage business),5127,-134
9,0253(brokerage business),15045,-3987,9,0081(brokerage business),4299,-114,9,0103(brokerage business),4853,-83
10,0268(brokerage business),14508,-4126,10,0240(brokerage business),3802,-698,10,0298(brokerage business),4621,-158
11,0298(brokerage business),11786,-1040,11,0288(brokerage business),3522,-636,11,0163(brokerage business),4358,599
12,0186(brokerage business),11661,-857,12,0137(brokerage business),3483,98,12,0081(brokerage business),4261,-329
13,0034(brokerage business),10537,-2196,13,0335(brokerage business),3348,-447,13,0161(brokerage business),4149,42
14,0059(brokerage business),9616,-5361,14,0018(brokerage business),3257,-685,14,0034(brokerage business),4076,81
15,0308(brokerage business),9530,-2280,15,0151(brokerage business),3166,-903,15,0268(brokerage business),4039,-102
16,0288(brokerage business),9012,77,16,0333(brokerage business),3088,2,16,0121(brokerage business),4023,20
17,0069(brokerage business),8650,-2581,17,0323(brokerage business),3047,563,17,0288(brokerage business),3810,0
18,0103(brokerage business),8414,-7372,18,0096(brokerage business),2838,-155,18,0177(brokerage business),3610,4
19,0043(brokerage business),7432,-4345,19,0268(brokerage business),2699,-464,19,0308(brokerage business),3406,77
20,0323(brokerage business),7185,-1357,20,0311(brokerage business),2603,157,20,0186(brokerage business),3127,-80
Total,,575344,-139879,Total,,124331,-5266,Total,,121457,-978
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2611,,,,,,,,,,2026-09-08,
1,0148(brokerage business),42659,2,1,0148(brokerage business),32372,1681,1,0272(brokerage business),16933,1654
2,0163(brokerage business),42595,-11482,2,0272(brokerage business),18678,1711,2,0148(brokerage business),16355,2586
3,0004(brokerage business),37726,-8055,3,0004(brokerage business),14187,726,3,0004(brokerage business),14926,874
4,0275(brokerage business),19082,8603,4,0163(brokerage business),13063,-398,4,0009(brokerage business),13546,1615
5,0123(brokerage business),15500,-3351,5,0239(brokerage business),12315,67,5,0082(brokerage business),11853,350
6,0253(brokerage business),10971,-2544,6,0069(brokerage business),10471,1868,6,0275(brokerage business),10418,547
7,0081(brokerage business),10449,-74,7,0123(brokerage business),10352,3,7,0137(brokerage business),7515,114
8,0059(brokerage business),9370,-370,8,0103(brokerage business),9774,434,8,0069(brokerage business),7376,317
9,0009(brokerage business),8779,2268,9,0082(brokerage business),8859,296,9,0059(brokerage business),7298,654
10,0272(brokerage business),8551,135,10,0268(brokerage business),8266,-492,10,0081(brokerage business),6925,-102
11,0069(brokerage business),6249,-52,11,0161(brokerage business),7931,108,11,0253(brokerage business),6769,1266
12,0268(brokerage business),6141,-134,12,0059(brokerage business),7136,446,12,0123(brokerage business),6687,-199
13,0240(brokerage business),5850,187,13,0081(brokerage business),6594,159,13,0161(brokerage business),6498,216
14,0082(brokerage business),5374,1540,14,0335(brokerage business),6556,576,14,0103(brokerage business),6286,-268
15,0308(brokerage business),5238,-313,15,0137(brokerage business),6431,52,15,0139(brokerage business),6209,282
16,0338(brokerage business),4926,1277,16,0253(brokerage business),6259,463,16,0163(brokerage business),5995,-157
17,0137(brokerage business),4296,-139,17,0009(brokerage business),5163,16,17,0268(brokerage business),5807,-609
18,0271(brokerage business),4166,276,18,0139(brokerage business),4938,-128,18,0177(brokerage business),4822,155
19,0335(brokerage business),3793,-385,19,0043(brokerage business),4922,-120,19,0333(brokerage business),4559,78
20,0259(brokerage business),3445,1691,20,0275(brokerage business),4678,37,20,0335(brokerage business),4493,1305
Total,,255160,-10920,Total,,198945,7505,Total,,171270,10678
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2612,,,,,,,,,,2026-09-08,
1,0163(brokerage business),20151,-3930,1,0004(brokerage business),15960,1484,1,0103(brokerage business),14439,2412
2,0148(brokerage business),14524,2413,2,0148(brokerage business),14535,2598,2,0004(brokerage business),9746,1045
3,0004(brokerage business),12755,-203,3,0335(brokerage business),10313,314,3,0272(brokerage business),9522,-478
4,0275(brokerage business),11960,610,4,0239(brokerage business),9268,317,4,0123(brokerage business),9091,-978
5,0123(brokerage business),10236,399,5,0009(brokerage business),6738,140,5,0333(brokerage business),7565,392
6,0103(brokerage business),5656,3372,6,0103(brokerage business),6494,-1946,6,0253(brokerage business),6618,208
7,0308(brokerage business),4855,1889,7,0163(brokerage business),5477,-107,7,0244(brokerage business),6080,178
8,0333(brokerage business),4184,819,8,0177(brokerage business),5197,46,8,0275(brokerage business),5001,301
9,0271(brokerage business),3713,1646,9,0272(brokerage business),3878,529,9,0082(brokerage business),4975,341
10,0059(brokerage business),2739,-865,10,0253(brokerage business),3662,304,10,0238(brokerage business),4946,4
11,0253(brokerage business),2718,-845,11,0275(brokerage business),3647,123,11,0148(brokerage business),4556,364
12,0272(brokerage business),2707,-590,12,0059(brokerage business),3195,-2,12,0096(brokerage business),4211,167
13,0240(brokerage business),2429,-721,13,0084(brokerage business),3000,0,13,0240(brokerage business),3392,231
14,0335(brokerage business),2172,1046,14,0308(brokerage business),2449,52,14,0069(brokerage business),3180,115
15,0268(brokerage business),2151,-127,15,0082(brokerage business),2260,85,15,0018(brokerage business),2982,99
16,0069(brokerage business),2096,-240,16,0034(brokerage business),2198,273,16,0153(brokerage business),2525,-107
17,0259(brokerage business),2073,589,17,0389(brokerage business),2131,359,17,0067(brokerage business),2329,171
18,0137(brokerage business),1910,376,18,0277(brokerage business),1893,51,18,0268(brokerage business),2185,-528
19,0342(brokerage business),1752,1039,19,0069(brokerage business),1637,371,19,0335(brokerage business),2143,1380
20,0151(brokerage business),1580,175,20,0240(brokerage business),1573,-2,20,0095(brokerage business),2088,408
Total,,112361,6852,Total,,105505,4989,Total,,107574,5725
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2701,,,,,,,,,,2026-09-08,
1,0163(brokerage business),10782,492,1,0148(brokerage business),8267,744,1,0272(brokerage business),7366,3411
2,0148(brokerage business),7724,2524,2,0272(brokerage business),6863,3443,2,0275(brokerage business),5738,236
3,0272(brokerage business),7466,5845,3,0137(brokerage business),5078,-30,3,0137(brokerage business),5484,108
4,0123(brokerage business),4518,1886,4,0081(brokerage business),4206,7,4,0148(brokerage business),4148,154
5,0004(brokerage business),2681,728,5,0161(brokerage business),3391,4,5,0123(brokerage business),4103,749
6,0275(brokerage business),2588,-116,6,0275(brokerage business),3330,64,6,0059(brokerage business),3412,136
7,0059(brokerage business),1823,-871,7,0123(brokerage business),3306,533,7,0081(brokerage business),3160,31
8,0069(brokerage business),1658,505,8,0059(brokerage business),3244,125,8,0161(brokerage business),3073,46
9,0253(brokerage business),1657,-305,9,0009(brokerage business),2502,12,9,0069(brokerage business),2982,386
10,0268(brokerage business),1535,9,10,0069(brokerage business),2456,264,10,0139(brokerage business),2496,260
11,0137(brokerage business),1408,345,11,0139(brokerage business),2436,238,11,0082(brokerage business),2488,424
12,0240(brokerage business),1398,292,12,0082(brokerage business),2420,587,12,0009(brokerage business),2340,65
13,0103(brokerage business),1163,687,13,0004(brokerage business),1882,50,13,0103(brokerage business),2304,522
14,0082(brokerage business),1109,224,14,0268(brokerage business),1765,-234,14,0268(brokerage business),1967,-199
15,0342(brokerage business),1070,559,15,0335(brokerage business),1634,140,15,0238(brokerage business),1869,17
16,0274(brokerage business),852,390,16,0163(brokerage business),1588,7,16,0004(brokerage business),1840,1
17,0043(brokerage business),735,-439,17,0253(brokerage business),1102,12,17,0333(brokerage business),1627,-18
18,0161(brokerage business),730,-303,18,0308(brokerage business),1019,15,18,0163(brokerage business),972,-57
19,0081(brokerage business),720,-480,19,0042(brokerage business),1003,108,19,0018(brokerage business),914,29
20,0271(brokerage business),717,233,20,0240(brokerage business),968,23,20,0096(brokerage business),706,232
Total,,52334,12205,Total,,58460,6112,Total,,58989,6533
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：brall,,,,,,,2026-09-08,,,,
Name of FF Member/OSBP,602478,-628710,Name of FF Member/OSBP,162739,-9878,Name of FF Member/OSBP,162739,-9878,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2609,,,,,,,,,,2026-09-08,
1,0177(brokerage business),230,228,1,0004(brokerage business),390,0,1,0123(brokerage business),276,-6
2,0163(brokerage business),98,28,2,0029(brokerage business),160,-22,2,0004(brokerage business),86,-8
3,0271(brokerage business),56,44,3,0059(brokerage business),60,0,3,0253(brokerage business),60,0
4,0272(brokerage business),52,10,4,0163(brokerage business),60,-14,4,0125(brokerage business),56,0
5,0019(brokerage business),44,36,5,0018(brokerage business),36,0,5,0148(brokerage business),52,-6
6,0151(brokerage business),32,30,6,0007(brokerage business),24,0,6,0003(brokerage business),44,0
7,0096(brokerage business),30,30,7,0096(brokerage business),18,-30,7,0163(brokerage business),44,-84
8,0123(brokerage business),30,-22,8,,,,8,0082(brokerage business),24,0
9,0275(brokerage business),30,2,9,,,,9,0311(brokerage business),24,0
10,0034(brokerage business),26,18,10,,,,10,0096(brokerage business),18,0
11,0029(brokerage business),22,-56,11,,,,11,0103(brokerage business),18,-20
12,0103(brokerage business),20,20,12,,,,12,0069(brokerage business),12,-4
13,0372(brokerage business),20,18,13,,,,13,0177(brokerage business),12,-6
14,0004(brokerage business),16,-44,14,,,,14,0272(brokerage business),12,-28
15,0058(brokerage business),16,-14,15,,,,15,0151(brokerage business),8,8
16,0274(brokerage business),16,0,16,,,,16,0016(brokerage business),2,0
17,0333(brokerage business),16,8,17,,,,17,,,
18,0298(brokerage business),14,2,18,,,,18,,,
19,0069(brokerage business),12,12,19,,,,19,,,
20,0389(brokerage business),12,-2,20,,,,20,,,
Total,,792,348,Total,,748,-66,Total,,748,-154
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2610,,,,,,,,,,2026-09-08,
1,0148(brokerage business),59844,-65278,1,0004(brokerage business),5119,-373,1,0004(brokerage business),6821,-71
2,0275(brokerage business),38695,-22186,2,0148(brokerage business),3225,-909,2,0163(brokerage business),3444,114
3,0004(brokerage business),37315,-37681,3,0103(brokerage business),1979,329,3,0148(brokerage business),2746,258
4,0163(brokerage business),29803,-35800,4,0163(brokerage business),1653,-311,4,0253(brokerage business),1547,-601
5,0253(brokerage business),15789,-17936,5,0253(brokerage business),1501,-168,5,0123(brokerage business),1391,148
6,0123(brokerage business),14417,-13533,6,0059(brokerage business),1383,47,6,0103(brokerage business),1306,-110
7,0081(brokerage business),12677,-15654,7,0321(brokerage business),965,2,7,0275(brokerage business),1304,-189
8,0240(brokerage business),12162,-11927,8,0311(brokerage business),941,505,8,0272(brokerage business),1258,-158
9,0298(brokerage business),9614,-6929,9,0001(brokerage business),931,1,9,0058(brokerage business),1243,-416
10,0259(brokerage business),8356,-2085,10,0268(brokerage business),895,63,10,0082(brokerage business),957,-149
11,0186(brokerage business),6615,-7249,11,0034(brokerage business),872,-86,11,0298(brokerage business),936,-243
12,0059(brokerage business),6098,-7686,12,0240(brokerage business),848,-58,12,0186(brokerage business),893,-53
13,0272(brokerage business),5750,-8446,13,0288(brokerage business),830,-40,13,0240(brokerage business),702,-112
14,0268(brokerage business),5682,-7749,14,0272(brokerage business),806,-212,14,0034(brokerage business),695,-66
15,0308(brokerage business),4753,-1585,15,0081(brokerage business),706,-538,15,0177(brokerage business),684,-107
16,0034(brokerage business),4744,-5888,16,0153(brokerage business),703,98,16,0268(brokerage business),628,-179
17,0019(brokerage business),4712,-5765,17,0043(brokerage business),689,23,17,0019(brokerage business),626,-91
18,0009(brokerage business),3937,-2772,18,0308(brokerage business),664,17,18,0081(brokerage business),624,243
19,0161(brokerage business),3909,-448,19,0058(brokerage business),641,-294,19,0418(brokerage business),611,53
20,0153(brokerage business),3697,219,20,0137(brokerage business),631,-75,20,0007(brokerage business),598,6
Total,,288569,-276378,Total,,25982,-1979,Total,,29014,-1723
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2611,,,,,,,,,,2026-09-08,
1,0004(brokerage business),29216,-26846,1,0148(brokerage business),9152,-479,1,0004(brokerage business),19551,-1114
2,0148(brokerage business),22437,-26325,2,0004(brokerage business),8858,-1104,2,0323(brokerage business),8286,-70
3,0081(brokerage business),12534,-26506,3,0323(brokerage business),8522,-113,3,0268(brokerage business),7552,-3272
4,0163(brokerage business),11350,-18668,4,0268(brokerage business),8323,-3047,4,0148(brokerage business),7268,240
5,0275(brokerage business),11041,-11510,5,0163(brokerage business),5198,-127,5,0272(brokerage business),5878,-90
6,0268(brokerage business),10461,5156,6,0103(brokerage business),4761,186,6,0103(brokerage business),4649,687
7,0253(brokerage business),8589,-6975,7,0123(brokerage business),4715,-186,7,0163(brokerage business),4238,481
8,0123(brokerage business),7733,-15087,8,0253(brokerage business),4629,-268,8,0123(brokerage business),3394,155
9,0308(brokerage business),3545,1347,9,0048(brokerage business),2759,-5,9,0253(brokerage business),3323,-191
10,0272(brokerage business),3452,-2939,10,0335(brokerage business),2518,102,10,0029(brokerage business),2535,-146
11,0059(brokerage business),2566,-2235,11,0043(brokerage business),2423,-3,11,0043(brokerage business),2147,-11
12,0240(brokerage business),2484,-5167,12,0096(brokerage business),2286,180,12,0096(brokerage business),2146,-153
13,0058(brokerage business),2005,-2264,13,0272(brokerage business),2090,-98,13,0275(brokerage business),1942,-6
14,0103(brokerage business),1969,-4296,14,0275(brokerage business),2061,-5,14,0082(brokerage business),1890,-53
15,0096(brokerage business),1741,-919,15,0311(brokerage business),1222,-15,15,0081(brokerage business),1611,879
16,0009(brokerage business),1726,53,16,0240(brokerage business),1184,142,16,0048(brokerage business),1355,-8
17,0274(brokerage business),1562,-2216,17,0007(brokerage business),1025,219,17,0254(brokerage business),961,1
18,0323(brokerage business),1373,-2288,18,0058(brokerage business),972,-430,18,0107(brokerage business),756,-6
19,0177(brokerage business),1322,-2167,19,0161(brokerage business),922,-32,19,0059(brokerage business),701,126
20,0186(brokerage business),1318,-758,20,0067(brokerage business),851,38,20,0177(brokerage business),683,-226
Total,,138424,-150610,Total,,74471,-5045,Total,,80866,-2777
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ruall,,,,,,,2026-09-08,,,,
Name of FF Member/OSBP,901746,-212152,Name of FF Member/OSBP,210815,11511,Name of FF Member/OSBP,210635,11511,,,
Name of Non-FF Member/OSNBP,0,-602,Name of Non-FF Member/OSNBP,50,0,Name of Non-FF Member/OSNBP,230,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2609,,,,,,,,,,2026-09-08,
1,0163(brokerage business),239,-139,1,0004(brokerage business),599,-41,1,0151(brokerage business),1704,134
2,0271(brokerage business),226,164,2,0096(brokerage business),442,0,2,0240(brokerage business),310,-9
3,0177(brokerage business),215,214,3,0082(brokerage business),332,0,3,0123(brokerage business),200,-35
4,0151(brokerage business),142,-337,4,0163(brokerage business),300,-14,4,0177(brokerage business),200,125
5,0275(brokerage business),136,-4,5,0177(brokerage business),288,-62,5,0004(brokerage business),195,-33
6,0004(brokerage business),96,24,6,0148(brokerage business),259,-1,6,0148(brokerage business),130,-15
7,0274(brokerage business),86,-80,7,0058(brokerage business),220,0,7,0163(brokerage business),110,-9
8,0333(brokerage business),78,71,8,0103(brokerage business),203,-28,8,0096(brokerage business),100,-2
9,0272(brokerage business),68,-92,9,0125(brokerage business),123,-3,9,0272(brokerage business),55,9
10,0121(brokerage business),62,-13,10,0385(brokerage business),66,0,10,0067(brokerage business),50,-1
11,0308(brokerage business),60,19,11,0059(brokerage business),50,-6,11,0125(brokerage business),50,-6
12,0123(brokerage business),53,33,12,0121(brokerage business),50,-11,12,0322(brokerage business),40,-17
13,0081(brokerage business),52,19,13,0272(brokerage business),50,-5,13,0139(brokerage business),30,-8
14,0322(brokerage business),51,36,14,0276(brokerage business),50,0,14,0077(brokerage business),20,-3
15,0103(brokerage business),39,32,15,0254(brokerage business),34,0,15,0275(brokerage business),11,0
16,0148(brokerage business),34,-44,16,0275(brokerage business),30,0,16,0321(brokerage business),9,-3
17,0069(brokerage business),31,1,17,0322(brokerage business),30,30,17,0029(brokerage business),3,-3
18,0157(brokerage business),27,27,18,0067(brokerage business),16,15,18,0253(brokerage business),2,-4
19,0288(brokerage business),27,22,19,0048(brokerage business),15,-3,19,0315(brokerage business),2,0
20,0259(brokerage business),25,-78,20,0123(brokerage business),10,-10,20,,,
Total,,1747,-125,Total,,3167,-139,Total,,3221,120
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2611,,,,,,,,,,2026-09-08,
1,0004(brokerage business),1812,-1057,1,0004(brokerage business),624,3,1,0240(brokerage business),900,4
2,0253(brokerage business),1811,-1385,2,0177(brokerage business),538,-96,2,0004(brokerage business),729,-43
3,0163(brokerage business),1721,-1385,3,0151(brokerage business),494,-39,3,0151(brokerage business),558,1
4,0148(brokerage business),1711,476,4,0058(brokerage business),486,-57,4,0163(brokerage business),422,89
5,0275(brokerage business),1394,-22,5,0163(brokerage business),377,38,5,0148(brokerage business),382,154
6,0161(brokerage business),1136,-548,6,0123(brokerage business),372,-3,6,0349(brokerage business),327,0
7,0272(brokerage business),903,-147,7,0148(brokerage business),306,81,7,0077(brokerage business),307,3
8,0123(brokerage business),844,402,8,0240(brokerage business),264,63,8,0253(brokerage business),212,3
9,0081(brokerage business),352,-235,9,0009(brokerage business),197,105,9,0081(brokerage business),200,0
10,0082(brokerage business),311,-1754,10,0096(brokerage business),170,0,10,0335(brokerage business),108,0
11,0308(brokerage business),293,-133,11,0272(brokerage business),169,4,11,0069(brokerage business),107,19
12,0009(brokerage business),268,127,12,0253(brokerage business),151,30,12,0123(brokerage business),104,-1
13,0240(brokerage business),235,-168,13,0082(brokerage business),124,-3,13,0047(brokerage business),91,1
14,0137(brokerage business),212,-401,14,0312(brokerage business),92,0,14,0096(brokerage business),86,-3
15,0259(brokerage business),199,192,15,0323(brokerage business),87,37,15,0272(brokerage business),86,23
16,0151(brokerage business),182,-542,16,0103(brokerage business),82,2,16,0268(brokerage business),85,-4
17,0268(brokerage business),128,-5,17,0335(brokerage business),78,62,17,0082(brokerage business),82,0
18,0048(brokerage business),119,17,18,0007(brokerage business),73,66,18,0058(brokerage business),79,11
19,0069(brokerage business),119,-92,19,0034(brokerage business),69,-6,19,0177(brokerage business),66,0
20,0177(brokerage business),106,102,20,0042(brokerage business),66,-1,20,0105(brokerage business),61,0
Total,,13856,-6558,Total,,4819,286,Total,,4992,257
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2701,,,,,,,,,,2026-09-08,
1,0004(brokerage business),155139,-49130,1,0148(brokerage business),13841,960,1,0004(brokerage business),18313,48
2,0163(brokerage business),90456,-18597,2,0004(brokerage business),12877,695,2,0123(brokerage business),11186,153
3,0275(brokerage business),71503,5746,3,0163(brokerage business),11302,2705,3,0148(brokerage business),9190,412
4,0148(brokerage business),67384,-47883,4,0272(brokerage business),7321,-32,4,0163(brokerage business),6654,609
5,0123(brokerage business),29987,-8892,5,0103(brokerage business),7137,300,5,0272(brokerage business),6526,188
6,0240(brokerage business),28291,-11322,6,0253(brokerage business),5623,1073,6,0372(brokerage business),5520,-87
7,0253(brokerage business),22221,-11022,7,0240(brokerage business),4357,-591,7,0151(brokerage business),4740,137
8,0272(brokerage business),15328,-1784,8,0077(brokerage business),3840,340,8,0253(brokerage business),4477,-760
9,0323(brokerage business),14879,1417,9,0082(brokerage business),3807,-44,9,0240(brokerage business),4267,110
10,0081(brokerage business),13476,-12036,10,0268(brokerage business),3770,521,10,0096(brokerage business),4091,-57
11,0259(brokerage business),12394,-4353,11,0323(brokerage business),3552,389,11,0275(brokerage business),4078,-169
12,0096(brokerage business),10353,-959,12,0274(brokerage business),3115,-87,12,0103(brokerage business),3999,244
13,0034(brokerage business),8644,-1471,13,0018(brokerage business),2690,77,13,0082(brokerage business),3931,-972
14,0059(brokerage business),8528,-1214,14,0239(brokerage business),2472,801,14,0077(brokerage business),3436,206
15,0268(brokerage business),8392,227,15,0034(brokerage business),2394,71,15,0125(brokerage business),3414,-1395
16,0161(brokerage business),8014,4282,16,0275(brokerage business),2330,-298,16,0177(brokerage business),3237,-58
17,0186(brokerage business),7648,-2025,17,0019(brokerage business),2320,263,17,0034(brokerage business),2878,563
18,0069(brokerage business),6925,-1569,18,0067(brokerage business),2315,108,18,0058(brokerage business),2767,294
19,0274(brokerage business),6528,-1403,19,0059(brokerage business),2275,-87,19,0186(brokerage business),2408,640
20,0103(brokerage business),6060,-5983,20,0137(brokerage business),2237,-204,20,0069(brokerage business),2311,219
Total,,592150,-167971,Total,,99575,6960,Total,,107423,325
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2705,,,,,,,,,,2026-09-08,
1,0163(brokerage business),15736,-1344,1,0004(brokerage business),2318,683,1,0082(brokerage business),10510,964
2,0148(brokerage business),12618,2732,2,0163(brokerage business),2062,668,2,0004(brokerage business),1484,205
3,0253(brokerage business),8664,-2734,3,0148(brokerage business),1748,93,3,0125(brokerage business),1361,47
4,0004(brokerage business),7680,-4579,4,0277(brokerage business),1582,-16,4,0275(brokerage business),1323,35
5,0275(brokerage business),7526,-270,5,0272(brokerage business),1478,-25,5,0272(brokerage business),1262,962
6,0123(brokerage business),7246,2763,6,0295(brokerage business),1125,-20,6,0148(brokerage business),1100,33
7,0081(brokerage business),2676,-1616,7,0240(brokerage business),1117,143,7,0338(brokerage business),956,38
8,0059(brokerage business),2482,-537,8,0103(brokerage business),1082,44,8,0372(brokerage business),836,-5
9,0009(brokerage business),2032,-1727,9,0253(brokerage business),890,95,9,0137(brokerage business),747,12
10,0240(brokerage business),1590,-1234,10,0323(brokerage business),841,366,10,0240(brokerage business),573,-17
11,0272(brokerage business),1395,371,11,0274(brokerage business),805,-120,11,0123(brokerage business),546,62
12,0082(brokerage business),1102,363,12,0069(brokerage business),600,215,12,0096(brokerage business),530,8
13,0077(brokerage business),1053,-54,13,0139(brokerage business),520,-13,13,0139(brokerage business),526,220
14,0043(brokerage business),908,-95,14,0067(brokerage business),430,28,14,0103(brokerage business),513,204
15,0274(brokerage business),890,-49,15,0006(brokerage business),412,35,15,0121(brokerage business),373,21
16,0308(brokerage business),668,-213,16,0077(brokerage business),403,-126,16,0019(brokerage business),370,4
17,0007(brokerage business),635,-300,17,0034(brokerage business),382,148,17,0163(brokerage business),364,-76
18,0323(brokerage business),620,282,18,0107(brokerage business),381,57,18,0151(brokerage business),322,20
19,0069(brokerage business),538,114,19,0018(brokerage business),372,2,19,0136(brokerage business),275,16
20,0178(brokerage business),468,-70,20,0275(brokerage business),359,-39,20,0253(brokerage business),270,69
Total,,76527,-8197,Total,,18907,2218,Total,,24241,2822
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2609,,,,,,,,,,2026-09-08,
1,8096(brokerage business),30,-50,1,8253(brokerage business),140,0,1,8253(brokerage business),80,0
