"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-15,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
20,0186(brokerage business),2738,-64,20,0308(brokerage business),1290,-29,20,0018(brokerage business),1385,-210
Total,,234347,-109214,Total,,98084,3463,Total,,90553,-211
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：buall,,,,,,,2026-09-15,,,,
Name of FF Member/OSBP,2336710,-141822,Name of FF Member/OSBP,649889,-9825,Name of FF Member/OSBP,649889,-9825,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2609,,,,,,,,,,2026-09-15,
1,0272(brokerage business),164,91,1,0103(brokerage business),955,0,1,0103(brokerage business),3100,0
2,0004(brokerage business),34,-43,2,0123(brokerage business),952,0,2,0272(brokerage business),2061,-114
3,0275(brokerage business),23,23,3,0004(brokerage business),803,-34,3,0299(brokerage business),1190,0
4,0081(brokerage business),5,5,4,0148(brokerage business),508,0,4,0123(brokerage business),298,0
5,0019(brokerage business),2,-18,5,0096(brokerage business),500,0,5,0148(brokerage business),65,0
6,0137(brokerage business),2,2,6,0299(brokerage business),500,0,6,,,
7,,,,7,0385(brokerage business),500,0,7,,,
8,,,,8,0095(brokerage business),458,0,8,,,
9,,,,9,0275(brokerage business),409,-23,9,,,
10,,,,10,0277(brokerage business),350,0,10,,,
11,,,,11,0081(brokerage business),200,-5,11,,,
12,,,,12,0272(brokerage business),132,-50,12,,,
13,,,,13,0177(brokerage business),118,0,13,,,
14,,,,14,0034(brokerage business),100,0,14,,,
15,,,,15,0082(brokerage business),100,0,15,,,
16,,,,16,0163(brokerage business),79,0,16,,,
17,,,,17,0003(brokerage business),50,0,17,,,
Total,,230,60,Total,,6714,-112,Total,,6714,-114
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2610,,,,,,,,,,2026-09-15,
1,0004(brokerage business),222603,-9172,1,0004(brokerage business),20001,-1938,1,0148(brokerage business),12087,-893
2,0163(brokerage business),205254,-15796,2,0148(brokerage business),13123,33,2,0275(brokerage business),9115,-428
3,0148(brokerage business),108386,3242,3,0163(brokerage business),8702,1967,3,0272(brokerage business),8616,-1109
4,0123(brokerage business),55463,5823,4,0103(brokerage business),8424,1138,4,0240(brokerage business),5976,-44
5,0275(brokerage business),55195,-1446,5,0059(brokerage business),5909,-28,5,0004(brokerage business),5784,-923
6,0272(brokerage business),38831,-7015,6,0272(brokerage business),5110,-392,6,0123(brokerage business),5024,-128
7,0081(brokerage business),37590,1179,7,0253(brokerage business),4870,86,7,0139(brokerage business),4996,-1945
8,0240(brokerage business),36224,-4113,8,0275(brokerage business),3921,128,8,0298(brokerage business),4708,-108
9,0298(brokerage business),26829,-437,9,0018(brokerage business),3490,137,9,0288(brokerage business),4222,-49
10,0253(brokerage business),26778,-8630,10,0323(brokerage business),3478,-158,10,0081(brokerage business),4094,-218
11,0268(brokerage business),26140,-736,11,0240(brokerage business),3476,-422,11,0253(brokerage business),4039,-720
12,0259(brokerage business),23359,-8844,12,0288(brokerage business),3436,355,12,0268(brokerage business),3770,252
13,0308(brokerage business),21670,2899,13,0082(brokerage business),3094,14,13,0121(brokerage business),3484,-152
14,0103(brokerage business),21276,4830,14,0151(brokerage business),2550,-736,14,0103(brokerage business),3267,-12
15,0186(brokerage business),20818,1270,15,0069(brokerage business),2546,748,15,0163(brokerage business),3078,-473
16,0069(brokerage business),19078,-260,16,0137(brokerage business),2494,-174,16,0034(brokerage business),3042,-83
17,0288(brokerage business),19070,393,17,0019(brokerage business),2453,161,17,0082(brokerage business),2637,110
18,0034(brokerage business),19028,-1352,18,0268(brokerage business),2018,-330,18,0042(brokerage business),2581,3
19,0095(brokerage business),17747,-147,19,0043(brokerage business),1985,-346,19,0161(brokerage business),2506,67
20,0059(brokerage business),17562,-2877,20,0335(brokerage business),1969,-293,20,0029(brokerage business),2384,-53
Total,,1018901,-41189,Total,,103049,-50,Total,,95410,-6906
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2611,,,,,,,,,,2026-09-15,
1,0163(brokerage business),109676,42001,1,0148(brokerage business),30433,-689,1,0272(brokerage business),19094,9
2,0004(brokerage business),70691,-30566,2,0004(brokerage business),23456,2612,2,0148(brokerage business),15897,-396
3,0148(brokerage business),49339,-30241,3,0272(brokerage business),19468,-401,3,0082(brokerage business),12336,89
4,0275(brokerage business),42848,4173,4,0103(brokerage business),10889,-524,4,0004(brokerage business),11631,-3285
5,0123(brokerage business),34398,-800,5,0163(brokerage business),10778,-650,5,0009(brokerage business),9690,-706
6,0253(brokerage business),33670,9071,6,0239(brokerage business),10667,-337,6,0275(brokerage business),9223,-506
7,0081(brokerage business),13582,-435,7,0082(brokerage business),10062,58,7,0123(brokerage business),9156,155
8,0240(brokerage business),12782,-4602,8,0123(brokerage business),9945,269,8,0103(brokerage business),9120,98
9,0272(brokerage business),12684,-6915,9,0268(brokerage business),9007,-91,9,0081(brokerage business),8099,-268
10,0059(brokerage business),11448,-1279,10,0161(brokerage business),7418,-716,10,0253(brokerage business),7859,-53
11,0268(brokerage business),10622,2030,11,0081(brokerage business),7041,190,11,0059(brokerage business),7768,-233
12,0069(brokerage business),10482,-930,12,0137(brokerage business),6802,-318,12,0137(brokerage business),7642,0
13,0342(brokerage business),6477,81,13,0253(brokerage business),6695,-281,13,0139(brokerage business),6864,1611
14,0298(brokerage business),5915,863,14,0059(brokerage business),6596,-243,14,0163(brokerage business),6260,218
15,0186(brokerage business),5861,-335,15,0335(brokerage business),6165,-496,15,0268(brokerage business),6184,353
16,0034(brokerage business),5607,-201,16,0275(brokerage business),5035,-74,16,0069(brokerage business),5931,-278
17,0308(brokerage business),5531,116,17,0009(brokerage business),4918,-284,17,0177(brokerage business),5739,-228
18,0137(brokerage business),5476,-180,18,0069(brokerage business),4670,-98,18,0161(brokerage business),5048,-954
19,0082(brokerage business),5167,-2079,19,0238(brokerage business),4331,-7,19,0288(brokerage business),4352,112
20,0161(brokerage business),4860,540,20,0043(brokerage business),3929,-107,20,0034(brokerage business),4062,1179
Total,,457116,-19688,Total,,198305,-2187,Total,,171955,-3083
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2612,,,,,,,,,,2026-09-15,
1,0163(brokerage business),26579,-4154,1,0004(brokerage business),16872,3098,1,0103(brokerage business),9652,24
2,0004(brokerage business),21821,1049,2,0148(brokerage business),11265,-401,2,0272(brokerage business),8539,436
3,0148(brokerage business),18489,-837,3,0239(brokerage business),9907,129,3,0123(brokerage business),7797,-63
4,0275(brokerage business),17433,-8208,4,0335(brokerage business),9476,-291,4,0004(brokerage business),7481,-57
5,0123(brokerage business),12791,-818,5,0103(brokerage business),8251,279,5,0244(brokerage business),6705,94
6,0308(brokerage business),9945,3791,6,0177(brokerage business),5247,-49,6,0253(brokerage business),6554,-231
7,0253(brokerage business),8700,1029,7,0009(brokerage business),4668,-487,7,0333(brokerage business),5950,359
8,0272(brokerage business),7757,-4096,8,0253(brokerage business),3829,149,8,0335(brokerage business),5133,-5
9,0333(brokerage business),6918,-2742,9,0272(brokerage business),3791,-301,9,0238(brokerage business),5062,12
10,0059(brokerage business),4695,18,10,0163(brokerage business),3742,-126,10,0323(brokerage business),5061,290
11,0271(brokerage business),4246,56,11,0059(brokerage business),3164,407,11,0275(brokerage business),5018,329
12,0240(brokerage business),3552,-1312,12,0084(brokerage business),3000,0,12,0082(brokerage business),5008,66
13,0069(brokerage business),3034,-4094,13,0275(brokerage business),2639,-590,13,0148(brokerage business),3958,122
14,0161(brokerage business),2961,1425,14,0277(brokerage business),2574,8,14,0240(brokerage business),3574,119
15,0137(brokerage business),2513,306,15,0161(brokerage business),2548,1675,15,0096(brokerage business),3505,101
16,0103(brokerage business),2299,-1362,16,0082(brokerage business),2121,-26,16,0069(brokerage business),3191,-71
17,0268(brokerage business),1988,-980,17,0034(brokerage business),2103,-64,17,0163(brokerage business),2939,155
18,0335(brokerage business),1946,376,18,0268(brokerage business),1841,125,18,0018(brokerage business),2918,100
19,0342(brokerage business),1576,-1890,19,0308(brokerage business),1801,34,19,0268(brokerage business),2392,-5
20,0081(brokerage business),1554,-131,20,0153(brokerage business),1574,137,20,0068(brokerage business),1797,2
Total,,160797,-22574,Total,,100413,3706,Total,,102234,1777
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2701,,,,,,,,,,2026-09-15,
1,0163(brokerage business),15193,-3629,1,0148(brokerage business),7942,93,1,0272(brokerage business),8929,-35
2,0004(brokerage business),6668,-2666,2,0272(brokerage business),7920,-301,2,0275(brokerage business),5615,-2
3,0148(brokerage business),6509,-2603,3,0161(brokerage business),4546,899,3,0137(brokerage business),4566,-964
4,0275(brokerage business),5794,-3096,4,0082(brokerage business),4253,96,4,0082(brokerage business),4340,86
5,0059(brokerage business),4234,1584,5,0081(brokerage business),4052,19,5,0148(brokerage business),4160,192
6,0272(brokerage business),4212,-4113,6,0137(brokerage business),4035,-1171,6,0139(brokerage business),4023,300
7,0308(brokerage business),4178,2686,7,0139(brokerage business),3997,315,7,0059(brokerage business),3778,109
8,0253(brokerage business),3441,-2260,8,0275(brokerage business),3364,-24,8,0161(brokerage business),3601,276
9,0123(brokerage business),3312,-2919,9,0059(brokerage business),3304,-537,9,0069(brokerage business),3251,-339
10,0137(brokerage business),3001,2078,10,0123(brokerage business),3285,-22,10,0123(brokerage business),3056,-24
11,0069(brokerage business),2087,-650,11,0069(brokerage business),3223,20,11,0004(brokerage business),2973,59
12,0268(brokerage business),1784,-251,12,0004(brokerage business),2813,919,12,0238(brokerage business),2630,14
13,0161(brokerage business),1695,-364,13,0009(brokerage business),2705,103,13,0081(brokerage business),2626,-79
14,0333(brokerage business),1688,60,14,0268(brokerage business),1885,56,14,0009(brokerage business),2611,61
15,0240(brokerage business),1628,-482,15,0163(brokerage business),1705,-237,15,0103(brokerage business),2458,116
16,0299(brokerage business),1582,1220,16,0335(brokerage business),1412,-232,16,0268(brokerage business),2134,82
17,0342(brokerage business),1502,-790,17,0308(brokerage business),1350,-166,17,0333(brokerage business),1269,6
18,0271(brokerage business),1311,24,18,0253(brokerage business),1222,-273,18,0018(brokerage business),1211,88
19,0186(brokerage business),1293,-1021,19,0319(brokerage business),786,295,19,0163(brokerage business),850,-92
20,0081(brokerage business),1262,488,20,0141(brokerage business),780,170,20,0321(brokerage business),741,-1
Total,,72374,-16704,Total,,64579,22,Total,,64822,-147
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：brall,,,,,,,2026-09-15,,,,
Name of FF Member/OSBP,536232,-50164,Name of FF Member/OSBP,137664,-2166,Name of FF Member/OSBP,137664,-2166,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2609,,,,,,,,,,2026-09-15,
1,,,,1,0004(brokerage business),390,0,1,0123(brokerage business),276,0
2,,,,2,0029(brokerage business),144,0,2,0004(brokerage business),86,0
3,,,,3,0059(brokerage business),60,0,3,0253(brokerage business),60,0
4,,,,4,0163(brokerage business),60,0,4,0148(brokerage business),52,0
5,,,,5,0018(brokerage business),36,0,5,0125(brokerage business),48,0
6,,,,6,0007(brokerage business),24,0,6,0003(brokerage business),44,0
7,,,,7,,,,7,0058(brokerage business),40,0
8,,,,8,,,,8,0082(brokerage business),24,0
9,,,,9,,,,9,0311(brokerage business),24,0
10,,,,10,,,,10,0096(brokerage business),18,0
11,,,,11,,,,11,0103(brokerage business),18,0
12,,,,12,,,,12,0069(brokerage business),12,0
13,,,,13,,,,13,0177(brokerage business),10,0
14,,,,14,,,,14,0163(brokerage business),2,0
Total,,,,Total,,714,0,Total,,714,0
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2610,,,,,,,,,,2026-09-15,
1,0148(brokerage business),43094,-2662,1,0004(brokerage business),3381,-404,1,0004(brokerage business),3481,-1101
2,0004(brokerage business),31049,-4199,2,0148(brokerage business),2513,-140,2,0163(brokerage business),2543,528
3,0275(brokerage business),26963,-130,3,0163(brokerage business),1411,32,3,0148(brokerage business),1629,-32
4,0163(brokerage business),26804,-2016,4,0103(brokerage business),1163,11,4,0019(brokerage business),1005,74
5,0081(brokerage business),15708,-7409,5,0253(brokerage business),740,-182,5,0082(brokerage business),866,68
6,0253(brokerage business),15011,-1750,6,0240(brokerage business),736,126,6,0253(brokerage business),859,-127
7,0123(brokerage business),14562,-4343,7,0268(brokerage business),660,-19,7,0275(brokerage business),795,-137
8,0298(brokerage business),7496,502,8,0153(brokerage business),611,-29,8,0123(brokerage business),634,-392
9,0240(brokerage business),7062,-1683,9,0059(brokerage business),587,-140,9,0058(brokerage business),603,-143
10,0259(brokerage business),6605,653,10,0321(brokerage business),541,-151,10,0272(brokerage business),601,-286
11,0186(brokerage business),5812,1059,11,0034(brokerage business),517,68,11,0151(brokerage business),566,-87
12,0268(brokerage business),4989,822,12,0272(brokerage business),506,19,12,0103(brokerage business),556,-130
13,0272(brokerage business),4873,-935,13,0275(brokerage business),476,26,13,0418(brokerage business),536,-121
14,0034(brokerage business),4477,1632,14,0001(brokerage business),459,-103,14,0018(brokerage business),522,96
15,0288(brokerage business),3760,814,15,0123(brokerage business),459,178,15,0059(brokerage business),493,49
16,0019(brokerage business),3348,147,16,0288(brokerage business),448,-360,16,0069(brokerage business),484,-60
17,0059(brokerage business),3311,-311,17,0007(brokerage business),413,36,17,0029(brokerage business),436,-58
18,0048(brokerage business),2616,1843,18,0096(brokerage business),384,-39,18,0240(brokerage business),419,-216
19,0274(brokerage business),2443,-453,19,0081(brokerage business),374,-268,19,0081(brokerage business),413,136
20,0244(brokerage business),2318,300,20,0323(brokerage business),368,-69,20,0298(brokerage business),412,-151
Total,,232301,-18119,Total,,16747,-1408,Total,,17853,-2090
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2611,,,,,,,,,,2026-09-15,
1,0004(brokerage business),32799,-271,1,0148(brokerage business),10714,570,1,0004(brokerage business),18081,53
2,0148(brokerage business),23359,-4324,2,0323(brokerage business),8033,87,2,0323(brokerage business),8160,-224
3,0163(brokerage business),18452,-3061,3,0268(brokerage business),6847,-227,3,0148(brokerage business),7002,251
4,0081(brokerage business),15520,-939,4,0004(brokerage business),6518,548,4,0268(brokerage business),6441,-99
5,0275(brokerage business),13014,-1184,5,0123(brokerage business),4923,220,5,0272(brokerage business),4263,-292
6,0253(brokerage business),12903,2174,6,0163(brokerage business),4882,-265,6,0163(brokerage business),4233,635
7,0123(brokerage business),9529,333,7,0253(brokerage business),4368,-352,7,0123(brokerage business),3649,-51
8,0240(brokerage business),7619,-659,8,0103(brokerage business),3417,433,8,0253(brokerage business),3384,435
9,0268(brokerage business),4352,-206,9,0275(brokerage business),2573,1,9,0096(brokerage business),2240,58
10,0272(brokerage business),3659,-303,10,0043(brokerage business),2270,52,10,0275(brokerage business),2122,105
11,0103(brokerage business),3032,-2261,11,0096(brokerage business),2268,112,11,0082(brokerage business),2029,48
12,0059(brokerage business),2717,355,12,0335(brokerage business),2154,-58,12,0043(brokerage business),1977,-78
13,0274(brokerage business),2388,1158,13,0272(brokerage business),2140,-413,13,0029(brokerage business),1975,-228
14,0308(brokerage business),2041,104,14,0240(brokerage business),1551,697,14,0103(brokerage business),1522,-1261
15,0019(brokerage business),1896,267,15,0007(brokerage business),1380,70,15,0081(brokerage business),1301,225
16,0186(brokerage business),1860,-166,16,0048(brokerage business),1370,-28,16,0048(brokerage business),1219,-40
17,0288(brokerage business),1841,226,17,0034(brokerage business),917,230,17,0254(brokerage business),1065,14
18,0311(brokerage business),1807,570,18,0259(brokerage business),858,194,18,0059(brokerage business),767,182
19,0323(brokerage business),1757,-1160,19,0151(brokerage business),749,1,19,0107(brokerage business),690,-20
20,0034(brokerage business),1699,-169,20,0177(brokerage business),740,138,20,0274(brokerage business),631,267
Total,,162244,-9516,Total,,68672,2010,Total,,72751,-20
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ruall,,,,,,,2026-09-15,,,,
Name of FF Member/OSBP,601842,-296812,Name of FF Member/OSBP,179838,-6071,Name of FF Member/OSBP,179658,-6071,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,50,0,Name of Non-FF Member/OSNBP,230,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2609,,,,,,,,,,2026-09-15,
1,0082(brokerage business),26,7,1,0004(brokerage business),485,0,1,0151(brokerage business),1763,0
2,0096(brokerage business),15,10,2,0096(brokerage business),377,15,2,0240(brokerage business),309,0
3,0058(brokerage business),12,6,3,0082(brokerage business),269,-26,3,0177(brokerage business),210,0
4,0043(brokerage business),3,-1,4,0177(brokerage business),266,0,4,0123(brokerage business),200,0
5,0125(brokerage business),2,2,5,0148(brokerage business),259,0,5,0004(brokerage business),180,0
6,,,,6,0163(brokerage business),250,0,6,0148(brokerage business),100,0
7,,,,7,0058(brokerage business),247,12,7,0125(brokerage business),43,-2
8,,,,8,0103(brokerage business),155,0,8,0139(brokerage business),24,0
9,,,,9,0125(brokerage business),123,0,9,0321(brokerage business),7,0
10,,,,10,0385(brokerage business),66,0,10,,,
11,,,,11,0059(brokerage business),50,0,11,,,
12,,,,12,0121(brokerage business),50,0,12,,,
13,,,,13,0272(brokerage business),50,0,13,,,
14,,,,14,0276(brokerage business),50,0,14,,,
15,,,,15,0254(brokerage business),34,0,15,,,
16,,,,16,0275(brokerage business),30,0,16,,,
17,,,,17,0048(brokerage business),15,0,17,,,
18,,,,18,0123(brokerage business),10,0,18,,,
Total,,58,24,Total,,2786,1,Total,,2836,-2
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2611,,,,,,,,,,2026-09-15,
1,0253(brokerage business),908,-601,1,0004(brokerage business),717,83,1,0004(brokerage business),794,128
2,0163(brokerage business),668,-358,2,0151(brokerage business),501,-22,2,0240(brokerage business),625,-248
3,0004(brokerage business),651,-215,3,0058(brokerage business),462,0,3,0103(brokerage business),487,200
4,0308(brokerage business),514,33,4,0163(brokerage business),419,92,4,0151(brokerage business),472,-3
5,0148(brokerage business),411,-437,5,0123(brokerage business),369,-2,5,0163(brokerage business),359,14
6,0161(brokerage business),403,-390,6,0177(brokerage business),353,0,6,0349(brokerage business),324,-2
7,0272(brokerage business),357,-100,7,0148(brokerage business),324,-1,7,0077(brokerage business),295,0
8,0240(brokerage business),350,146,8,0082(brokerage business),218,63,8,0148(brokerage business),237,-46
9,0103(brokerage business),252,-53,9,0272(brokerage business),213,45,9,0081(brokerage business),197,0
10,0137(brokerage business),211,-153,10,0096(brokerage business),174,0,10,0253(brokerage business),189,-31
11,0312(brokerage business),200,-106,11,0253(brokerage business),122,-29,11,0069(brokerage business),116,11
12,0151(brokerage business),175,-158,12,0240(brokerage business),107,-52,12,0335(brokerage business),96,0
13,0082(brokerage business),136,-63,13,0312(brokerage business),100,-3,13,0123(brokerage business),93,-8
14,0009(brokerage business),90,10,14,0081(brokerage business),96,-10,14,0047(brokerage business),90,0
15,0275(brokerage business),68,-67,15,0103(brokerage business),81,-2,15,0082(brokerage business),81,7
16,0034(brokerage business),62,-92,16,0009(brokerage business),67,-43,16,0096(brokerage business),77,-2
17,0018(brokerage business),60,-64,17,0042(brokerage business),67,-7,17,0268(brokerage business),73,-7
18,0274(brokerage business),60,43,18,0125(brokerage business),60,41,18,0059(brokerage business),67,0
19,0125(brokerage business),49,28,19,0137(brokerage business),60,-17,19,0177(brokerage business),62,-1
20,0268(brokerage business),49,-60,20,0069(brokerage business),57,23,20,0272(brokerage business),62,0
Total,,5674,-2657,Total,,4567,159,Total,,4796,12
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2701,,,,,,,,,,2026-09-15,
1,0004(brokerage business),88859,-41935,1,0004(brokerage business),10298,-1163,1,0004(brokerage business),18242,150
2,0163(brokerage business),85126,-16167,2,0163(brokerage business),9456,686,2,0148(brokerage business),10062,916
3,0148(brokerage business),51032,-34478,3,0148(brokerage business),8641,-852,3,0123(brokerage business),9526,-661
4,0253(brokerage business),31773,-15711,4,0272(brokerage business),7975,-109,4,0272(brokerage business),5434,-451
5,0272(brokerage business),28656,-9726,5,0103(brokerage business),6360,-97,5,0103(brokerage business),4667,-80
6,0275(brokerage business),24551,-35959,6,0253(brokerage business),5016,-552,6,0163(brokerage business),4578,-906
7,0123(brokerage business),19036,-14673,7,0240(brokerage business),3357,-371,7,0372(brokerage business),4272,-89
8,0259(brokerage business),16217,-7344,8,0082(brokerage business),3257,-199,8,0151(brokerage business),4169,-63
9,0240(brokerage business),14361,-6142,9,0323(brokerage business),3182,582,9,0275(brokerage business),3925,-116
10,0096(brokerage business),8642,-3193,10,0275(brokerage business),2749,-15,10,0253(brokerage business),3526,-245
11,0081(brokerage business),7695,-15059,11,0268(brokerage business),2723,90,11,0096(brokerage business),3500,-163
12,0034(brokerage business),6361,-5286,12,0077(brokerage business),2651,-43,12,0082(brokerage business),3310,4
13,0186(brokerage business),5833,-563,13,0125(brokerage business),2550,222,13,0240(brokerage business),3233,-468
14,0323(brokerage business),5578,-2401,14,0096(brokerage business),2483,-65,14,0125(brokerage business),3118,-86
15,0059(brokerage business),5183,-1495,15,0018(brokerage business),2254,-313,15,0077(brokerage business),3065,-86
16,0268(brokerage business),4104,-2200,16,0034(brokerage business),2207,41,16,0177(brokerage business),2941,50
17,0019(brokerage business),4029,-592,17,0277(brokerage business),2127,34,17,0059(brokerage business),2841,111
18,0298(brokerage business),4008,-961,18,0274(brokerage business),1986,63,18,0058(brokerage business),2776,-53
19,0308(brokerage business),3980,-1512,19,0059(brokerage business),1946,-12,19,0019(brokerage business),2282,219
20,0018(brokerage business),3974,-1700,20,0288(brokerage business),1930,-53,20,0069(brokerage business),1892,-432
Total,,418998,-217097,Total,,83148,-2126,Total,,97359,-2449
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2705,,,,,,,,,,2026-09-15,
1,0163(brokerage business),12177,-617,1,0148(brokerage business),2088,57,1,0082(brokerage business),11199,0
2,0148(brokerage business),8204,-2378,2,0004(brokerage business),2042,-138,2,0272(brokerage business),2431,-12
3,0253(brokerage business),7346,-3370,3,0253(brokerage business),1722,9,3,0004(brokerage business),2134,23
4,0004(brokerage business),4719,-2922,4,0277(brokerage business),1708,14,4,0275(brokerage business),1704,463
5,0275(brokerage business),3430,-653,5,0163(brokerage business),1571,222,5,0372(brokerage business),1380,9
6,0081(brokerage business),1831,-1100,6,0103(brokerage business),1547,23,6,0148(brokerage business),1179,-27
7,0059(brokerage business),1273,112,7,0272(brokerage business),1524,-17,7,0103(brokerage business),764,53
8,0009(brokerage business),1199,-372,8,0295(brokerage business),1302,7,8,0137(brokerage business),743,2
9,0123(brokerage business),1160,-4328,9,0240(brokerage business),976,-150,9,0123(brokerage business),594,-24
10,0240(brokerage business),1100,-330,10,0418(brokerage business),800,600,10,0096(brokerage business),535,4
11,0103(brokerage business),718,-14,11,0069(brokerage business),637,-79,11,0058(brokerage business),453,46
12,0418(brokerage business),600,592,12,0059(brokerage business),559,217,12,0125(brokerage business),445,-443
13,0019(brokerage business),580,355,13,0139(brokerage business),512,1,13,0019(brokerage business),432,9
14,0125(brokerage business),509,237,14,0007(brokerage business),510,0,14,0151(brokerage business),384,-22
15,0389(brokerage business),496,117,15,0077(brokerage business),446,-8,15,0121(brokerage business),363,-20
16,0069(brokerage business),461,-176,16,0275(brokerage business),418,27,16,0139(brokerage business),337,-189
17,0272(brokerage business),417,-391,17,0018(brokerage business),390,5,17,0077(brokerage business),272,0
18,0323(brokerage business),330,-42,18,0096(brokerage business),390,18,18,0163(brokerage business),241,33
19,0186(brokerage business),324,-137,19,0034(brokerage business),367,-1,19,0136(brokerage business),231,-3
20,0043(brokerage business),322,-143,20,0274(brokerage business),355,-166,20,0240(brokerage business),204,22
Total,,47196,-15560,Total,,19864,641,Total,,26025,-76
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2609,,,,,,,,,,2026-09-15,
1,,,,1,8253(brokerage business),140,0,1,8096(brokerage business),60,0
2,,,,2,8148(brokerage business),80,0,2,8240(brokerage business),60,0
3,,,,3,8096(brokerage business),40,0,3,8253(brokerage business),60,0
4,,,,4,8103(brokerage business),20,0,4,8004(brokerage business),40,0
5,,,,5,8004(brokerage business),10,0,5,8148(brokerage business),40,0
6,,,,6,,,,6,8321(brokerage business),20,0
7,,,,7,,,,7,8323(brokerage business),10,0
Total,,,,Total,,290,0,Total,,290,0
