"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-05-06,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
4,0163(brokerage business),3080,-4113,4,0272(brokerage business),2368,649,4,0103(brokerage business),2549,-283
5,0042(brokerage business),2003,-506,5,0163(brokerage business),1936,213,5,0272(brokerage business),2504,544
6,0272(brokerage business),1981,-1153,6,0082(brokerage business),1861,133,6,0253(brokerage business),2136,215
7,0253(brokerage business),1714,-987,7,0335(brokerage business),1120,630,7,0034(brokerage business),1882,459
8,0034(brokerage business),1514,-871,8,0096(brokerage business),965,59,8,0163(brokerage business),963,-25
9,0319(brokerage business),1457,-280,9,0253(brokerage business),911,-514,9,0298(brokerage business),939,92
10,0275(brokerage business),1154,-295,10,0059(brokerage business),855,1,10,0018(brokerage business),930,323
11,0123(brokerage business),1014,-206,11,0042(brokerage business),727,-138,11,0169(brokerage business),693,-3
12,0240(brokerage business),992,-935,12,0121(brokerage business),725,-196,12,0299(brokerage business),684,384
13,0299(brokerage business),976,-400,13,0319(brokerage business),701,17,13,0042(brokerage business),681,-61
14,0081(brokerage business),868,-1122,14,0299(brokerage business),668,-532,14,0275(brokerage business),665,185
15,0335(brokerage business),811,461,15,0372(brokerage business),609,5,15,0009(brokerage business),643,0
16,0058(brokerage business),756,476,16,0288(brokerage business),598,71,16,0043(brokerage business),639,191
17,0298(brokerage business),710,-397,17,0239(brokerage business),583,0,17,0240(brokerage business),626,135
18,0151(brokerage business),707,469,18,0275(brokerage business),579,67,18,0081(brokerage business),615,-29
19,0137(brokerage business),676,-59,19,0240(brokerage business),494,73,19,0077(brokerage business),560,59
20,0271(brokerage business),668,-138,20,0034(brokerage business),478,145,20,0058(brokerage business),556,506
Total,,36465,-15403,Total,,33608,5616,Total,,28553,4761
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：fu2609,,,,,,,,,,2026-05-06,
1,0004(brokerage business),15461,-1444,1,0148(brokerage business),13659,619,1,0004(brokerage business),9586,361
2,0163(brokerage business),8956,-12281,2,0004(brokerage business),8655,1714,2,0103(brokerage business),7140,2957
3,0148(brokerage business),8614,-4755,3,0163(brokerage business),8274,63,3,0148(brokerage business),6384,505
4,0272(brokerage business),4451,-831,4,0372(brokerage business),6912,95,4,0272(brokerage business),5385,185
5,0103(brokerage business),3998,642,5,0084(brokerage business),4566,0,5,0034(brokerage business),3585,1160
6,0081(brokerage business),3437,-3106,6,0272(brokerage business),4231,1112,6,0319(brokerage business),3354,235
7,0275(brokerage business),3352,-1872,7,0253(brokerage business),3721,196,7,0163(brokerage business),3292,-287
8,0042(brokerage business),3264,-1891,8,0239(brokerage business),3183,-253,8,0253(brokerage business),3114,-83
9,0096(brokerage business),3165,1709,9,0123(brokerage business),2836,47,9,0018(brokerage business),3009,196
10,0034(brokerage business),2973,-781,10,0082(brokerage business),2801,1042,10,0042(brokerage business),2504,-405
11,0253(brokerage business),2477,-2056,11,0059(brokerage business),1998,937,11,0059(brokerage business),2288,-28
12,0123(brokerage business),2271,-1511,12,0042(brokerage business),1826,-379,12,0240(brokerage business),2169,125
13,0240(brokerage business),1713,-2965,13,0103(brokerage business),1693,35,13,0275(brokerage business),1930,71
14,0082(brokerage business),1589,-679,14,0240(brokerage business),1648,142,14,0298(brokerage business),1803,90
15,0338(brokerage business),1401,-588,15,0288(brokerage business),1608,35,15,0137(brokerage business),1749,368
16,0177(brokerage business),1325,1035,16,0081(brokerage business),1590,-189,16,0268(brokerage business),1720,104
17,0268(brokerage business),1302,-1817,17,0125(brokerage business),1552,-3,17,0151(brokerage business),1658,-209
18,0059(brokerage business),1279,-411,18,0335(brokerage business),1495,139,18,0177(brokerage business),1378,1144
19,0298(brokerage business),1239,-1069,19,0096(brokerage business),1449,-232,19,0139(brokerage business),1366,453
20,0137(brokerage business),1229,-732,20,0043(brokerage business),1397,-39,20,0333(brokerage business),1359,656
Total,,73496,-35403,Total,,75094,5081,Total,,64773,7598
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：buall,,,,,,,2026-05-06,,,,
Name of FF Member/OSBP,627080,-614718,Name of FF Member/OSBP,452859,20764,Name of FF Member/OSBP,452159,20764,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,700,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2605,,,,,,,,,,2026-05-06,
1,0253(brokerage business),281,212,1,0148(brokerage business),613,-2,1,0177(brokerage business),427,21
2,0288(brokerage business),130,-51,2,0240(brokerage business),401,-2,2,0103(brokerage business),277,0
3,0004(brokerage business),127,-69,3,0123(brokerage business),389,0,3,0081(brokerage business),250,0
4,0259(brokerage business),104,92,4,0253(brokerage business),386,-114,4,0253(brokerage business),228,161
5,0275(brokerage business),88,-161,5,0042(brokerage business),10,10,5,0007(brokerage business),199,0
6,0271(brokerage business),48,-138,6,0298(brokerage business),5,0,6,0004(brokerage business),141,-125
7,0042(brokerage business),38,-38,7,0049(brokerage business),3,3,7,0082(brokerage business),100,0
8,0308(brokerage business),36,-29,8,0186(brokerage business),2,0,8,0058(brokerage business),34,-1
9,0177(brokerage business),21,-252,9,0274(brokerage business),2,2,9,0372(brokerage business),27,0
10,0049(brokerage business),15,-116,10,0077(brokerage business),1,0,10,0342(brokerage business),17,0
11,0148(brokerage business),15,-61,11,0089(brokerage business),1,0,11,0288(brokerage business),14,-122
12,0163(brokerage business),14,-88,12,0177(brokerage business),1,0,12,0107(brokerage business),9,0
13,0156(brokerage business),11,1,13,0311(brokerage business),1,0,13,0019(brokerage business),8,0
14,0333(brokerage business),8,-28,14,,,,14,0298(brokerage business),8,-7
15,0298(brokerage business),7,2,15,,,,15,0238(brokerage business),7,0
16,0019(brokerage business),6,5,16,,,,16,0272(brokerage business),7,-3
17,0067(brokerage business),6,6,17,,,,17,0156(brokerage business),5,5
18,0082(brokerage business),6,-60,18,,,,18,0018(brokerage business),4,0
19,0274(brokerage business),6,-26,19,,,,19,0029(brokerage business),4,0
20,0151(brokerage business),5,-18,20,,,,20,0086(brokerage business),4,-2
Total,,972,-817,Total,,1815,-103,Total,,1770,-73
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2606,,,,,,,,,,2026-05-06,
1,0004(brokerage business),59635,-40701,1,0004(brokerage business),25538,673,1,0272(brokerage business),16003,168
2,0163(brokerage business),47588,-48949,2,0163(brokerage business),15490,3659,2,0004(brokerage business),15018,560
3,0275(brokerage business),39830,-17140,3,0103(brokerage business),15242,-880,3,0275(brokerage business),14453,1303
4,0081(brokerage business),34499,-7331,4,0148(brokerage business),13349,-200,4,0177(brokerage business),7710,96
5,0148(brokerage business),33759,-51946,5,0253(brokerage business),10392,-72,5,0081(brokerage business),7562,356
6,0123(brokerage business),19885,-19906,6,0272(brokerage business),8404,-355,6,0148(brokerage business),7543,607
7,0240(brokerage business),14996,-45790,7,0240(brokerage business),4713,-61,7,0240(brokerage business),7003,645
8,0272(brokerage business),13365,-13759,8,0082(brokerage business),4133,30,8,0253(brokerage business),6694,-1251
9,0259(brokerage business),10761,-19590,9,0059(brokerage business),3983,326,9,0333(brokerage business),6509,-115
10,0268(brokerage business),9597,-7760,10,0288(brokerage business),3525,-136,10,0151(brokerage business),6442,-16
11,0253(brokerage business),9595,-18185,11,0018(brokerage business),3467,361,11,0103(brokerage business),5396,253
12,0034(brokerage business),7903,-6741,12,0335(brokerage business),3444,284,12,0163(brokerage business),5355,235
13,0186(brokerage business),7612,-3831,13,0069(brokerage business),3312,721,13,0123(brokerage business),4643,25
14,0308(brokerage business),5589,-6876,14,0042(brokerage business),2907,-88,14,0268(brokerage business),4396,397
15,0288(brokerage business),5041,-6108,15,0311(brokerage business),2870,505,15,0082(brokerage business),4279,132
16,0137(brokerage business),4266,-4762,16,0034(brokerage business),2818,86,16,0121(brokerage business),4157,60
17,0333(brokerage business),4245,-3168,17,0151(brokerage business),2687,220,17,0244(brokerage business),3079,128
18,0069(brokerage business),3939,-3637,18,0123(brokerage business),2649,-200,18,0058(brokerage business),2791,-60
19,0082(brokerage business),3874,-8305,19,0275(brokerage business),2586,-371,19,0034(brokerage business),2619,13
20,0244(brokerage business),3652,-4102,20,0007(brokerage business),2585,42,20,0125(brokerage business),2571,-7
Total,,339631,-338587,Total,,134094,4544,Total,,134223,3529
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2607,,,,,,,,,,2026-05-06,
1,0163(brokerage business),13401,-8016,1,0148(brokerage business),11310,-360,1,0139(brokerage business),8460,520
2,0148(brokerage business),7027,-5144,2,0103(brokerage business),10743,362,2,0148(brokerage business),7725,431
3,0004(brokerage business),5279,-463,3,0004(brokerage business),7963,-135,3,0123(brokerage business),6671,684
4,0082(brokerage business),2864,-3903,4,0123(brokerage business),7060,419,4,0272(brokerage business),5320,341
5,0081(brokerage business),2851,-2989,5,0082(brokerage business),4251,3,5,0081(brokerage business),4773,544
6,0123(brokerage business),2821,-2673,6,0137(brokerage business),4228,498,6,0004(brokerage business),4286,100
7,0275(brokerage business),2775,-5017,7,0161(brokerage business),4039,-29,7,0137(brokerage business),4223,342
8,0161(brokerage business),2369,39,8,0139(brokerage business),3718,509,8,0082(brokerage business),4207,-55
9,0009(brokerage business),1687,-953,9,0069(brokerage business),3508,371,9,0275(brokerage business),4097,-22
10,0069(brokerage business),1645,-278,10,0177(brokerage business),3084,201,10,0125(brokerage business),4022,3
11,0059(brokerage business),1593,-137,11,0059(brokerage business),2903,580,11,0103(brokerage business),4005,-1069
12,0103(brokerage business),1567,-1617,12,0081(brokerage business),2793,367,12,0161(brokerage business),4004,-20
13,0272(brokerage business),1476,-1520,13,0275(brokerage business),2742,-9,13,0069(brokerage business),3677,490
14,0268(brokerage business),1364,-716,14,0009(brokerage business),2665,-13,14,0240(brokerage business),2776,106
15,0043(brokerage business),1209,-441,15,0254(brokerage business),2309,-1,15,0059(brokerage business),2595,491
16,0007(brokerage business),1208,-463,16,0268(brokerage business),2267,-91,16,0058(brokerage business),2312,-326
17,0139(brokerage business),1199,-1554,17,0272(brokerage business),2181,137,17,0151(brokerage business),2311,8
18,0137(brokerage business),1058,-681,18,0239(brokerage business),2006,0,18,0009(brokerage business),2221,-8
19,0308(brokerage business),786,41,19,0253(brokerage business),1950,-10,19,0268(brokerage business),2113,19
20,0240(brokerage business),703,-1060,20,0163(brokerage business),1711,55,20,0244(brokerage business),2102,104
Total,,54882,-37545,Total,,83431,2854,Total,,81900,2683
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2609,,,,,,,,,,2026-05-06,
1,0163(brokerage business),14447,-9158,1,0103(brokerage business),15607,2603,1,0004(brokerage business),13371,684
2,0004(brokerage business),9914,-5445,2,0148(brokerage business),12809,1101,2,0123(brokerage business),9747,77
3,0148(brokerage business),8624,-14217,3,0239(brokerage business),11562,1213,3,0148(brokerage business),9694,235
4,0103(brokerage business),5857,1199,4,0004(brokerage business),9734,384,4,0103(brokerage business),5760,2406
5,0308(brokerage business),4454,-1044,5,0163(brokerage business),6881,630,5,0253(brokerage business),5206,-207
6,0240(brokerage business),3043,-2555,6,0272(brokerage business),6311,-184,6,0177(brokerage business),4031,306
7,0081(brokerage business),2897,-3680,7,0069(brokerage business),5619,-41,7,0272(brokerage business),3567,572
8,0275(brokerage business),2711,-1250,8,0335(brokerage business),5357,416,8,0059(brokerage business),2710,18
9,0272(brokerage business),2392,-1633,9,0253(brokerage business),2551,146,9,0081(brokerage business),2503,117
10,0253(brokerage business),1901,-668,10,0042(brokerage business),2489,87,10,0275(brokerage business),2096,-349
11,0333(brokerage business),1710,-145,11,0123(brokerage business),2440,55,11,0034(brokerage business),1976,-207
12,0239(brokerage business),1546,-784,12,0084(brokerage business),2026,0,12,0019(brokerage business),1970,178
13,0123(brokerage business),1422,-1896,13,0137(brokerage business),1942,-77,13,0268(brokerage business),1949,-252
14,0034(brokerage business),1386,-564,14,0299(brokerage business),1682,-144,14,0018(brokerage business),1933,-71
15,0254(brokerage business),1250,1089,15,0034(brokerage business),1440,-171,15,0125(brokerage business),1579,287
16,0042(brokerage business),1198,108,16,0019(brokerage business),1357,343,16,0333(brokerage business),1506,180
17,0043(brokerage business),1132,-495,17,0275(brokerage business),1043,-292,17,0096(brokerage business),1495,31
18,0268(brokerage business),1007,-544,18,0059(brokerage business),1025,-81,18,0139(brokerage business),1485,12
19,0271(brokerage business),814,-250,19,0323(brokerage business),1008,-17,19,0308(brokerage business),1473,104
20,0186(brokerage business),793,-234,20,0077(brokerage business),901,-12,20,0058(brokerage business),1329,147
Total,,68498,-42166,Total,,93784,5959,Total,,75380,4268
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：brall,,,,,,,2026-05-06,,,,
Name of FF Member/OSBP,448470,-462370,Name of FF Member/OSBP,109676,6883,Name of FF Member/OSBP,109676,6883,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2605,,,,,,,,,,2026-05-06,
1,0004(brokerage business),550,90,1,0004(brokerage business),362,0,1,0004(brokerage business),744,314
2,0272(brokerage business),230,-790,2,0123(brokerage business),260,-6,2,0272(brokerage business),258,-104
3,0058(brokerage business),218,-8,3,0177(brokerage business),248,-16,3,0096(brokerage business),184,0
4,0275(brokerage business),212,-946,4,0103(brokerage business),242,4,4,0163(brokerage business),144,-2
5,0148(brokerage business),112,-1634,5,0163(brokerage business),220,52,5,0077(brokerage business),138,-8
6,0268(brokerage business),109,-381,6,0082(brokerage business),170,0,6,0123(brokerage business),132,-2
7,0288(brokerage business),106,-261,7,0069(brokerage business),160,-2,7,0253(brokerage business),118,-16
8,0163(brokerage business),98,-326,8,0272(brokerage business),92,22,8,0125(brokerage business),106,0
9,0138(brokerage business),80,-85,9,0058(brokerage business),76,76,9,0148(brokerage business),68,-14
10,0069(brokerage business),40,-208,10,0240(brokerage business),74,-14,10,0103(brokerage business),66,0
11,0385(brokerage business),40,0,11,0148(brokerage business),64,-2,11,0385(brokerage business),40,0
12,0042(brokerage business),36,-17,12,0008(brokerage business),60,0,12,0042(brokerage business),28,0
13,0137(brokerage business),36,-44,13,0007(brokerage business),40,-2,13,0186(brokerage business),28,-11
14,0186(brokerage business),35,-85,14,0042(brokerage business),32,12,14,0115(brokerage business),26,-4
15,0034(brokerage business),33,-87,15,0096(brokerage business),30,16,15,0372(brokerage business),24,0
16,0095(brokerage business),32,-60,16,0186(brokerage business),24,-8,16,0136(brokerage business),20,-10
17,0271(brokerage business),28,-598,17,0372(brokerage business),24,-2,17,0254(brokerage business),20,0
18,0274(brokerage business),24,-19,18,0029(brokerage business),16,-5,18,0244(brokerage business),16,0
19,0077(brokerage business),22,-69,19,0034(brokerage business),16,-3,19,0288(brokerage business),14,-20
20,0121(brokerage business),22,-49,20,0288(brokerage business),14,-2,20,0177(brokerage business),12,0
Total,,2063,-5577,Total,,2224,120,Total,,2186,123
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2606,,,,,,,,,,2026-05-06,
1,0081(brokerage business),44130,-30158,1,0004(brokerage business),6657,817,1,0004(brokerage business),6349,27
2,0148(brokerage business),42655,-75653,2,0148(brokerage business),5051,844,2,0163(brokerage business),3074,155
3,0004(brokerage business),33190,-18043,3,0163(brokerage business),2160,734,3,0148(brokerage business),2892,-179
4,0123(brokerage business),23002,-879,4,0240(brokerage business),1750,184,4,0253(brokerage business),1934,52
5,0163(brokerage business),18259,-23929,5,0253(brokerage business),1624,-132,5,0082(brokerage business),1883,-29
6,0253(brokerage business),16072,-12717,6,0103(brokerage business),1513,-104,6,0275(brokerage business),1351,398
7,0275(brokerage business),12477,-1391,7,0272(brokerage business),1081,-96,7,0177(brokerage business),1311,94
8,0259(brokerage business),12416,-23155,8,0059(brokerage business),984,186,8,0272(brokerage business),1289,173
9,0240(brokerage business),10133,-23987,9,0323(brokerage business),952,391,9,0240(brokerage business),1170,107
10,0272(brokerage business),7763,-8202,10,0067(brokerage business),942,10,10,0123(brokerage business),1095,47
11,0186(brokerage business),6768,-8789,11,0268(brokerage business),915,57,11,0103(brokerage business),1091,32
12,0298(brokerage business),5423,-10490,12,0018(brokerage business),846,64,12,0081(brokerage business),1045,56
13,0034(brokerage business),5016,-6636,13,0389(brokerage business),768,44,13,0125(brokerage business),918,108
14,0268(brokerage business),4163,-6322,14,0137(brokerage business),759,-193,14,0298(brokerage business),884,230
15,0308(brokerage business),3659,-3041,15,0321(brokerage business),694,-7,15,0059(brokerage business),877,153
16,0244(brokerage business),3368,-3642,16,0082(brokerage business),667,10,16,0029(brokerage business),792,288
17,0323(brokerage business),3108,-2677,17,0151(brokerage business),659,-85,17,0034(brokerage business),783,64
18,0288(brokerage business),2951,-3965,18,0034(brokerage business),653,-68,18,0139(brokerage business),729,-16
19,0137(brokerage business),2894,-3764,19,0123(brokerage business),648,99,19,0311(brokerage business),683,-92
20,0019(brokerage business),2505,-1260,20,0333(brokerage business),623,488,20,0323(brokerage business),672,19
Total,,259952,-268700,Total,,29946,3243,Total,,30822,1687
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2607,,,,,,,,,,2026-05-06,
1,0081(brokerage business),16595,-4638,1,0004(brokerage business),8636,-161,1,0004(brokerage business),12264,950
2,0004(brokerage business),12741,-7048,2,0148(brokerage business),4244,48,2,0272(brokerage business),3776,169
3,0148(brokerage business),8694,-13618,3,0103(brokerage business),3979,-85,3,0148(brokerage business),2838,442
4,0275(brokerage business),6377,-2926,4,0163(brokerage business),3687,293,4,0096(brokerage business),2691,182
5,0163(brokerage business),5590,-4207,5,0069(brokerage business),2749,638,5,0275(brokerage business),2006,272
6,0123(brokerage business),4499,-249,6,0123(brokerage business),1735,254,6,0240(brokerage business),1869,50
7,0007(brokerage business),2763,-1363,7,0067(brokerage business),1516,18,7,0077(brokerage business),1340,-21
8,0240(brokerage business),2733,-1625,8,0272(brokerage business),1429,-18,8,0082(brokerage business),1090,14
9,0272(brokerage business),2491,423,9,0096(brokerage business),1243,-124,9,0253(brokerage business),780,-172
10,0259(brokerage business),2065,-163,10,0269(brokerage business),1157,0,10,0121(brokerage business),759,-11
11,0069(brokerage business),1367,-145,11,0240(brokerage business),1030,289,11,0123(brokerage business),704,51
12,0308(brokerage business),1363,-175,12,0254(brokerage business),848,106,12,0107(brokerage business),703,2
13,0253(brokerage business),1153,-2760,13,0042(brokerage business),811,51,13,0259(brokerage business),623,239
14,0043(brokerage business),717,-305,14,0058(brokerage business),771,46,14,0103(brokerage business),621,263
15,0059(brokerage business),709,-1402,15,0082(brokerage business),767,108,15,0177(brokerage business),505,23
16,0082(brokerage business),664,259,16,0253(brokerage business),682,75,16,0268(brokerage business),496,-17
17,0103(brokerage business),610,-1831,17,0385(brokerage business),645,202,17,0323(brokerage business),426,7
18,0271(brokerage business),568,-909,18,0153(brokerage business),565,30,18,0151(brokerage business),422,-19
19,0268(brokerage business),527,-674,19,0125(brokerage business),523,-30,19,0342(brokerage business),390,0
20,0096(brokerage business),478,-1137,20,0335(brokerage business),408,16,20,0163(brokerage business),363,37
Total,,72704,-44493,Total,,37425,1756,Total,,34666,2461
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ruall,,,,,,,2026-05-06,,,,
Name of FF Member/OSBP,533758,-64150,Name of FF Member/OSBP,227232,10941,Name of FF Member/OSBP,226660,10891,,,
Name of Non-FF Member/OSNBP,50,50,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,572,50,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2605,,,,,,,,,,2026-05-06,
1,0058(brokerage business),195,114,1,0004(brokerage business),723,-8,1,0275(brokerage business),515,-2
2,0272(brokerage business),194,-186,2,0272(brokerage business),377,-40,2,0059(brokerage business),306,-4
3,0148(brokerage business),179,-559,3,0253(brokerage business),368,-6,3,0148(brokerage business),198,6
4,0163(brokerage business),170,-876,4,0148(brokerage business),315,-5,4,0004(brokerage business),160,-12
5,0042(brokerage business),168,137,5,0323(brokerage business),222,-90,5,0082(brokerage business),122,-1
6,0151(brokerage business),116,-525,6,0096(brokerage business),178,-3,6,0123(brokerage business),120,-19
7,0125(brokerage business),110,-168,7,0151(brokerage business),115,20,7,0177(brokerage business),111,-20
8,0004(brokerage business),104,-629,8,0177(brokerage business),104,-2,8,0240(brokerage business),103,-6
9,0275(brokerage business),103,-555,9,0081(brokerage business),63,1,9,0043(brokerage business),94,0
10,0308(brokerage business),97,-126,10,0321(brokerage business),55,0,10,0096(brokerage business),75,-13
11,0323(brokerage business),92,-75,11,0043(brokerage business),51,-1,11,0081(brokerage business),73,-22
12,0274(brokerage business),66,34,12,0058(brokerage business),23,-52,12,0272(brokerage business),69,-18
13,0121(brokerage business),62,-16,13,0163(brokerage business),21,-43,13,0019(brokerage business),56,-10
14,0081(brokerage business),57,32,14,0139(brokerage business),17,-9,14,0103(brokerage business),53,-9
15,0240(brokerage business),45,-314,15,0157(brokerage business),16,-1,15,0277(brokerage business),50,0
16,0138(brokerage business),44,20,16,0275(brokerage business),16,-15,16,0169(brokerage business),45,-8
17,0257(brokerage business),42,38,17,0048(brokerage business),15,0,17,0338(brokerage business),44,0
18,0280(brokerage business),35,16,18,0288(brokerage business),14,-10,18,0125(brokerage business),42,-75
19,0253(brokerage business),30,-388,19,0072(brokerage business),13,0,19,0288(brokerage business),42,-4
20,0013(brokerage business),29,19,20,0125(brokerage business),12,-35,20,0308(brokerage business),35,-88
Total,,1938,-4007,Total,,2718,-299,Total,,2313,-305
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2609,,,,,,,,,,2026-05-06,
1,0004(brokerage business),113485,14874,1,0004(brokerage business),18353,1282,1,0004(brokerage business),38841,3037
2,0148(brokerage business),52190,18859,2,0148(brokerage business),9920,542,2,0148(brokerage business),13503,642
3,0163(brokerage business),36448,-18048,3,0253(brokerage business),9165,-91,3,0163(brokerage business),9846,284
4,0253(brokerage business),34977,-10540,4,0103(brokerage business),8532,898,4,0082(brokerage business),9090,559
5,0259(brokerage business),32095,-31831,5,0272(brokerage business),8323,397,5,0253(brokerage business),6683,714
6,0123(brokerage business),16346,178,6,0163(brokerage business),7972,414,6,0275(brokerage business),6596,531
7,0240(brokerage business),14408,-11126,7,0240(brokerage business),4558,20,7,0372(brokerage business),6091,58
8,0275(brokerage business),13029,275,8,0077(brokerage business),4479,383,8,0151(brokerage business),5746,267
9,0272(brokerage business),9749,637,9,0323(brokerage business),4393,418,9,0125(brokerage business),5533,719
10,0081(brokerage business),8633,-4160,10,0268(brokerage business),3924,248,10,0272(brokerage business),5073,-286
11,0034(brokerage business),7238,-347,11,0277(brokerage business),3679,251,11,0123(brokerage business),5043,-211
12,0268(brokerage business),5830,1027,12,0081(brokerage business),3601,115,12,0059(brokerage business),4856,108
13,0069(brokerage business),5603,-61,13,0069(brokerage business),3304,909,13,0103(brokerage business),4826,-196
14,0186(brokerage business),5081,-1549,14,0067(brokerage business),3119,126,14,0096(brokerage business),4324,62
15,0043(brokerage business),4259,-312,15,0018(brokerage business),3033,178,15,0177(brokerage business),3921,204
16,0323(brokerage business),4011,-2163,16,0034(brokerage business),2910,395,16,0240(brokerage business),3526,-26
17,0058(brokerage business),3826,1394,17,0082(brokerage business),2761,-26,17,0077(brokerage business),3291,102
18,0274(brokerage business),3756,155,18,0123(brokerage business),2737,69,18,0157(brokerage business),2916,35
19,0103(brokerage business),3676,-802,19,0177(brokerage business),2611,403,19,0058(brokerage business),2878,64
20,0308(brokerage business),3488,444,20,0274(brokerage business),2604,83,20,0305(brokerage business),2580,-1
Total,,378128,-43096,Total,,109978,7014,Total,,145163,6666
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2701,,,,,,,,,,2026-05-06,
1,0004(brokerage business),7350,735,1,0253(brokerage business),2239,-29,1,0082(brokerage business),6992,51
2,0253(brokerage business),5812,-1362,2,0004(brokerage business),1690,324,2,0004(brokerage business),2241,118
3,0148(brokerage business),4715,-1537,3,0272(brokerage business),1364,93,3,0123(brokerage business),1621,45
4,0272(brokerage business),2858,288,4,0277(brokerage business),1271,481,4,0372(brokerage business),1361,6
5,0275(brokerage business),2562,714,5,0077(brokerage business),730,0,5,0275(brokerage business),770,404
6,0163(brokerage business),2084,330,6,0240(brokerage business),699,32,6,0019(brokerage business),524,21
7,0081(brokerage business),1148,630,7,0323(brokerage business),626,9,7,0096(brokerage business),422,20
8,0259(brokerage business),857,363,8,0163(brokerage business),601,-7,8,0177(brokerage business),380,3
9,0240(brokerage business),718,111,9,0148(brokerage business),545,92,9,0151(brokerage business),290,191
10,0125(brokerage business),564,561,10,0082(brokerage business),538,1,10,0240(brokerage business),281,-8
11,0277(brokerage business),536,523,11,0034(brokerage business),452,15,11,0059(brokerage business),221,19
12,0123(brokerage business),428,228,12,0069(brokerage business),391,21,12,0148(brokerage business),216,17
13,0096(brokerage business),420,119,13,0018(brokerage business),348,-3,13,0125(brokerage business),212,2
