"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-14,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
18,0137(brokerage business),5656,-754,18,0069(brokerage business),4768,-71,18,0139(brokerage business),5253,-441
19,0308(brokerage business),5415,-1225,19,0238(brokerage business),4338,-306,19,0288(brokerage business),4240,108
20,0298(brokerage business),5052,-1603,20,0139(brokerage business),4196,-526,20,0333(brokerage business),4040,-23
Total,,479365,-36817,Total,,200652,6297,Total,,176195,3911
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2612,,,,,,,,,,2026-09-14,
1,0163(brokerage business),30733,-8566,1,0004(brokerage business),13774,-2571,1,0103(brokerage business),9628,893
2,0275(brokerage business),25641,415,2,0148(brokerage business),11666,37,2,0272(brokerage business),8103,-1284
3,0004(brokerage business),20772,-3613,3,0239(brokerage business),9778,292,3,0123(brokerage business),7860,499
4,0148(brokerage business),19326,-13931,4,0335(brokerage business),9767,342,4,0004(brokerage business),7538,385
5,0123(brokerage business),13609,-8079,5,0103(brokerage business),7972,1136,5,0253(brokerage business),6785,195
6,0272(brokerage business),11853,1758,6,0177(brokerage business),5296,-28,6,0244(brokerage business),6611,333
7,0333(brokerage business),9660,4172,7,0009(brokerage business),5155,-1507,7,0333(brokerage business),5591,-748
8,0253(brokerage business),7671,-2671,8,0272(brokerage business),4092,129,8,0335(brokerage business),5138,96
9,0069(brokerage business),7128,-460,9,0163(brokerage business),3868,270,9,0238(brokerage business),5050,10
10,0308(brokerage business),6154,-1479,10,0253(brokerage business),3680,-6,10,0082(brokerage business),4942,117
11,0240(brokerage business),4864,-1016,11,0275(brokerage business),3229,-200,11,0323(brokerage business),4771,492
12,0059(brokerage business),4677,-240,12,0084(brokerage business),3000,0,12,0275(brokerage business),4689,309
13,0271(brokerage business),4190,68,13,0059(brokerage business),2757,119,13,0148(brokerage business),3836,403
14,0103(brokerage business),3661,-2766,14,0277(brokerage business),2566,105,14,0240(brokerage business),3455,14
15,0342(brokerage business),3466,-1291,15,0034(brokerage business),2167,53,15,0096(brokerage business),3404,199
16,0009(brokerage business),3017,122,16,0082(brokerage business),2147,96,16,0069(brokerage business),3262,-2652
17,0268(brokerage business),2968,-1123,17,0389(brokerage business),1924,-302,17,0018(brokerage business),2818,-10
18,0288(brokerage business),2354,592,18,0308(brokerage business),1767,-85,18,0163(brokerage business),2784,369
19,0137(brokerage business),2207,-773,19,0268(brokerage business),1716,173,19,0268(brokerage business),2397,73
20,0096(brokerage business),2002,-1224,20,0259(brokerage business),1545,138,20,0068(brokerage business),1795,139
Total,,185953,-40105,Total,,97866,-1809,Total,,100457,-168
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2701,,,,,,,,,,2026-09-14,
1,0163(brokerage business),18822,1389,1,0272(brokerage business),8221,-290,1,0272(brokerage business),8964,685
2,0004(brokerage business),9334,3953,2,0148(brokerage business),7849,642,2,0275(brokerage business),5617,137
3,0148(brokerage business),9112,-455,3,0137(brokerage business),5206,92,3,0137(brokerage business),5530,3
4,0275(brokerage business),8890,3987,4,0082(brokerage business),4157,279,4,0082(brokerage business),4254,249
5,0272(brokerage business),8325,1606,5,0081(brokerage business),4033,-97,5,0148(brokerage business),3968,-386
6,0123(brokerage business),6231,-1272,6,0059(brokerage business),3841,239,6,0139(brokerage business),3723,381
7,0253(brokerage business),5701,-269,7,0139(brokerage business),3682,384,7,0059(brokerage business),3669,317
8,0069(brokerage business),2737,-19,8,0161(brokerage business),3647,208,8,0069(brokerage business),3590,194
9,0059(brokerage business),2650,-942,9,0275(brokerage business),3388,27,9,0161(brokerage business),3325,215
10,0186(brokerage business),2314,295,10,0123(brokerage business),3307,92,10,0123(brokerage business),3080,-71
11,0342(brokerage business),2292,-194,11,0069(brokerage business),3203,155,11,0004(brokerage business),2914,1503
12,0240(brokerage business),2110,-1448,12,0009(brokerage business),2602,35,12,0081(brokerage business),2705,-45
13,0161(brokerage business),2059,-376,13,0163(brokerage business),1942,239,13,0238(brokerage business),2616,451
14,0268(brokerage business),2035,-887,14,0004(brokerage business),1894,71,14,0009(brokerage business),2550,-17
15,0238(brokerage business),1688,1153,15,0268(brokerage business),1829,-3,15,0103(brokerage business),2342,149
16,0333(brokerage business),1628,875,16,0335(brokerage business),1644,95,16,0268(brokerage business),2052,-62
17,0308(brokerage business),1492,1,17,0308(brokerage business),1516,140,17,0333(brokerage business),1263,20
18,0271(brokerage business),1287,285,18,0253(brokerage business),1495,347,18,0018(brokerage business),1123,26
19,0139(brokerage business),1113,410,19,0042(brokerage business),923,52,19,0299(brokerage business),1084,4
20,0034(brokerage business),1112,63,20,0103(brokerage business),770,7,20,0163(brokerage business),942,-179
Total,,90932,8155,Total,,65149,2714,Total,,65311,3574
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：brall,,,,,,,2026-09-14,,,,
Name of FF Member/OSBP,586396,-121718,Name of FF Member/OSBP,139830,-12265,Name of FF Member/OSBP,139830,-12265,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2609,,,,,,,,,,2026-09-14,
1,,,,1,0004(brokerage business),390,0,1,0123(brokerage business),276,0
2,,,,2,0029(brokerage business),144,0,2,0004(brokerage business),86,0
3,,,,3,0059(brokerage business),60,0,3,0253(brokerage business),60,0
4,,,,4,0163(brokerage business),60,0,4,0148(brokerage business),52,0
5,,,,5,0018(brokerage business),36,0,5,0125(brokerage business),48,0
6,,,,6,0007(brokerage business),24,0,6,0003(brokerage business),44,0
7,,,,7,,,,7,0058(brokerage business),40,0
8,,,,8,,,,8,0082(brokerage business),24,0
9,,,,9,,,,9,0311(brokerage business),24,0
10,,,,10,,,,10,0096(brokerage business),18,0
11,,,,11,,,,11,0103(brokerage business),18,0
12,,,,12,,,,12,0069(brokerage business),12,0
13,,,,13,,,,13,0177(brokerage business),10,0
14,,,,14,,,,14,0163(brokerage business),2,0
Total,,,,Total,,714,0,Total,,714,0
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2610,,,,,,,,,,2026-09-14,
1,0148(brokerage business),45756,-11106,1,0004(brokerage business),3785,-1174,1,0004(brokerage business),4582,-1102
2,0004(brokerage business),35248,-7373,2,0148(brokerage business),2653,-975,2,0163(brokerage business),2015,-839
3,0163(brokerage business),28820,-5865,3,0163(brokerage business),1379,265,3,0148(brokerage business),1661,-287
4,0275(brokerage business),27093,-6098,4,0103(brokerage business),1152,-169,4,0123(brokerage business),1026,-106
5,0081(brokerage business),23117,-6413,5,0253(brokerage business),922,-524,5,0253(brokerage business),986,-25
6,0123(brokerage business),18905,1751,6,0288(brokerage business),808,-85,6,0275(brokerage business),932,-233
7,0253(brokerage business),16761,-6099,7,0059(brokerage business),727,-218,7,0019(brokerage business),931,-78
8,0240(brokerage business),8745,185,8,0321(brokerage business),692,-280,8,0272(brokerage business),887,-59
9,0298(brokerage business),6994,-2486,9,0268(brokerage business),679,-69,9,0082(brokerage business),798,-37
10,0259(brokerage business),5952,-4035,10,0081(brokerage business),642,-489,10,0058(brokerage business),746,140
11,0272(brokerage business),5808,-3686,11,0153(brokerage business),640,58,11,0103(brokerage business),686,-240
12,0186(brokerage business),4753,-1266,12,0240(brokerage business),610,138,12,0418(brokerage business),657,-99
13,0268(brokerage business),4167,-1128,13,0001(brokerage business),562,-34,13,0151(brokerage business),653,291
14,0059(brokerage business),3622,675,14,0043(brokerage business),556,-122,14,0240(brokerage business),635,-111
15,0019(brokerage business),3201,-684,15,0058(brokerage business),527,6,15,0186(brokerage business),583,-77
16,0288(brokerage business),2946,-552,16,0272(brokerage business),487,-271,16,0298(brokerage business),563,17
17,0274(brokerage business),2896,194,17,0275(brokerage business),450,-8,17,0069(brokerage business),544,62
18,0034(brokerage business),2845,-1506,18,0034(brokerage business),449,-17,18,0029(brokerage business),494,-97
19,0308(brokerage business),2831,-1195,19,0323(brokerage business),437,-18,19,0177(brokerage business),456,-90
20,0069(brokerage business),2587,-1135,20,0096(brokerage business),423,153,20,0003(brokerage business),445,-19
Total,,253047,-57822,Total,,18580,-3833,Total,,20280,-2989
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2611,,,,,,,,,,2026-09-14,
1,0004(brokerage business),33070,-6893,1,0148(brokerage business),10144,61,1,0004(brokerage business),18028,-794
2,0148(brokerage business),27683,-1565,2,0323(brokerage business),7946,-452,2,0323(brokerage business),8384,65
3,0163(brokerage business),21513,-1296,3,0268(brokerage business),7074,-73,3,0148(brokerage business),6751,-250
4,0081(brokerage business),16459,-5101,4,0004(brokerage business),5970,-2256,4,0268(brokerage business),6540,-255
5,0275(brokerage business),14198,-5389,5,0163(brokerage business),5147,-406,5,0272(brokerage business),4555,-357
6,0253(brokerage business),10729,-3699,6,0253(brokerage business),4720,-16,6,0123(brokerage business),3700,-225
7,0123(brokerage business),9196,-1453,7,0123(brokerage business),4703,99,7,0163(brokerage business),3598,-341
8,0240(brokerage business),8278,-98,8,0103(brokerage business),2984,-1700,8,0253(brokerage business),2949,-237
9,0103(brokerage business),5293,3964,9,0275(brokerage business),2572,-37,9,0103(brokerage business),2783,-1769
10,0268(brokerage business),4558,-1833,10,0272(brokerage business),2553,401,10,0029(brokerage business),2203,-119
11,0272(brokerage business),3962,-1138,11,0043(brokerage business),2218,-15,11,0096(brokerage business),2182,-134
12,0323(brokerage business),2917,1028,12,0335(brokerage business),2212,-521,12,0043(brokerage business),2055,-36
13,0059(brokerage business),2362,398,13,0096(brokerage business),2156,36,13,0275(brokerage business),2017,-89
14,0096(brokerage business),2158,-672,14,0048(brokerage business),1398,-753,14,0082(brokerage business),1981,16
15,0342(brokerage business),2140,-599,15,0007(brokerage business),1310,25,15,0048(brokerage business),1259,-89
16,0186(brokerage business),2026,-233,16,0240(brokerage business),854,-131,16,0081(brokerage business),1076,-118
17,0308(brokerage business),1937,-973,17,0151(brokerage business),748,188,17,0254(brokerage business),1051,-8
18,0034(brokerage business),1868,749,18,0042(brokerage business),730,141,18,0107(brokerage business),710,-2
19,0019(brokerage business),1629,838,19,0059(brokerage business),726,43,19,0151(brokerage business),648,24
20,0069(brokerage business),1628,-141,20,0034(brokerage business),687,-194,20,0059(brokerage business),585,-53
Total,,173604,-24106,Total,,66852,-5560,Total,,73055,-4771
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ruall,,,,,,,2026-09-14,,,,
Name of FF Member/OSBP,898654,-23008,Name of FF Member/OSBP,185909,-9041,Name of FF Member/OSBP,185729,-9041,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,50,0,Name of Non-FF Member/OSNBP,230,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2609,,,,,,,,,,2026-09-14,
1,0082(brokerage business),19,9,1,0004(brokerage business),485,0,1,0151(brokerage business),1763,0
2,0311(brokerage business),12,12,2,0096(brokerage business),362,5,2,0240(brokerage business),309,0
3,0058(brokerage business),6,-3,3,0082(brokerage business),295,-17,3,0177(brokerage business),210,0
4,0096(brokerage business),5,-3,4,0177(brokerage business),266,0,4,0123(brokerage business),200,0
5,0043(brokerage business),4,-15,5,0148(brokerage business),259,0,5,0004(brokerage business),180,0
6,0139(brokerage business),3,3,6,0163(brokerage business),250,0,6,0148(brokerage business),100,0
7,0019(brokerage business),2,-36,7,0058(brokerage business),235,6,7,0125(brokerage business),45,0
8,0272(brokerage business),1,-11,8,0103(brokerage business),155,0,8,0139(brokerage business),24,-3
9,,,,9,0125(brokerage business),123,0,9,0321(brokerage business),7,0
10,,,,10,0385(brokerage business),66,0,10,,,
11,,,,11,0059(brokerage business),50,0,11,,,
12,,,,12,0121(brokerage business),50,0,12,,,
13,,,,13,0272(brokerage business),50,0,13,,,
14,,,,14,0276(brokerage business),50,0,14,,,
15,,,,15,0254(brokerage business),34,0,15,,,
16,,,,16,0275(brokerage business),30,0,16,,,
17,,,,17,0048(brokerage business),15,0,17,,,
18,,,,18,0123(brokerage business),10,0,18,,,
19,,,,19,0043(brokerage business),3,0,19,,,
Total,,52,-44,Total,,2788,-6,Total,,2838,-3
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2611,,,,,,,,,,2026-09-14,
1,0253(brokerage business),1509,166,1,0004(brokerage business),634,27,1,0240(brokerage business),873,-26
2,0163(brokerage business),1026,139,2,0151(brokerage business),523,29,2,0004(brokerage business),666,-17
3,0004(brokerage business),866,90,3,0058(brokerage business),462,0,3,0151(brokerage business),475,-116
4,0148(brokerage business),848,246,4,0123(brokerage business),371,1,4,0163(brokerage business),345,5
5,0161(brokerage business),793,130,5,0177(brokerage business),353,-50,5,0349(brokerage business),326,0
6,0081(brokerage business),584,75,6,0163(brokerage business),327,21,6,0077(brokerage business),295,-1
7,0308(brokerage business),481,106,7,0148(brokerage business),325,-40,7,0103(brokerage business),287,245
8,0272(brokerage business),457,-242,8,0096(brokerage business),174,4,8,0148(brokerage business),283,-10
9,0137(brokerage business),364,62,9,0272(brokerage business),168,12,9,0253(brokerage business),220,9
10,0151(brokerage business),333,196,10,0240(brokerage business),159,-24,10,0081(brokerage business),197,-1
11,0312(brokerage business),306,80,11,0082(brokerage business),155,10,11,0069(brokerage business),105,15
12,0103(brokerage business),305,250,12,0253(brokerage business),151,4,12,0123(brokerage business),101,-3
13,0240(brokerage business),204,111,13,0009(brokerage business),110,26,13,0335(brokerage business),96,-2
14,0082(brokerage business),199,12,14,0081(brokerage business),106,61,14,0047(brokerage business),90,0
15,0034(brokerage business),154,4,15,0312(brokerage business),103,4,15,0268(brokerage business),80,-2
16,0275(brokerage business),135,23,16,0103(brokerage business),83,-2,16,0096(brokerage business),79,-7
17,0018(brokerage business),124,-11,17,0137(brokerage business),77,16,17,0082(brokerage business),74,-3
18,0268(brokerage business),109,-4,18,0042(brokerage business),74,2,18,0059(brokerage business),67,8
19,0069(brokerage business),102,-20,19,0323(brokerage business),52,-35,19,0177(brokerage business),63,-1
20,0105(brokerage business),90,-30,20,0029(brokerage business),51,-3,20,0272(brokerage business),62,-13
Total,,8989,1383,Total,,4458,63,Total,,4784,80
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2701,,,,,,,,,,2026-09-14,
1,0004(brokerage business),130794,5433,1,0004(brokerage business),11461,176,1,0004(brokerage business),18092,-564
2,0163(brokerage business),101293,-12519,2,0148(brokerage business),9493,-1535,2,0123(brokerage business),10187,-359
3,0148(brokerage business),85510,-16605,3,0163(brokerage business),8770,440,3,0148(brokerage business),9146,-595
4,0275(brokerage business),60510,1223,4,0272(brokerage business),8084,225,4,0272(brokerage business),5885,-191
5,0253(brokerage business),47484,-3568,5,0103(brokerage business),6457,-338,5,0163(brokerage business),5484,401
6,0272(brokerage business),38382,4298,6,0253(brokerage business),5568,340,6,0103(brokerage business),4747,650
7,0123(brokerage business),33709,1101,7,0240(brokerage business),3728,25,7,0372(brokerage business),4361,-253
8,0259(brokerage business),23561,14116,8,0082(brokerage business),3456,-69,8,0151(brokerage business),4232,-42
9,0081(brokerage business),22754,2999,9,0275(brokerage business),2764,671,9,0275(brokerage business),4041,-393
10,0240(brokerage business),20503,-2805,10,0077(brokerage business),2694,-582,10,0253(brokerage business),3771,-246
11,0096(brokerage business),11835,-889,11,0268(brokerage business),2633,-113,11,0240(brokerage business),3701,-180
12,0034(brokerage business),11647,3137,12,0323(brokerage business),2600,-699,12,0096(brokerage business),3663,-236
13,0069(brokerage business),8792,382,13,0018(brokerage business),2567,-77,13,0082(brokerage business),3306,-69
14,0323(brokerage business),7979,-243,14,0096(brokerage business),2548,367,14,0125(brokerage business),3204,-221
15,0059(brokerage business),6678,-392,15,0125(brokerage business),2328,-188,15,0077(brokerage business),3151,-277
16,0186(brokerage business),6396,-2253,16,0034(brokerage business),2166,-31,16,0177(brokerage business),2891,-64
17,0268(brokerage business),6304,182,17,0277(brokerage business),2093,107,17,0058(brokerage business),2829,-303
18,0103(brokerage business),5926,-1054,18,0081(brokerage business),2040,-320,18,0059(brokerage business),2730,-97
19,0009(brokerage business),5836,-2119,19,0288(brokerage business),1983,-79,19,0069(brokerage business),2324,-190
20,0018(brokerage business),5674,458,20,0059(brokerage business),1958,-5,20,0019(brokerage business),2063,-142
Total,,641567,-9118,Total,,85391,-1685,Total,,99808,-3371
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2705,,,,,,,,,,2026-09-14,
1,0163(brokerage business),12794,-1357,1,0004(brokerage business),2180,-34,1,0082(brokerage business),11199,-2
2,0253(brokerage business),10716,1100,2,0148(brokerage business),2031,-265,2,0272(brokerage business),2443,199
3,0148(brokerage business),10582,-985,3,0253(brokerage business),1713,956,3,0004(brokerage business),2111,293
4,0004(brokerage business),7641,-958,4,0277(brokerage business),1694,-61,4,0372(brokerage business),1371,0
5,0123(brokerage business),5488,4271,5,0272(brokerage business),1541,45,5,0275(brokerage business),1241,7
6,0275(brokerage business),4083,-3355,6,0103(brokerage business),1524,-32,6,0148(brokerage business),1206,313
7,0081(brokerage business),2931,-625,7,0163(brokerage business),1349,-319,7,0125(brokerage business),888,-215
8,0009(brokerage business),1571,-924,8,0295(brokerage business),1295,1,8,0137(brokerage business),741,-2
9,0240(brokerage business),1430,-233,9,0240(brokerage business),1126,0,9,0103(brokerage business),711,-46
10,0059(brokerage business),1161,-246,10,0069(brokerage business),716,21,10,0123(brokerage business),618,53
11,0272(brokerage business),808,-487,11,0019(brokerage business),580,-34,11,0096(brokerage business),531,1
12,0308(brokerage business),758,-261,12,0274(brokerage business),521,-116,12,0139(brokerage business),526,0
13,0103(brokerage business),732,-87,13,0139(brokerage business),511,-11,13,0019(brokerage business),423,29
14,0069(brokerage business),637,39,14,0007(brokerage business),510,13,14,0058(brokerage business),407,-5
15,0043(brokerage business),465,-350,15,0077(brokerage business),454,25,15,0151(brokerage business),406,51
16,0186(brokerage business),461,-14,16,0323(brokerage business),403,-63,16,0121(brokerage business),383,-1
17,0338(brokerage business),422,-296,17,0275(brokerage business),391,38,17,0077(brokerage business),272,52
18,0007(brokerage business),414,-197,18,0018(brokerage business),385,3,18,0136(brokerage business),234,-3
19,0389(brokerage business),379,-169,19,0096(brokerage business),372,27,19,0163(brokerage business),208,-47
20,0342(brokerage business),374,-4,20,0034(brokerage business),368,19,20,0240(brokerage business),182,-28
Total,,63847,-5138,Total,,19664,213,Total,,26101,649
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2609,,,,,,,,,,2026-09-14,
1,8096(brokerage business),60,40,1,8253(brokerage business),140,0,1,8096(brokerage business),60,-20
2,8077(brokerage business),20,20,2,8148(brokerage business),80,0,2,8240(brokerage business),60,0
3,,,,3,8096(brokerage business),40,0,3,8253(brokerage business),60,0
4,,,,4,8103(brokerage business),20,0,4,8004(brokerage business),40,0
5,,,,5,8004(brokerage business),10,0,5,8148(brokerage business),40,0
6,,,,6,,,,6,8321(brokerage business),20,0
7,,,,7,,,,7,8323(brokerage business),10,0
Total,,80,60,Total,,290,0,Total,,290,-20
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2610,,,,,,,,,,2026-09-14,
1,8163(brokerage business),2492,-911,1,8004(brokerage business),3440,-153,1,8004(brokerage business),2600,-143
2,8004(brokerage business),2320,-146,2,8148(brokerage business),1966,-263,2,8148(brokerage business),2102,-221
3,8275(brokerage business),1757,139,3,8096(brokerage business),1469,-126,3,8272(brokerage business),1617,81
4,8253(brokerage business),927,-136,4,8253(brokerage business),907,12,4,8177(brokerage business),1300,-70
5,8148(brokerage business),780,158,5,8058(brokerage business),838,-33,5,8163(brokerage business),1073,-8
6,8123(brokerage business),434,-141,6,8077(brokerage business),722,-3,6,8103(brokerage business),1024,-79
7,8272(brokerage business),409,136,7,8059(brokerage business),611,1,7,8240(brokerage business),666,-26
8,8125(brokerage business),223,223,8,8389(brokerage business),510,20,8,8019(brokerage business),646,-23
9,8268(brokerage business),215,-24,9,8001(brokerage business),419,-1,9,8139(brokerage business),617,0
10,8271(brokerage business),162,13,10,8272(brokerage business),376,-56,10,8349(brokerage business),600,0
11,8058(brokerage business),156,54,11,8003(brokerage business),353,0,11,8123(brokerage business),441,-7
12,8240(brokerage business),142,-128,12,8161(brokerage business),345,16,12,8253(brokerage business),438,-1
13,8096(brokerage business),136,-150,13,8095(brokerage business),341,-2,13,8305(brokerage business),400,0
14,8019(brokerage business),131,108,14,8151(brokerage business),337,-8,14,8077(brokerage business),375,0
15,8308(brokerage business),131,-278,15,8153(brokerage business),332,1,15,8275(brokerage business),336,-519
16,8103(brokerage business),129,-72,16,8171(brokerage business),332,0,16,8058(brokerage business),291,-19
17,8069(brokerage business),117,-16,17,8103(brokerage business),294,-12,17,8069(brokerage business),167,16
18,8177(brokerage business),116,91,18,8123(brokerage business),272,15,18,8389(brokerage business),150,0
19,8274(brokerage business),99,-25,19,8312(brokerage business),252,-4,19,8254(brokerage business),127,0
20,8299(brokerage business),93,80,20,8274(brokerage business),200,-1,20,8308(brokerage business),117,7
Total,,10969,-1025,Total,,14316,-597,Total,,15087,-1012
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2611,,,,,,,,,,2026-09-14,
1,8163(brokerage business),38591,-6614,1,8148(brokerage business),6412,-296,1,8004(brokerage business),9890,-356
2,8004(brokerage business),16963,-5954,2,8239(brokerage business),5983,-2,2,8148(brokerage business),6490,25
3,8253(brokerage business),16918,-4755,3,8163(brokerage business),5423,503,3,8096(brokerage business),3952,-102
4,8148(brokerage business),15749,-2898,4,8184(brokerage business),5409,102,4,8272(brokerage business),3943,-119
5,8275(brokerage business),9487,-4940,5,8004(brokerage business),5313,-97,5,8163(brokerage business),3811,-410
6,8081(brokerage business),8531,3379,6,8103(brokerage business),4486,-1398,6,8253(brokerage business),3583,-112
7,8123(brokerage business),6427,-297,7,8084(brokerage business),3540,390,7,8240(brokerage business),3134,-12
8,8272(brokerage business),3252,-899,8,8272(brokerage business),2354,59,8,8123(brokerage business),3049,-345
9,8323(brokerage business),3239,543,9,8335(brokerage business),1976,-367,9,8082(brokerage business),2573,0
10,8103(brokerage business),3179,176,10,8277(brokerage business),1948,94,10,8103(brokerage business),2374,-81
11,8096(brokerage business),3176,439,11,8253(brokerage business),1839,-224,11,8058(brokerage business),2081,-33
12,8298(brokerage business),2351,-369,12,8240(brokerage business),1720,-257,12,8125(brokerage business),1899,-574
13,8274(brokerage business),2133,221,13,8268(brokerage business),1522,9,13,8275(brokerage business),1821,-341
14,8186(brokerage business),2033,-400,14,8274(brokerage business),1514,-601,14,8077(brokerage business),1607,-75
15,8043(brokerage business),2007,-583,15,8007(brokerage business),1153,6,15,8059(brokerage business),1597,-6
16,8240(brokerage business),1847,-481,16,8349(brokerage business),1018,-541,16,8009(brokerage business),1419,-576
17,8308(brokerage business),1751,-968,17,8288(brokerage business),977,-189,17,8069(brokerage business),1276,-145
18,8059(brokerage business),1696,604,18,8177(brokerage business),975,-139,18,8177(brokerage business),1271,-186
19,8259(brokerage business),1562,-48,19,8077(brokerage business),954,-33,19,8308(brokerage business),1176,-34
20,8019(brokerage business),1474,284,20,8139(brokerage business),952,-18,20,8153(brokerage business),1065,208
Total,,142366,-23560,Total,,55468,-2999,Total,,58011,-3274
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2612,,,,,,,,,,2026-09-14,
1,8163(brokerage business),17287,2163,1,8004(brokerage business),6172,-60,1,8004(brokerage business),8946,462
2,8253(brokerage business),10482,-2,2,8148(brokerage business),5100,404,2,8253(brokerage business),3167,74
3,8148(brokerage business),8269,146,3,8103(brokerage business),2778,12,3,8148(brokerage business),2868,-409
4,8004(brokerage business),8012,-3027,4,8163(brokerage business),2768,62,4,8163(brokerage business),2656,121
5,8275(brokerage business),6102,376,5,8323(brokerage business),2280,-308,5,8372(brokerage business),2601,-300
6,8081(brokerage business),5379,224,6,8268(brokerage business),2235,-47,6,8268(brokerage business),2325,-160
7,8123(brokerage business),5058,2124,7,8082(brokerage business),2138,-11,7,8240(brokerage business),2211,-7
8,8096(brokerage business),2097,-540,8,8034(brokerage business),2056,-56,8,8082(brokerage business),2178,-10
9,8103(brokerage business),1351,315,9,8253(brokerage business),1790,-22,9,8123(brokerage business),2113,4
10,8268(brokerage business),1073,-469,10,8274(brokerage business),1694,-92,10,8323(brokerage business),2088,1
11,8069(brokerage business),904,25,11,8161(brokerage business),1655,-11,11,8103(brokerage business),1864,-285
12,8077(brokerage business),842,421,12,8295(brokerage business),1604,12,12,8034(brokerage business),1857,-45
13,8323(brokerage business),789,247,13,8372(brokerage business),1359,12,13,8058(brokerage business),1631,-134
14,8274(brokerage business),744,-216,14,8277(brokerage business),1208,-25,14,8272(brokerage business),1515,-12
15,8240(brokerage business),737,-18,15,8139(brokerage business),1183,8,15,8161(brokerage business),1506,-17
