"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-11,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：al2612,,,,,,,,,,2026-09-11,
1,0163(brokerage business),9837,3118,1,0148(brokerage business),10442,-205,1,0148(brokerage business),10900,274
2,0148(brokerage business),6721,1333,2,0004(brokerage business),7183,21,2,0123(brokerage business),7015,-84
3,0275(brokerage business),6039,3889,3,0272(brokerage business),5461,-275,3,0004(brokerage business),6930,412
4,0004(brokerage business),5895,1874,4,0268(brokerage business),4564,1510,4,0034(brokerage business),3593,155
5,0253(brokerage business),3957,1214,5,0034(brokerage business),3451,99,5,0103(brokerage business),3336,-6
6,0323(brokerage business),2724,414,6,0323(brokerage business),3332,-363,6,0042(brokerage business),3205,11
7,0069(brokerage business),2209,1417,7,0069(brokerage business),2882,333,7,0249(brokerage business),3010,10
8,0123(brokerage business),2206,1505,8,0163(brokerage business),2684,-141,8,0139(brokerage business),2890,-39
9,0268(brokerage business),2096,1377,9,0315(brokerage business),1832,5,9,0239(brokerage business),2667,-204
10,0308(brokerage business),1649,434,10,0096(brokerage business),1760,138,10,0308(brokerage business),2574,29
11,0081(brokerage business),1565,901,11,0059(brokerage business),1677,108,11,0003(brokerage business),2367,26
12,0295(brokerage business),1490,995,12,0042(brokerage business),1498,-10,12,0082(brokerage business),1829,-27
13,0240(brokerage business),1139,646,13,0007(brokerage business),1476,0,13,0275(brokerage business),1687,69
14,0034(brokerage business),834,405,14,0123(brokerage business),1391,166,14,0272(brokerage business),1619,14
15,0320(brokerage business),707,280,15,0139(brokerage business),1327,-10,15,0323(brokerage business),1348,-215
16,0272(brokerage business),603,254,16,0239(brokerage business),1320,-111,16,0268(brokerage business),1318,-160
17,0161(brokerage business),600,532,17,0103(brokerage business),1236,-28,17,0261(brokerage business),968,-1
18,0049(brokerage business),547,407,18,0274(brokerage business),1218,10,18,0253(brokerage business),783,-119
19,0048(brokerage business),440,419,19,0049(brokerage business),1071,266,19,0161(brokerage business),760,455
20,0096(brokerage business),426,238,20,0240(brokerage business),1030,-76,20,0240(brokerage business),729,-83
Total,,51684,21652,Total,,56835,1437,Total,,59528,517
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：al2701,,,,,,,,,,2026-09-11,
1,0163(brokerage business),4264,-712,1,0034(brokerage business),5270,8,1,0148(brokerage business),10077,35
2,0148(brokerage business),2899,223,2,0148(brokerage business),4275,556,2,0004(brokerage business),3165,267
3,0253(brokerage business),2192,-104,3,0004(brokerage business),3601,-26,3,0249(brokerage business),2421,1
4,0004(brokerage business),2077,-1141,4,0323(brokerage business),3033,-209,4,0042(brokerage business),2025,-2
5,0081(brokerage business),1619,811,5,0049(brokerage business),2617,-14,5,0103(brokerage business),1924,64
6,0069(brokerage business),1499,1139,6,0268(brokerage business),1857,-1,6,0275(brokerage business),1290,-90
7,0308(brokerage business),1430,628,7,0069(brokerage business),1824,-10,7,0272(brokerage business),1045,345
8,0323(brokerage business),1368,-1205,8,0163(brokerage business),1152,33,8,0139(brokerage business),961,330
9,0275(brokerage business),1252,445,9,0042(brokerage business),825,-9,9,0029(brokerage business),910,0
10,0277(brokerage business),927,563,10,0272(brokerage business),815,-26,10,0274(brokerage business),862,0
11,0259(brokerage business),827,751,11,0254(brokerage business),793,15,11,0268(brokerage business),832,-1
12,0240(brokerage business),757,282,12,0007(brokerage business),746,2,12,0240(brokerage business),827,-210
13,0272(brokerage business),509,392,13,0139(brokerage business),693,0,13,0295(brokerage business),726,178
14,0333(brokerage business),451,263,14,0240(brokerage business),684,43,14,0311(brokerage business),673,168
15,0274(brokerage business),448,309,15,0169(brokerage business),636,3,15,0163(brokerage business),620,-49
16,0151(brokerage business),436,349,16,0081(brokerage business),634,-35,16,0137(brokerage business),576,-4
17,0077(brokerage business),434,335,17,0253(brokerage business),566,-22,17,0153(brokerage business),559,0
18,0018(brokerage business),392,-110,18,0137(brokerage business),541,81,18,0082(brokerage business),535,-21
19,0123(brokerage business),392,-3,19,0008(brokerage business),502,-21,19,0003(brokerage business),511,-49
20,0139(brokerage business),344,327,20,0082(brokerage business),445,-8,20,0125(brokerage business),410,100
Total,,24517,3542,Total,,31509,360,Total,,30949,1062
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：al2702,,,,,,,,,,2026-09-11,
1,0163(brokerage business),3389,810,1,0034(brokerage business),2223,200,1,0277(brokerage business),2495,1421
2,0148(brokerage business),2498,392,2,0148(brokerage business),1655,198,2,0103(brokerage business),2180,266
3,0277(brokerage business),1425,870,3,0049(brokerage business),1649,0,3,0004(brokerage business),1782,-88
4,0253(brokerage business),1134,62,4,0004(brokerage business),1628,62,4,0148(brokerage business),1557,-1650
5,0308(brokerage business),995,546,5,0069(brokerage business),927,-54,5,0163(brokerage business),1151,444
6,0323(brokerage business),931,-375,6,0268(brokerage business),916,2,6,0349(brokerage business),1141,0
7,0004(brokerage business),852,-621,7,0272(brokerage business),826,6,7,0268(brokerage business),1023,44
8,0069(brokerage business),825,545,8,0323(brokerage business),716,38,8,0082(brokerage business),933,66
9,0077(brokerage business),763,592,9,0007(brokerage business),701,0,9,0323(brokerage business),766,-177
10,0271(brokerage business),711,257,10,0042(brokerage business),701,0,10,0261(brokerage business),700,0
11,0274(brokerage business),706,639,11,0254(brokerage business),625,3,11,0153(brokerage business),446,0
12,0081(brokerage business),570,-263,12,0315(brokerage business),420,0,12,0069(brokerage business),324,73
13,0275(brokerage business),435,65,13,0372(brokerage business),415,0,13,0335(brokerage business),317,6
14,0333(brokerage business),382,157,14,0009(brokerage business),408,24,14,0086(brokerage business),301,290
15,0123(brokerage business),339,-8,15,0082(brokerage business),378,-4,15,0029(brokerage business),264,-139
16,0086(brokerage business),310,310,16,0253(brokerage business),342,31,16,0338(brokerage business),230,0
17,0103(brokerage business),286,-480,17,0048(brokerage business),330,0,17,0295(brokerage business),209,0
18,0018(brokerage business),279,-98,18,0008(brokerage business),300,0,18,0025(brokerage business),180,180
19,0029(brokerage business),205,150,19,0169(brokerage business),286,0,19,0308(brokerage business),180,83
20,0034(brokerage business),204,-111,20,0096(brokerage business),283,7,20,0272(brokerage business),177,2
Total,,17239,3439,Total,,15729,513,Total,,16356,821
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：znall,,,,,,,2026-09-11,,,,
Name of FF Member/OSBP,769282,154040,Name of FF Member/OSBP,308394,-34094,Name of FF Member/OSBP,308394,-34094,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2609,,,,,,,,,,2026-09-11,
1,0004(brokerage business),355,-780,1,0272(brokerage business),1600,0,1,0139(brokerage business),1025,-45
2,0163(brokerage business),310,-640,2,0004(brokerage business),1035,-65,2,0272(brokerage business),800,-35
3,0123(brokerage business),230,-180,3,0058(brokerage business),980,0,3,0077(brokerage business),600,-5
4,0082(brokerage business),220,130,4,0148(brokerage business),455,0,4,0311(brokerage business),390,0
5,0272(brokerage business),125,25,5,0059(brokerage business),345,-85,5,0103(brokerage business),385,0
6,0059(brokerage business),105,30,6,0048(brokerage business),300,0,6,0315(brokerage business),360,0
7,0139(brokerage business),85,-190,7,0069(brokerage business),200,0,7,0148(brokerage business),325,-5
8,0077(brokerage business),75,-5,8,0052(brokerage business),140,0,8,0069(brokerage business),260,5
9,0253(brokerage business),60,-185,9,0081(brokerage business),110,0,9,0052(brokerage business),245,0
10,0009(brokerage business),50,50,10,0051(brokerage business),85,0,10,0025(brokerage business),240,0
11,0019(brokerage business),50,10,11,0275(brokerage business),85,-20,11,0253(brokerage business),185,-30
12,0321(brokerage business),45,25,12,0299(brokerage business),85,0,12,0059(brokerage business),175,0
13,0275(brokerage business),20,20,13,0082(brokerage business),55,-200,13,0049(brokerage business),145,0
14,0311(brokerage business),20,-400,14,0003(brokerage business),45,0,14,0047(brokerage business),105,0
15,0069(brokerage business),15,-190,15,0240(brokerage business),35,0,15,0240(brokerage business),100,0
16,0042(brokerage business),10,-5,16,0134(brokerage business),10,-10,16,0081(brokerage business),70,0
17,0134(brokerage business),10,0,17,,,,17,0108(brokerage business),60,0
18,0148(brokerage business),5,-35,18,,,,18,0004(brokerage business),45,-150
19,,,,19,,,,19,0009(brokerage business),20,-50
20,,,,20,,,,20,0038(brokerage business),20,0
Total,,1790,-2320,Total,,5565,-380,Total,,5555,-315
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2610,,,,,,,,,,2026-09-11,
1,0163(brokerage business),69357,6675,1,0148(brokerage business),14550,-2500,1,0148(brokerage business),9745,-2978
2,0148(brokerage business),57170,11536,2,0004(brokerage business),12301,-1862,2,0139(brokerage business),9168,-1433
3,0004(brokerage business),43308,1215,3,0163(brokerage business),9698,-2170,3,0004(brokerage business),6562,-624
4,0253(brokerage business),41115,23423,4,0272(brokerage business),4370,-105,4,0272(brokerage business),5556,-975
5,0275(brokerage business),31889,1747,5,0239(brokerage business),3330,-1075,5,0163(brokerage business),4826,-403
6,0272(brokerage business),17882,3866,6,0275(brokerage business),3233,-120,6,0058(brokerage business),4661,-250
7,0081(brokerage business),13268,641,7,0308(brokerage business),2989,-343,7,0049(brokerage business),3927,-1082
8,0096(brokerage business),10069,1962,8,0019(brokerage business),2978,-439,8,0315(brokerage business),3692,-282
9,0259(brokerage business),8867,1708,9,0003(brokerage business),2944,-39,9,0042(brokerage business),3057,-157
10,0123(brokerage business),8409,4319,10,0139(brokerage business),2803,-140,10,0003(brokerage business),3022,-833
11,0308(brokerage business),6022,2812,11,0240(brokerage business),2725,-1197,11,0059(brokerage business),2893,-637
12,0240(brokerage business),5404,980,12,0335(brokerage business),2655,-553,12,0240(brokerage business),2855,-241
13,0298(brokerage business),5293,-2074,13,0253(brokerage business),2481,-2589,13,0253(brokerage business),2827,-308
14,0058(brokerage business),5098,2916,14,0323(brokerage business),2345,-159,14,0069(brokerage business),2440,-699
15,0059(brokerage business),4473,902,15,0268(brokerage business),2190,-756,15,0103(brokerage business),2440,-380
16,0034(brokerage business),4415,4,16,0123(brokerage business),2023,-126,16,0052(brokerage business),2439,-205
17,0103(brokerage business),3783,1164,17,0274(brokerage business),1983,-311,17,0082(brokerage business),2426,-200
18,0268(brokerage business),3380,111,18,0184(brokerage business),1923,0,18,0096(brokerage business),2378,-872
19,0042(brokerage business),3345,752,19,0103(brokerage business),1848,-463,19,0034(brokerage business),2104,-1092
20,0069(brokerage business),3277,-542,20,0082(brokerage business),1843,-155,20,0136(brokerage business),1929,-94
Total,,345824,64117,Total,,81212,-15102,Total,,78947,-13745
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2611,,,,,,,,,,2026-09-11,
1,0148(brokerage business),32849,5341,1,0239(brokerage business),19639,-200,1,0148(brokerage business),10826,1179
2,0275(brokerage business),30890,2393,2,0148(brokerage business),18233,-932,2,0004(brokerage business),7087,-47
3,0163(brokerage business),26610,5308,3,0004(brokerage business),11350,-154,3,0272(brokerage business),7051,1181
4,0004(brokerage business),21949,3295,4,0163(brokerage business),9158,-116,4,0058(brokerage business),6532,-482
5,0253(brokerage business),19453,9660,5,0272(brokerage business),9049,-1813,5,0308(brokerage business),4880,-1036
6,0081(brokerage business),9952,282,6,0335(brokerage business),5819,-34,6,0069(brokerage business),4851,-371
7,0272(brokerage business),6062,2797,7,0123(brokerage business),5025,31,7,0315(brokerage business),3978,46
8,0308(brokerage business),5142,1517,8,0184(brokerage business),2854,22,8,0077(brokerage business),3561,-145
9,0123(brokerage business),4680,2024,9,0103(brokerage business),2524,-1143,9,0059(brokerage business),3411,-631
10,0259(brokerage business),4225,1321,10,0240(brokerage business),2474,-687,10,0139(brokerage business),3269,-9
11,0240(brokerage business),3102,914,11,0268(brokerage business),2394,-316,11,0253(brokerage business),3198,-380
12,0069(brokerage business),2904,512,12,0084(brokerage business),2345,-54,12,0323(brokerage business),2940,416
13,0103(brokerage business),2777,572,13,0308(brokerage business),2327,276,13,0003(brokerage business),2895,-48
14,0059(brokerage business),2624,1158,14,0139(brokerage business),2125,-7,14,0277(brokerage business),2826,79
15,0239(brokerage business),2428,-392,15,0274(brokerage business),1870,-89,15,0321(brokerage business),2774,-14
16,0298(brokerage business),2115,1133,16,0253(brokerage business),1662,-339,16,0163(brokerage business),2742,262
17,0034(brokerage business),2075,1011,17,0049(brokerage business),1322,-284,17,0025(brokerage business),2695,-142
18,0049(brokerage business),2016,806,18,0323(brokerage business),1314,76,18,0275(brokerage business),2593,19
19,0019(brokerage business),1973,1134,19,0042(brokerage business),1258,117,19,0096(brokerage business),2233,379
20,0274(brokerage business),1951,564,20,0137(brokerage business),1000,-143,20,0034(brokerage business),2031,-113
Total,,185777,41350,Total,,103742,-5789,Total,,82373,143
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2612,,,,,,,,,,2026-09-11,
1,0163(brokerage business),10056,2276,1,0239(brokerage business),9345,-31,1,0321(brokerage business),6337,-626
