"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-10,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
2,0148(brokerage business),5388,-3859,2,0004(brokerage business),7162,160,2,0123(brokerage business),7099,87
3,0004(brokerage business),4021,-6107,3,0272(brokerage business),5736,52,3,0004(brokerage business),6518,-355
4,0253(brokerage business),2743,649,4,0323(brokerage business),3695,114,4,0034(brokerage business),3438,199
5,0323(brokerage business),2310,-955,5,0034(brokerage business),3352,108,5,0103(brokerage business),3342,-119
6,0275(brokerage business),2150,-2991,6,0268(brokerage business),3054,270,6,0042(brokerage business),3194,-6
7,0308(brokerage business),1215,-255,7,0163(brokerage business),2825,709,7,0249(brokerage business),3000,0
8,0069(brokerage business),792,-752,8,0069(brokerage business),2549,-4,8,0139(brokerage business),2929,-8
9,0268(brokerage business),719,-126,9,0315(brokerage business),1827,0,9,0239(brokerage business),2871,249
10,0123(brokerage business),701,-3955,10,0096(brokerage business),1622,-86,10,0308(brokerage business),2545,277
11,0081(brokerage business),664,-374,11,0059(brokerage business),1569,147,11,0003(brokerage business),2341,0
12,0059(brokerage business),518,-109,12,0042(brokerage business),1508,9,12,0082(brokerage business),1856,-138
13,0295(brokerage business),495,-26,13,0007(brokerage business),1476,-3,13,0275(brokerage business),1618,-41
14,0240(brokerage business),493,-592,14,0308(brokerage business),1450,-350,14,0272(brokerage business),1605,71
15,0372(brokerage business),432,292,15,0239(brokerage business),1431,-4,15,0323(brokerage business),1563,-1332
16,0034(brokerage business),429,56,16,0139(brokerage business),1337,6,16,0268(brokerage business),1478,45
17,0320(brokerage business),427,262,17,0103(brokerage business),1264,-24,17,0261(brokerage business),969,0
18,0239(brokerage business),391,-119,18,0123(brokerage business),1225,-116,18,0253(brokerage business),902,-141
19,0272(brokerage business),349,-369,19,0274(brokerage business),1208,6,19,0163(brokerage business),821,-242
20,0019(brokerage business),317,-182,20,0240(brokerage business),1106,6,20,0240(brokerage business),812,33
Total,,31273,-24605,Total,,56043,937,Total,,59527,-930
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：al2701,,,,,,,,,,2026-09-10,
1,0163(brokerage business),4976,-532,1,0034(brokerage business),5262,-6,1,0148(brokerage business),10042,409
2,0004(brokerage business),3218,-908,2,0148(brokerage business),3719,317,2,0004(brokerage business),2898,-2038
3,0148(brokerage business),2676,261,3,0004(brokerage business),3627,10,3,0249(brokerage business),2420,300
4,0323(brokerage business),2573,-36,4,0323(brokerage business),3242,-1627,4,0042(brokerage business),2027,2
5,0253(brokerage business),2296,1753,5,0049(brokerage business),2631,-4,5,0103(brokerage business),1860,-101
6,0081(brokerage business),808,-206,6,0268(brokerage business),1858,-15,6,0275(brokerage business),1380,43
7,0275(brokerage business),807,-221,7,0069(brokerage business),1834,-61,7,0240(brokerage business),1037,51
8,0308(brokerage business),802,-701,8,0163(brokerage business),1119,6,8,0277(brokerage business),934,-352
9,0137(brokerage business),524,125,9,0272(brokerage business),841,-16,9,0029(brokerage business),910,0
10,0018(brokerage business),502,-62,10,0042(brokerage business),834,-25,10,0274(brokerage business),862,-59
11,0240(brokerage business),475,-293,11,0254(brokerage business),778,0,11,0268(brokerage business),833,-35
12,0001(brokerage business),417,129,12,0007(brokerage business),744,0,12,0272(brokerage business),700,19
13,0123(brokerage business),395,142,13,0139(brokerage business),693,1,13,0163(brokerage business),669,44
14,0277(brokerage business),364,360,14,0081(brokerage business),669,5,14,0139(brokerage business),631,-10
15,0069(brokerage business),360,-1055,15,0240(brokerage business),641,-14,15,0137(brokerage business),580,321
16,0059(brokerage business),325,260,16,0169(brokerage business),633,-2,16,0003(brokerage business),560,100
17,0249(brokerage business),300,-300,17,0253(brokerage business),588,-17,17,0153(brokerage business),559,-101
18,0295(brokerage business),272,205,18,0008(brokerage business),523,-2,18,0082(brokerage business),556,-23
19,0268(brokerage business),264,217,19,0123(brokerage business),473,-4,19,0295(brokerage business),548,230
20,0049(brokerage business),248,89,20,0137(brokerage business),460,-85,20,0311(brokerage business),505,-188
Total,,22602,-773,Total,,31169,-1539,Total,,30511,-1388
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：al2702,,,,,,,,,,2026-09-10,
1,0163(brokerage business),2579,-531,1,0034(brokerage business),2023,243,1,0148(brokerage business),3207,1503
2,0148(brokerage business),2106,1134,2,0049(brokerage business),1649,6,2,0103(brokerage business),1914,377
3,0004(brokerage business),1473,-535,3,0004(brokerage business),1566,122,3,0004(brokerage business),1870,-927
4,0323(brokerage business),1306,-291,4,0148(brokerage business),1457,23,4,0349(brokerage business),1141,0
5,0253(brokerage business),1072,581,5,0069(brokerage business),981,-26,5,0277(brokerage business),1074,553
6,0081(brokerage business),833,634,6,0268(brokerage business),914,4,6,0268(brokerage business),979,0
7,0103(brokerage business),766,-14,7,0272(brokerage business),820,16,7,0323(brokerage business),943,-606
8,0048(brokerage business),576,310,8,0007(brokerage business),701,0,8,0082(brokerage business),867,294
9,0277(brokerage business),555,179,9,0042(brokerage business),701,1,9,0163(brokerage business),707,254
10,0271(brokerage business),454,-1568,10,0323(brokerage business),678,20,10,0261(brokerage business),700,0
11,0308(brokerage business),449,-222,11,0254(brokerage business),622,0,11,0077(brokerage business),508,-102
12,0018(brokerage business),377,-122,12,0315(brokerage business),420,0,12,0153(brokerage business),446,0
13,0275(brokerage business),370,-317,13,0372(brokerage business),415,14,13,0029(brokerage business),403,0
14,0311(brokerage business),368,42,14,0009(brokerage business),384,-19,14,0335(brokerage business),311,76
15,0123(brokerage business),347,120,15,0082(brokerage business),382,-2,15,0069(brokerage business),251,-16
16,0034(brokerage business),315,-18,16,0048(brokerage business),330,0,16,0338(brokerage business),230,75
17,0082(brokerage business),300,153,17,0253(brokerage business),311,-29,17,0295(brokerage business),209,0
18,0137(brokerage business),282,-161,18,0008(brokerage business),300,0,18,0272(brokerage business),175,1
19,0069(brokerage business),280,-204,19,0169(brokerage business),286,0,19,0161(brokerage business),174,-176
20,0161(brokerage business),250,-379,20,0123(brokerage business),277,-1,20,0274(brokerage business),173,-44
Total,,15058,-1209,Total,,15217,372,Total,,16282,1262
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：znall,,,,,,,2026-09-10,,,,
Name of FF Member/OSBP,615242,89706,Name of FF Member/OSBP,342488,-9225,Name of FF Member/OSBP,342488,-9225,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2609,,,,,,,,,,2026-09-10,
1,0004(brokerage business),1135,520,1,0272(brokerage business),1600,0,1,0139(brokerage business),1070,-255
2,0163(brokerage business),950,470,2,0004(brokerage business),1100,-315,2,0272(brokerage business),835,-40
3,0103(brokerage business),470,470,3,0058(brokerage business),980,0,3,0077(brokerage business),605,-80
4,0311(brokerage business),420,420,4,0148(brokerage business),455,-40,4,0311(brokerage business),390,390
5,0123(brokerage business),410,360,5,0059(brokerage business),430,-55,5,0103(brokerage business),385,-310
6,0121(brokerage business),400,400,6,0048(brokerage business),300,0,6,0315(brokerage business),360,15
7,0139(brokerage business),275,-65,7,0082(brokerage business),255,0,7,0148(brokerage business),330,0
8,0253(brokerage business),245,80,8,0069(brokerage business),200,0,8,0069(brokerage business),255,205
9,0069(brokerage business),205,205,9,0052(brokerage business),140,0,9,0052(brokerage business),245,15
10,0272(brokerage business),100,-145,10,0081(brokerage business),110,-90,10,0025(brokerage business),240,0
11,0081(brokerage business),90,-305,11,0275(brokerage business),105,0,11,0253(brokerage business),215,-150
12,0082(brokerage business),90,90,12,0051(brokerage business),85,0,12,0004(brokerage business),195,-20
13,0077(brokerage business),80,65,13,0299(brokerage business),85,0,13,0059(brokerage business),175,-20
14,0059(brokerage business),75,75,14,0003(brokerage business),45,0,14,0049(brokerage business),145,0
15,0047(brokerage business),70,65,15,0163(brokerage business),35,-80,15,0047(brokerage business),105,-30
16,0073(brokerage business),50,-45,16,0240(brokerage business),35,-5,16,0240(brokerage business),100,0
17,0308(brokerage business),50,15,17,0134(brokerage business),20,-10,17,0009(brokerage business),70,0
18,0019(brokerage business),40,0,18,,,,18,0081(brokerage business),70,0
19,0148(brokerage business),40,-15,19,,,,19,0108(brokerage business),60,0
20,0321(brokerage business),20,20,20,,,,20,0321(brokerage business),45,-20
Total,,5215,2680,Total,,5980,-595,Total,,5895,-300
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2610,,,,,,,,,,2026-09-10,
1,0163(brokerage business),62682,7018,1,0148(brokerage business),17050,-571,1,0148(brokerage business),12723,-1438
2,0148(brokerage business),45634,-4691,2,0004(brokerage business),14163,-1817,2,0139(brokerage business),10601,7
3,0004(brokerage business),42093,6665,3,0163(brokerage business),11868,-1378,3,0004(brokerage business),7186,-134
4,0275(brokerage business),30142,2088,4,0253(brokerage business),5070,932,4,0272(brokerage business),6531,65
5,0253(brokerage business),17692,4744,5,0272(brokerage business),4475,-483,5,0163(brokerage business),5229,-1726
6,0272(brokerage business),14016,7533,6,0239(brokerage business),4405,-748,6,0049(brokerage business),5009,210
7,0081(brokerage business),12627,3991,7,0240(brokerage business),3922,-65,7,0058(brokerage business),4911,42
8,0096(brokerage business),8107,53,8,0019(brokerage business),3417,-218,8,0315(brokerage business),3974,-146
9,0298(brokerage business),7367,1167,9,0275(brokerage business),3353,257,9,0003(brokerage business),3855,-356
10,0259(brokerage business),7159,1752,10,0308(brokerage business),3332,-523,10,0059(brokerage business),3530,-499
11,0240(brokerage business),4424,815,11,0335(brokerage business),3208,-727,11,0096(brokerage business),3250,26
12,0034(brokerage business),4411,1312,12,0003(brokerage business),2983,-171,12,0042(brokerage business),3214,-302
13,0123(brokerage business),4090,1212,13,0268(brokerage business),2946,286,13,0034(brokerage business),3196,-186
14,0069(brokerage business),3819,608,14,0139(brokerage business),2943,38,14,0069(brokerage business),3139,-300
15,0059(brokerage business),3571,1020,15,0059(brokerage business),2857,-124,15,0253(brokerage business),3135,-718
16,0268(brokerage business),3269,1108,16,0323(brokerage business),2504,-310,16,0240(brokerage business),3096,-333
17,0308(brokerage business),3210,467,17,0103(brokerage business),2311,-160,17,0277(brokerage business),3038,-179
18,0323(brokerage business),2927,720,18,0274(brokerage business),2294,-257,18,0103(brokerage business),2820,91
19,0161(brokerage business),2727,539,19,0123(brokerage business),2149,-54,19,0275(brokerage business),2732,-57
20,0103(brokerage business),2619,1212,20,0009(brokerage business),2138,-224,20,0052(brokerage business),2644,-121
Total,,282586,39333,Total,,97388,-6317,Total,,93813,-6054
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2611,,,,,,,,,,2026-09-10,
1,0275(brokerage business),28497,3072,1,0239(brokerage business),19839,-2229,1,0148(brokerage business),9647,-323
2,0148(brokerage business),27508,-2485,2,0148(brokerage business),19165,971,2,0004(brokerage business),7134,-21
3,0163(brokerage business),21302,2232,3,0004(brokerage business),11504,171,3,0058(brokerage business),7014,703
4,0004(brokerage business),18654,-1389,4,0272(brokerage business),10862,603,4,0308(brokerage business),5916,286
5,0253(brokerage business),9793,5480,5,0163(brokerage business),9274,1481,5,0272(brokerage business),5870,-156
6,0081(brokerage business),9670,3043,6,0335(brokerage business),5853,-529,6,0069(brokerage business),5222,-322
7,0308(brokerage business),3625,2017,7,0123(brokerage business),4994,-57,7,0059(brokerage business),4042,-200
8,0272(brokerage business),3265,168,8,0103(brokerage business),3667,-1240,8,0315(brokerage business),3932,159
9,0156(brokerage business),3024,1263,9,0240(brokerage business),3161,91,9,0077(brokerage business),3706,164
10,0125(brokerage business),2908,2467,10,0184(brokerage business),2832,0,10,0253(brokerage business),3578,27
11,0259(brokerage business),2904,2538,11,0268(brokerage business),2710,-207,11,0139(brokerage business),3278,379
12,0239(brokerage business),2820,1845,12,0084(brokerage business),2399,-49,12,0003(brokerage business),2943,33
13,0123(brokerage business),2656,-503,13,0139(brokerage business),2132,1,13,0025(brokerage business),2837,-13
14,0069(brokerage business),2392,521,14,0308(brokerage business),2051,603,14,0321(brokerage business),2788,-6
15,0103(brokerage business),2205,1443,15,0253(brokerage business),2001,436,15,0277(brokerage business),2747,140
16,0240(brokerage business),2188,669,16,0274(brokerage business),1959,-14,16,0275(brokerage business),2574,-74
17,0042(brokerage business),2162,1810,17,0049(brokerage business),1606,233,17,0323(brokerage business),2524,510
18,0006(brokerage business),1762,570,18,0081(brokerage business),1398,105,18,0163(brokerage business),2480,153
19,0025(brokerage business),1635,550,19,0323(brokerage business),1238,90,19,0049(brokerage business),2182,-97
20,0323(brokerage business),1630,1016,20,0059(brokerage business),1235,442,20,0034(brokerage business),2144,-38
Total,,150600,26327,Total,,109880,902,Total,,82558,1304
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2612,,,,,,,,,,2026-09-10,
1,0163(brokerage business),7780,1167,1,0239(brokerage business),9376,498,1,0321(brokerage business),6963,-100
2,0004(brokerage business),6612,281,2,0148(brokerage business),6109,342,2,0272(brokerage business),2977,-94
3,0148(brokerage business),5806,-885,3,0004(brokerage business),3374,-52,3,0009(brokerage business),1913,32
