"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-09,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
6,0272(brokerage business),34679,8773,6,0059(brokerage business),6085,-294,6,0240(brokerage business),6209,-770
7,0240(brokerage business),26565,4131,7,0253(brokerage business),5373,-1024,7,0123(brokerage business),5832,-1934
8,0253(brokerage business),24652,9607,8,0082(brokerage business),4732,-346,8,0253(brokerage business),4847,-280
9,0081(brokerage business),21974,4539,9,0240(brokerage business),4084,282,9,0081(brokerage business),4610,349
10,0059(brokerage business),16265,6649,10,0151(brokerage business),3649,483,10,0163(brokerage business),4404,46
11,0268(brokerage business),14839,331,11,0288(brokerage business),3544,22,11,0298(brokerage business),4312,-309
12,0103(brokerage business),14501,6087,12,0018(brokerage business),3275,18,12,0161(brokerage business),4073,-76
13,0034(brokerage business),13768,3231,13,0323(brokerage business),3074,27,13,0121(brokerage business),4016,-7
14,0186(brokerage business),13180,1519,14,0333(brokerage business),3019,-69,14,0103(brokerage business),3917,-936
15,0308(brokerage business),13131,3601,15,0096(brokerage business),3018,180,15,0034(brokerage business),3823,-253
16,0298(brokerage business),12948,1162,16,0137(brokerage business),2915,-568,16,0288(brokerage business),3770,-40
17,0095(brokerage business),12465,7443,17,0335(brokerage business),2841,-507,17,0268(brokerage business),3563,-476
18,0323(brokerage business),11385,4200,18,0275(brokerage business),2808,352,18,0018(brokerage business),2993,-100
19,0043(brokerage business),11208,3776,19,0268(brokerage business),2608,-91,19,0186(brokerage business),2914,-213
20,0069(brokerage business),11059,2409,20,0308(brokerage business),2598,165,20,0177(brokerage business),2778,-832
Total,,744249,172895,Total,,115824,-6494,Total,,114078,-7066
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2611,,,,,,,,,,2026-09-09,
1,0004(brokerage business),55739,18013,1,0148(brokerage business),35043,2671,1,0272(brokerage business),18130,1197
2,0148(brokerage business),55129,12470,2,0272(brokerage business),19812,1134,2,0148(brokerage business),17163,808
3,0163(brokerage business),53074,10479,3,0004(brokerage business),15296,1109,3,0004(brokerage business),14922,-4
4,0275(brokerage business),28939,9857,4,0163(brokerage business),12939,-124,4,0009(brokerage business),13921,375
5,0123(brokerage business),28075,12575,5,0239(brokerage business),12215,-100,5,0082(brokerage business),11850,-3
6,0253(brokerage business),14422,3451,6,0103(brokerage business),10807,1033,6,0275(brokerage business),10852,434
7,0240(brokerage business),13126,7276,7,0069(brokerage business),10355,-116,7,0123(brokerage business),8171,1484
8,0081(brokerage business),13116,2667,8,0123(brokerage business),10209,-143,8,0103(brokerage business),8032,1746
9,0059(brokerage business),13070,3700,9,0082(brokerage business),8679,-180,9,0253(brokerage business),7664,895
10,0272(brokerage business),11255,2704,10,0268(brokerage business),8536,270,10,0059(brokerage business),7643,345
11,0268(brokerage business),9151,3010,11,0161(brokerage business),8073,142,11,0069(brokerage business),7445,69
12,0069(brokerage business),7291,1042,12,0059(brokerage business),7345,209,12,0081(brokerage business),7097,172
13,0009(brokerage business),5661,-3118,13,0253(brokerage business),6942,683,13,0137(brokerage business),7026,-489
14,0095(brokerage business),5545,3736,14,0335(brokerage business),6500,-56,14,0161(brokerage business),6431,-67
15,0137(brokerage business),5372,1076,15,0137(brokerage business),6430,-1,15,0139(brokerage business),6323,114
16,0082(brokerage business),5247,-127,16,0081(brokerage business),6306,-288,16,0268(brokerage business),5810,3
17,0338(brokerage business),4901,-25,17,0009(brokerage business),5279,116,17,0177(brokerage business),5639,817
18,0103(brokerage business),4741,2767,18,0139(brokerage business),4960,22,18,0163(brokerage business),5225,-770
19,0308(brokerage business),4374,-864,19,0275(brokerage business),4897,219,19,0333(brokerage business),4564,5
20,0342(brokerage business),4019,947,20,0238(brokerage business),4647,-10,20,0288(brokerage business),4108,-56
Total,,342247,91636,Total,,205270,6590,Total,,178016,7075
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2612,,,,,,,,,,2026-09-09,
1,0163(brokerage business),27484,7333,1,0004(brokerage business),16214,254,1,0103(brokerage business),13989,-450
2,0148(brokerage business),19071,4547,2,0148(brokerage business),16207,1672,2,0272(brokerage business),10074,552
3,0004(brokerage business),15099,2344,3,0335(brokerage business),9907,-406,3,0004(brokerage business),9099,-647
4,0275(brokerage business),13566,1606,4,0239(brokerage business),9340,72,4,0123(brokerage business),9066,-25
5,0123(brokerage business),10263,27,5,0009(brokerage business),6931,193,5,0333(brokerage business),7364,-201
6,0308(brokerage business),5977,1122,6,0103(brokerage business),6368,-126,6,0253(brokerage business),6919,301
7,0333(brokerage business),4717,533,7,0177(brokerage business),5228,31,7,0244(brokerage business),6242,162
8,0253(brokerage business),4703,1985,8,0163(brokerage business),4373,-1104,8,0082(brokerage business),5040,65
9,0059(brokerage business),4052,1313,9,0272(brokerage business),4149,271,9,0275(brokerage business),5019,18
10,0272(brokerage business),3849,1142,10,0253(brokerage business),3702,40,10,0238(brokerage business),4941,-5
11,0240(brokerage business),3498,1069,11,0275(brokerage business),3455,-192,11,0096(brokerage business),4286,75
12,0271(brokerage business),3285,-428,12,0059(brokerage business),3206,11,12,0148(brokerage business),4181,-375
13,0095(brokerage business),3017,2332,13,0084(brokerage business),3000,0,13,0240(brokerage business),3434,42
14,0069(brokerage business),2866,770,14,0277(brokerage business),2572,679,14,0069(brokerage business),3185,5
15,0342(brokerage business),2407,655,15,0389(brokerage business),2479,348,15,0018(brokerage business),2941,-41
16,0103(brokerage business),2336,-3320,16,0308(brokerage business),2358,-91,16,0095(brokerage business),2479,391
17,0137(brokerage business),1947,37,17,0082(brokerage business),2284,24,17,0153(brokerage business),2342,-183
18,0268(brokerage business),1820,-331,18,0034(brokerage business),2163,-35,18,0067(brokerage business),2298,-31
19,0186(brokerage business),1804,498,19,0240(brokerage business),1759,186,19,0268(brokerage business),2185,0
20,0034(brokerage business),1662,160,20,0069(brokerage business),1692,55,20,0335(brokerage business),2079,-64
Total,,133423,23394,Total,,107387,1882,Total,,107163,-411
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2701,,,,,,,,,,2026-09-09,
1,0163(brokerage business),10851,69,1,0272(brokerage business),8323,1460,1,0272(brokerage business),8626,1260
2,0148(brokerage business),5913,-1811,2,0148(brokerage business),7620,-647,2,0275(brokerage business),5713,-25
3,0004(brokerage business),3362,681,3,0137(brokerage business),5093,15,3,0137(brokerage business),5409,-75
4,0272(brokerage business),3246,-4220,4,0081(brokerage business),4209,3,4,0148(brokerage business),4090,-58
5,0123(brokerage business),3228,-1290,5,0059(brokerage business),3596,352,5,0123(brokerage business),4048,-55
6,0059(brokerage business),2699,876,6,0275(brokerage business),3389,59,6,0059(brokerage business),3825,413
7,0275(brokerage business),2694,106,7,0161(brokerage business),3376,-15,7,0069(brokerage business),3188,206
8,0253(brokerage business),2012,355,8,0123(brokerage business),3271,-35,8,0081(brokerage business),3134,-26
9,0240(brokerage business),1956,558,9,0082(brokerage business),2915,495,9,0082(brokerage business),3080,592
10,0268(brokerage business),1624,89,10,0139(brokerage business),2725,289,10,0161(brokerage business),3063,-10
11,0069(brokerage business),1404,-254,11,0069(brokerage business),2656,200,11,0139(brokerage business),2779,283
12,0082(brokerage business),1381,272,12,0009(brokerage business),2597,95,12,0009(brokerage business),2461,121
13,0161(brokerage business),1197,467,13,0004(brokerage business),1841,-41,13,0103(brokerage business),2191,-113
14,0342(brokerage business),1155,85,14,0268(brokerage business),1806,41,14,0268(brokerage business),2022,55
15,0043(brokerage business),970,235,15,0335(brokerage business),1719,85,15,0238(brokerage business),1867,-2
16,0137(brokerage business),930,-478,16,0163(brokerage business),1489,-99,16,0333(brokerage business),1641,14
17,0333(brokerage business),922,219,17,0253(brokerage business),1173,71,17,0004(brokerage business),1519,-321
18,0271(brokerage business),918,201,18,0042(brokerage business),1069,66,18,0163(brokerage business),1090,118
19,0139(brokerage business),860,260,19,0308(brokerage business),1041,22,19,0018(brokerage business),956,42
20,0009(brokerage business),858,473,20,0240(brokerage business),764,-204,20,0299(brokerage business),816,202
Total,,48180,-3107,Total,,60672,2212,Total,,61518,2621
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：brall,,,,,,,2026-09-09,,,,
Name of FF Member/OSBP,533502,-68976,Name of FF Member/OSBP,163898,1159,Name of FF Member/OSBP,163898,1159,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2609,,,,,,,,,,2026-09-09,
1,0163(brokerage business),54,-44,1,0004(brokerage business),390,0,1,0123(brokerage business),278,2
2,0058(brokerage business),40,24,2,0029(brokerage business),156,-4,2,0004(brokerage business),86,0
3,0151(brokerage business),20,-12,3,0059(brokerage business),60,0,3,0253(brokerage business),60,0
4,0096(brokerage business),18,-12,4,0163(brokerage business),60,0,4,0125(brokerage business),56,0
5,0014(brokerage business),12,12,5,0018(brokerage business),36,0,5,0148(brokerage business),52,0
6,0272(brokerage business),10,-42,6,0007(brokerage business),24,0,6,0003(brokerage business),44,0
7,0029(brokerage business),4,-18,7,,,,7,0058(brokerage business),40,40
8,0016(brokerage business),2,-6,8,,,,8,0082(brokerage business),24,0
9,0123(brokerage business),2,-28,9,,,,9,0311(brokerage business),24,0
10,0177(brokerage business),2,-228,10,,,,10,0096(brokerage business),18,0
11,,,,11,,,,11,0103(brokerage business),18,0
12,,,,12,,,,12,0069(brokerage business),12,0
13,,,,13,,,,13,0177(brokerage business),10,-2
14,,,,14,,,,14,0163(brokerage business),2,-42
15,,,,15,,,,15,0272(brokerage business),2,-10
Total,,164,-354,Total,,726,-4,Total,,726,-12
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2610,,,,,,,,,,2026-09-09,
1,0148(brokerage business),48256,-11588,1,0004(brokerage business),5014,-105,1,0004(brokerage business),6724,-97
2,0275(brokerage business),33492,-5203,2,0148(brokerage business),3258,33,2,0163(brokerage business),2988,-456
3,0004(brokerage business),32564,-4751,3,0103(brokerage business),1975,-4,3,0148(brokerage business),2313,-433
4,0163(brokerage business),28950,-853,4,0253(brokerage business),1422,-79,4,0253(brokerage business),1523,-24
5,0253(brokerage business),13113,-2676,5,0059(brokerage business),1302,-81,5,0272(brokerage business),1437,179
6,0081(brokerage business),13006,329,6,0163(brokerage business),1274,-379,6,0123(brokerage business),1295,-96
7,0123(brokerage business),11198,-3219,7,0272(brokerage business),1012,206,7,0058(brokerage business),1269,26
8,0240(brokerage business),10615,-1547,8,0268(brokerage business),995,100,8,0103(brokerage business),1265,-41
9,0298(brokerage business),8689,-925,9,0321(brokerage business),869,-96,9,0275(brokerage business),1248,-56
10,0259(brokerage business),8019,-337,10,0288(brokerage business),815,-15,10,0082(brokerage business),955,-2
11,0272(brokerage business),7735,1985,11,0081(brokerage business),768,62,11,0186(brokerage business),885,-8
12,0019(brokerage business),5604,892,12,0311(brokerage business),746,-195,12,0298(brokerage business),808,-128
13,0034(brokerage business),5462,718,13,0153(brokerage business),732,29,13,0177(brokerage business),678,-6
14,0186(brokerage business),4913,-1702,14,0240(brokerage business),725,-123,14,0034(brokerage business),675,-20
15,0059(brokerage business),4824,-1274,15,0043(brokerage business),706,17,15,0240(brokerage business),672,-30
16,0308(brokerage business),4424,-329,16,0001(brokerage business),702,-229,16,0268(brokerage business),647,19
17,0268(brokerage business),4357,-1325,17,0151(brokerage business),645,75,17,0007(brokerage business),584,-14
18,0161(brokerage business),3673,-236,18,0308(brokerage business),618,-46,18,0418(brokerage business),580,-31
19,0069(brokerage business),2994,330,19,0137(brokerage business),593,-38,19,0018(brokerage business),569,-7
20,0323(brokerage business),2631,-217,20,0058(brokerage business),586,-55,20,0069(brokerage business),546,-9
Total,,254519,-31928,Total,,24757,-923,Total,,27661,-1234
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2611,,,,,,,,,,2026-09-09,
1,0004(brokerage business),27842,-1374,1,0148(brokerage business),9369,217,1,0004(brokerage business),20923,1372
2,0148(brokerage business),18570,-3867,2,0004(brokerage business),8952,94,2,0323(brokerage business),8391,105
3,0275(brokerage business),15766,4725,3,0323(brokerage business),8792,270,3,0148(brokerage business),7497,229
4,0081(brokerage business),11691,-843,4,0268(brokerage business),8382,59,4,0268(brokerage business),7411,-141
5,0163(brokerage business),10274,-1076,5,0163(brokerage business),5261,63,5,0272(brokerage business),5383,-495
6,0253(brokerage business),7054,-1535,6,0103(brokerage business),5029,268,6,0103(brokerage business),4642,-7
7,0123(brokerage business),6329,-1404,7,0123(brokerage business),4605,-110,7,0163(brokerage business),4339,101
8,0240(brokerage business),5842,3358,8,0253(brokerage business),4420,-209,8,0123(brokerage business),3647,253
9,0268(brokerage business),3872,-6589,9,0048(brokerage business),2707,-52,9,0253(brokerage business),3272,-51
10,0272(brokerage business),3077,-375,10,0335(brokerage business),2592,74,10,0029(brokerage business),2483,-52
11,0059(brokerage business),2935,369,11,0043(brokerage business),2412,-11,11,0043(brokerage business),2140,-7
12,0058(brokerage business),1962,-43,12,0275(brokerage business),2349,288,12,0096(brokerage business),2107,-39
13,0308(brokerage business),1928,-1617,13,0272(brokerage business),2254,164,13,0275(brokerage business),2016,74
14,0009(brokerage business),1877,151,14,0096(brokerage business),2164,-122,14,0082(brokerage business),1971,81
15,0096(brokerage business),1589,-152,15,0240(brokerage business),1601,417,15,0081(brokerage business),1874,263
16,0186(brokerage business),1553,235,16,0311(brokerage business),1254,32,16,0048(brokerage business),1326,-29
17,0069(brokerage business),1520,253,17,0058(brokerage business),1013,41,17,0254(brokerage business),940,-21
18,0169(brokerage business),1512,330,18,0007(brokerage business),958,-67,18,0177(brokerage business),730,47
19,0137(brokerage business),1500,489,19,0161(brokerage business),957,35,19,0107(brokerage business),715,-41
20,0342(brokerage business),1460,383,20,0274(brokerage business),925,99,20,0059(brokerage business),689,-12
Total,,128153,-8582,Total,,75996,1550,Total,,82496,1630
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ruall,,,,,,,2026-09-09,,,,
Name of FF Member/OSBP,833496,-68250,Name of FF Member/OSBP,214070,3255,Name of FF Member/OSBP,213890,3255,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,50,0,Name of Non-FF Member/OSNBP,230,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2609,,,,,,,,,,2026-09-09,
1,0096(brokerage business),205,203,1,0004(brokerage business),515,-84,1,0151(brokerage business),1708,4
2,0004(brokerage business),103,7,2,0096(brokerage business),347,-95,2,0240(brokerage business),309,-1
3,0151(brokerage business),74,-68,3,0082(brokerage business),323,-9,3,0177(brokerage business),210,10
4,0272(brokerage business),44,-24,4,0163(brokerage business),297,-3,4,0123(brokerage business),200,0
5,0163(brokerage business),42,-197,5,0177(brokerage business),277,-11,5,0004(brokerage business),180,-15
6,0148(brokerage business),30,-4,6,0148(brokerage business),259,0,6,0148(brokerage business),100,-30
7,0177(brokerage business),21,-194,7,0058(brokerage business),220,0,7,0163(brokerage business),99,-11
8,0077(brokerage business),20,13,8,0103(brokerage business),203,0,8,0125(brokerage business),50,0
9,0275(brokerage business),11,-125,9,0125(brokerage business),123,0,9,0067(brokerage business),49,-1
10,0082(brokerage business),9,8,10,0385(brokerage business),66,0,10,0322(brokerage business),40,0
11,0029(brokerage business),3,0,11,0059(brokerage business),50,0,11,0272(brokerage business),33,-22
12,0253(brokerage business),2,-2,12,0121(brokerage business),50,0,12,0139(brokerage business),30,0
13,0067(brokerage business),1,-17,13,0272(brokerage business),50,0,13,0321(brokerage business),9,0
14,0240(brokerage business),1,-14,14,0276(brokerage business),50,0,14,0315(brokerage business),2,0
15,,,,15,0254(brokerage business),34,0,15,,,
16,,,,16,0275(brokerage business),30,0,16,,,
17,,,,17,0322(brokerage business),30,0,17,,,
18,,,,18,0067(brokerage business),16,0,18,,,
19,,,,19,0048(brokerage business),15,0,19,,,
20,,,,20,0123(brokerage business),10,0,20,,,
Total,,566,-414,Total,,2965,-202,Total,,3019,-66
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2611,,,,,,,,,,2026-09-09,
1,0253(brokerage business),1020,-791,1,0004(brokerage business),629,5,1,0240(brokerage business),907,7
2,0163(brokerage business),892,-829,2,0151(brokerage business),492,-2,2,0004(brokerage business),714,-15
3,0004(brokerage business),822,-990,3,0058(brokerage business),464,-22,3,0151(brokerage business),608,50
4,0161(brokerage business),652,-484,4,0177(brokerage business),413,-125,4,0163(brokerage business),377,-45
5,0148(brokerage business),588,-1123,5,0163(brokerage business),380,3,5,0148(brokerage business),335,-47
6,0272(brokerage business),373,-530,6,0123(brokerage business),371,-1,6,0349(brokerage business),327,0
7,0308(brokerage business),260,-33,7,0148(brokerage business),353,47,7,0077(brokerage business),307,0
8,0123(brokerage business),247,-597,8,0240(brokerage business),288,24,8,0253(brokerage business),234,22
9,0137(brokerage business),197,-15,9,0009(brokerage business),198,1,9,0081(brokerage business),200,0
10,0151(brokerage business),146,-36,10,0272(brokerage business),184,15,10,0335(brokerage business),108,0
11,0082(brokerage business),132,-179,11,0096(brokerage business),173,3,11,0069(brokerage business),107,0
12,0177(brokerage business),125,19,12,0253(brokerage business),149,-2,12,0123(brokerage business),100,-4
13,0240(brokerage business),115,-120,13,0082(brokerage business),129,5,13,0268(brokerage business),92,7
14,0268(brokerage business),108,-20,14,0323(brokerage business),103,16,14,0047(brokerage business),91,0
15,0271(brokerage business),96,66,15,0312(brokerage business),92,0,15,0096(brokerage business),88,2
16,0034(brokerage business),92,53,16,0103(brokerage business),86,4,16,0082(brokerage business),79,-3
17,0121(brokerage business),91,58,17,0335(brokerage business),78,0,17,0177(brokerage business),66,0
18,0275(brokerage business),90,-1304,18,0034(brokerage business),72,3,18,0048(brokerage business),63,14
19,0274(brokerage business),88,-15,19,0042(brokerage business),66,0,19,0105(brokerage business),61,0
20,0009(brokerage business),87,-181,20,0007(brokerage business),64,-9,20,0058(brokerage business),60,-19
Total,,6221,-7051,Total,,4784,-35,Total,,4924,-31
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2701,,,,,,,,,,2026-09-09,
1,0004(brokerage business),177281,22142,1,0004(brokerage business),13592,715,1,0004(brokerage business),17657,-656
2,0163(brokerage business),91398,942,2,0148(brokerage business),12849,-992,2,0123(brokerage business),11825,639
3,0275(brokerage business),67198,-4305,3,0163(brokerage business),10301,-1001,3,0148(brokerage business),10733,1543
4,0148(brokerage business),65099,-2285,4,0103(brokerage business),7627,490,4,0272(brokerage business),6755,229
5,0123(brokerage business),26297,-3690,5,0272(brokerage business),7405,84,5,0163(brokerage business),5551,-1103
6,0253(brokerage business),25205,2984,6,0253(brokerage business),5653,30,6,0372(brokerage business),5527,7
7,0323(brokerage business),16947,2068,7,0240(brokerage business),4134,-223,7,0151(brokerage business),4499,-241
8,0272(brokerage business),12329,-2999,8,0323(brokerage business),4051,499,8,0253(brokerage business),4336,-141
9,0240(brokerage business),12070,-16221,9,0077(brokerage business),3946,106,9,0275(brokerage business),4095,17
10,0259(brokerage business),11458,-936,10,0082(brokerage business),3805,-2,10,0096(brokerage business),3951,-140
11,0081(brokerage business),11408,-2068,11,0268(brokerage business),3436,-334,11,0240(brokerage business),3916,-351
12,0096(brokerage business),9895,-458,12,0274(brokerage business),3304,189,12,0103(brokerage business),3651,-348
13,0059(brokerage business),8444,-84,13,0018(brokerage business),2715,25,13,0125(brokerage business),3535,121
14,0268(brokerage business),7025,-1367,14,0275(brokerage business),2473,143,14,0077(brokerage business),3477,41
15,0069(brokerage business),7024,99,15,0239(brokerage business),2444,-28,15,0058(brokerage business),3377,610
16,0161(brokerage business),6824,-1190,16,0034(brokerage business),2404,10,16,0082(brokerage business),3263,-668
17,0034(brokerage business),6669,-1975,17,0019(brokerage business),2388,68,17,0177(brokerage business),3184,-53
18,0186(brokerage business),6361,-1287,18,0137(brokerage business),2266,29,18,0034(brokerage business),2943,65
19,0009(brokerage business),5990,-50,19,0288(brokerage business),2171,257,19,0186(brokerage business),2462,54
20,0103(brokerage business),5870,-190,20,0059(brokerage business),2166,-109,20,0069(brokerage business),2379,68
Total,,580792,-10870,Total,,99130,-44,Total,,107116,-307
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2705,,,,,,,,,,2026-09-09,
1,0163(brokerage business),13828,-1908,1,0163(brokerage business),2332,270,1,0082(brokerage business),11207,697
2,0148(brokerage business),9058,-3560,2,0004(brokerage business),2319,1,2,0272(brokerage business),1937,675
3,0253(brokerage business),8790,126,3,0148(brokerage business),1935,187,3,0004(brokerage business),1611,127
4,0275(brokerage business),7718,192,4,0277(brokerage business),1582,0,4,0125(brokerage business),1343,-18
5,0004(brokerage business),5310,-2370,5,0272(brokerage business),1561,83,5,0275(brokerage business),1296,-27
6,0081(brokerage business),2527,-149,6,0103(brokerage business),1351,269,6,0148(brokerage business),1141,41
7,0009(brokerage business),2203,171,7,0295(brokerage business),1226,101,7,0338(brokerage business),959,3
8,0059(brokerage business),2072,-410,8,0240(brokerage business),1168,51,8,0372(brokerage business),824,-12
9,0272(brokerage business),1800,405,9,0323(brokerage business),847,6,9,0137(brokerage business),754,7
10,0240(brokerage business),1785,195,10,0253(brokerage business),838,-52,10,0123(brokerage business),568,22
11,0323(brokerage business),946,326,11,0274(brokerage business),787,-18,11,0240(brokerage business),551,-22
12,0123(brokerage business),877,-6369,12,0069(brokerage business),665,65,12,0096(brokerage business),545,15
13,0082(brokerage business),747,-355,13,0139(brokerage business),563,43,13,0103(brokerage business),530,17
14,0274(brokerage business),666,-224,14,0034(brokerage business),468,86,14,0139(brokerage business),530,4
15,0007(brokerage business),641,6,15,0067(brokerage business),454,24,15,0019(brokerage business),413,43
16,0178(brokerage business),623,155,16,0107(brokerage business),437,56,16,0163(brokerage business),402,38
17,0103(brokerage business),558,148,17,0161(brokerage business),409,106,17,0121(brokerage business),375,2
18,0308(brokerage business),526,-142,18,0077(brokerage business),381,-22,18,0151(brokerage business),322,0
19,0043(brokerage business),430,-478,19,0018(brokerage business),368,-4,19,0136(brokerage business),276,1
20,0069(brokerage business),409,-129,20,0059(brokerage business),351,1,20,0253(brokerage business),272,2
Total,,61514,-14370,Total,,20042,1253,Total,,25856,1615
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2609,,,,,,,,,,2026-09-09,
1,8004(brokerage business),20,20,1,8253(brokerage business),140,0,1,8253(brokerage business),80,0
2,8096(brokerage business),10,-20,2,8148(brokerage business),80,0,2,8096(brokerage business),70,10
3,8272(brokerage business),10,0,3,8077(brokerage business),20,0,3,8004(brokerage business),40,-20
4,,,,4,8004(brokerage business),10,0,4,8148(brokerage business),40,0
5,,,,5,8151(brokerage business),10,0,5,8321(brokerage business),20,0
6,,,,6,,,,6,8323(brokerage business),10,0
Total,,40,0,Total,,260,0,Total,,260,-10
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2610,,,,,,,,,,2026-09-09,
1,8163(brokerage business),3021,-1891,1,8004(brokerage business),4130,23,1,8004(brokerage business),3142,-159
2,8253(brokerage business),2319,23,2,8148(brokerage business),2339,-152,2,8148(brokerage business),2495,66
3,8004(brokerage business),2228,-262,3,8096(brokerage business),1596,-12,3,8272(brokerage business),1710,-106
4,8275(brokerage business),1549,-621,4,8253(brokerage business),1128,-53,4,8163(brokerage business),1466,-248
5,8148(brokerage business),1062,-598,5,8058(brokerage business),863,-5,5,8177(brokerage business),1392,0
6,8103(brokerage business),930,662,6,8077(brokerage business),738,-14,6,8103(brokerage business),1103,-40
7,8123(brokerage business),563,-252,7,8059(brokerage business),632,-10,7,8275(brokerage business),1035,1
8,8271(brokerage business),539,-158,8,8272(brokerage business),544,56,8,8240(brokerage business),697,0
9,8007(brokerage business),532,-546,9,8163(brokerage business),481,75,9,8019(brokerage business),674,2
10,8272(brokerage business),396,-27,10,8151(brokerage business),455,-11,10,8139(brokerage business),617,-1
11,8059(brokerage business),336,-570,11,8389(brokerage business),444,-14,11,8349(brokerage business),600,0
12,8268(brokerage business),273,-103,12,8001(brokerage business),428,10,12,8253(brokerage business),452,-496
13,8240(brokerage business),233,20,13,8103(brokerage business),392,-870,13,8123(brokerage business),450,8
14,8069(brokerage business),221,148,14,8003(brokerage business),353,1,14,8069(brokerage business),445,-118
15,8029(brokerage business),205,154,15,8095(brokerage business),344,0,15,8077(brokerage business),429,-117
16,8081(brokerage business),197,-82,16,8153(brokerage business),343,-15,16,8305(brokerage business),400,0
17,8308(brokerage business),191,-157,17,8171(brokerage business),332,0,17,8058(brokerage business),381,40
18,8009(brokerage business),183,-444,18,8161(brokerage business),321,-51,18,8096(brokerage business),273,0
19,8077(brokerage business),147,-34,19,8274(brokerage business),304,-46,19,8125(brokerage business),266,0
20,8001(brokerage business),133,54,20,8082(brokerage business),271,-1,20,8418(brokerage business),200,-20
Total,,15258,-4684,Total,,16438,-1089,Total,,18227,-1188
