Placeholder,CMD,Contract,Date,Metric,Level,Change
1,br,2504,3/10/2025,Volume,90821,2100
1,ru,2503,3/10/2025,Volume,40,2
1,ru,2505,3/10/2025,Volume,471551,1099
1,ru,2509,3/10/2025,Volume,140646,29253
1,nr,2503,3/10/2025,Volume,1530,340
1,nr,2504,3/10/2025,Volume,62587,-15232
1,nr,2505,3/10/2025,Volume,263758,-42384
1,nr,2506,3/10/2025,Volume,51090,6565
1,sp,2503,3/10/2025,Volume,2984,1776
1,sp,2505,3/10/2025,Volume,235556,-38394
1,sp,2507,3/10/2025,Volume,36730,2845
1,ec,2504,3/10/2025,Volume,8755,-1407
1,ec,2506,3/10/2025,Volume,71045,-21291
1,cu,2503,3/10/2025,Long Position,27510,-5065
1,cu,2504,3/10/2025,Long Position,114735,-4721
1,cu,2505,3/10/2025,Long Position,114749,3171
1,cu,2506,3/10/2025,Long Position,41041,-34
1,cu,2507,3/10/2025,Long Position,22888,311
1,cu,2508,3/10/2025,Long Position,16761,1324
1,al,2503,3/10/2025,Long Position,14950,-1560
1,al,2504,3/10/2025,Long Position,131052,-1306
1,al,2505,3/10/2025,Long Position,148347,6857
1,al,2506,3/10/2025,Long Position,48285,2332
1,al,2507,3/10/2025,Long Position,24276,2295
1,zn,2503,3/10/2025,Long Position,2680,-320
1,zn,2504,3/10/2025,Long Position,54324,-5883
1,zn,2505,3/10/2025,Long Position,57098,1378
1,zn,2506,3/10/2025,Long Position,19743,-363
1,pb,2503,3/10/2025,Long Position,4870,-55
1,pb,2504,3/10/2025,Long Position,31714,467
1,pb,2505,3/10/2025,Long Position,27272,478
1,ni,2503,3/10/2025,Long Position,5880,348
1,ni,2504,3/10/2025,Long Position,23898,737
1,ni,2505,3/10/2025,Long Position,92380,10478
1,ni,2506,3/10/2025,Long Position,15335,868
1,sn,2503,3/10/2025,Long Position,1536,-118
1,sn,2504,3/10/2025,Long Position,20276,-1204
1,sn,2505,3/10/2025,Long Position,17575,364
1,ao,2503,3/10/2025,Long Position,7470,-345
1,ao,2505,3/10/2025,Long Position,110262,9559
1,au,2503,3/10/2025,Long Position,12,6
1,au,2504,3/10/2025,Long Position,45484,209
1,au,2506,3/10/2025,Long Position,92825,2256
1,au,2508,3/10/2025,Long Position,28184,690
1,au,2510,3/10/2025,Long Position,13053,17
1,au,2512,3/10/2025,Long Position,9937,761
1,ag,2503,3/10/2025,Long Position,3898,-156
1,ag,2504,3/10/2025,Long Position,91928,-5709
1,ag,2505,3/10/2025,Long Position,27859,1041
1,ag,2506,3/10/2025,Long Position,201260,-1166
1,ag,2508,3/10/2025,Long Position,53220,-69
1,ag,2510,3/10/2025,Long Position,34902,-203
1,ag,2512,3/10/2025,Long Position,29936,962
1,rb,2503,3/10/2025,Long Position,3930,0
1,rb,2505,3/10/2025,Long Position,1243206,43427
1,rb,2507,3/10/2025,Long Position,219045,5162
1,rb,2509,3/10/2025,Long Position,196865,4895
1,rb,2510,3/10/2025,Long Position,275701,22110
1,hc,2503,3/10/2025,Long Position,9750,0
1,hc,2505,3/10/2025,Long Position,875361,9817
1,hc,2507,3/10/2025,Long Position,189984,-2000
1,hc,2509,3/10/2025,Long Position,128714,3167
1,hc,2510,3/10/2025,Long Position,154614,3260
1,ss,2503,3/10/2025,Long Position,28056,-432
1,ss,2504,3/10/2025,Long Position,18148,-2322
1,ss,2505,3/10/2025,Long Position,97254,-855
1,ss,2506,3/10/2025,Long Position,64035,1338
1,lu,2504,3/10/2025,Long Position,5708,-182
1,lu,2505,3/10/2025,Long Position,43055,-1445
1,lu,2506,3/10/2025,Long Position,35065,2365
1,fu,2504,3/10/2025,Long Position,2607,-73
1,fu,2505,3/10/2025,Long Position,114347,-2929
1,fu,2507,3/10/2025,Long Position,126167,-2234
1,fu,2508,3/10/2025,Long Position,61398,194
1,bu,2503,3/10/2025,Long Position,4004,-799
1,bu,2504,3/10/2025,Long Position,39667,-5633
1,bu,2505,3/10/2025,Long Position,26981,-3822
1,bu,2506,3/10/2025,Long Position,155001,9988
1,bu,2507,3/10/2025,Long Position,50427,2664
1,br,2503,3/10/2025,Long Position,748,16
1,br,2504,3/10/2025,Long Position,16269,-279
1,ru,2503,3/10/2025,Long Position,303,-3
1,ru,2505,3/10/2025,Long Position,99823,2904
1,ru,2509,3/10/2025,Long Position,31609,1395
1,nr,2503,3/10/2025,Long Position,3500,-310
1,nr,2504,3/10/2025,Long Position,30029,-760
1,nr,2505,3/10/2025,Long Position,72813,-1439
1,nr,2506,3/10/2025,Long Position,32827,2009
1,sp,2503,3/10/2025,Long Position,11914,616
1,sp,2505,3/10/2025,Long Position,117669,1991
1,sp,2507,3/10/2025,Long Position,61464,143
1,ec,2504,3/10/2025,Long Position,6677,-664
1,ec,2506,3/10/2025,Long Position,24414,-345
1,cu,2503,3/10/2025,Short Position,24150,-3330
1,cu,2504,3/10/2025,Short Position,110994,-3578
1,cu,2505,3/10/2025,Short Position,100072,3644
1,cu,2506,3/10/2025,Short Position,41396,637
1,cu,2507,3/10/2025,Short Position,25099,319
1,cu,2508,3/10/2025,Short Position,18335,1682
1,al,2503,3/10/2025,Short Position,13620,-910
1,al,2504,3/10/2025,Short Position,133989,-3437
1,al,2505,3/10/2025,Short Position,127444,8393
1,al,2506,3/10/2025,Short Position,40933,2697
1,al,2507,3/10/2025,Short Position,21704,2277
1,zn,2503,3/10/2025,Short Position,2630,-430
1,zn,2504,3/10/2025,Short Position,54887,-1851
1,zn,2505,3/10/2025,Short Position,47647,1001
1,zn,2506,3/10/2025,Short Position,17603,175
1,pb,2503,3/10/2025,Short Position,4870,-65
1,pb,2504,3/10/2025,Short Position,35724,-1093
1,pb,2505,3/10/2025,Short Position,27990,852
1,ni,2503,3/10/2025,Short Position,6378,348
1,ni,2504,3/10/2025,Short Position,23107,-416
1,ni,2505,3/10/2025,Short Position,94693,9733
1,ni,2506,3/10/2025,Short Position,16600,548
1,sn,2503,3/10/2025,Short Position,1536,-48
1,sn,2504,3/10/2025,Short Position,21051,-293
1,sn,2505,3/10/2025,Short Position,15842,452
1,ao,2503,3/10/2025,Short Position,4470,-510
1,ao,2505,3/10/2025,Short Position,142200,7604
1,au,2503,3/10/2025,Short Position,9,6
1,au,2504,3/10/2025,Short Position,32903,355
1,au,2506,3/10/2025,Short Position,47293,856
1,au,2508,3/10/2025,Short Position,8958,254
1,au,2510,3/10/2025,Short Position,5977,143
1,au,2512,3/10/2025,Short Position,6725,862
1,ag,2503,3/10/2025,Short Position,3534,-2
1,ag,2504,3/10/2025,Short Position,77538,-3534
1,ag,2505,3/10/2025,Short Position,20925,1083
1,ag,2506,3/10/2025,Short Position,120819,527
1,ag,2508,3/10/2025,Short Position,21683,-62
1,ag,2510,3/10/2025,Short Position,5361,-199
1,ag,2512,3/10/2025,Short Position,10495,-371
1,rb,2503,3/10/2025,Short Position,3930,-150
1,rb,2505,3/10/2025,Short Position,1394922,60725
1,rb,2507,3/10/2025,Short Position,226115,6778
1,rb,2509,3/10/2025,Short Position,192904,4796
1,rb,2510,3/10/2025,Short Position,302397,3640
1,hc,2503,3/10/2025,Short Position,9750,0
1,hc,2505,3/10/2025,Short Position,839734,963
1,hc,2507,3/10/2025,Short Position,177959,-2367
1,hc,2509,3/10/2025,Short Position,128962,3439
1,hc,2510,3/10/2025,Short Position,177803,9909
1,ss,2503,3/10/2025,Short Position,26868,-204
1,ss,2504,3/10/2025,Short Position,18219,-3448
1,ss,2505,3/10/2025,Short Position,127701,-2222
1,ss,2506,3/10/2025,Short Position,67956,3495
1,lu,2504,3/10/2025,Short Position,4250,-108
1,lu,2505,3/10/2025,Short Position,44962,-2653
1,lu,2506,3/10/2025,Short Position,47039,1220
1,fu,2504,3/10/2025,Short Position,3042,34
1,fu,2505,3/10/2025,Short Position,118237,-10890
1,fu,2507,3/10/2025,Short Position,119178,-2296
1,fu,2508,3/10/2025,Short Position,61513,90
1,bu,2503,3/10/2025,Short Position,3604,-1
1,bu,2504,3/10/2025,Short Position,39064,-5563
1,bu,2505,3/10/2025,Short Position,22841,-2922
1,bu,2506,3/10/2025,Short Position,141987,9640
1,bu,2507,3/10/2025,Short Position,49818,2198
1,br,2503,3/10/2025,Short Position,748,-8
1,br,2504,3/10/2025,Short Position,17074,111
1,ru,2503,3/10/2025,Short Position,303,-4
1,ru,2505,3/10/2025,Short Position,125260,7725
1,ru,2509,3/10/2025,Short Position,38417,3159
1,nr,2503,3/10/2025,Short Position,3150,-290
1,nr,2504,3/10/2025,Short Position,33845,-2024
1,nr,2505,3/10/2025,Short Position,81873,-365
1,nr,2506,3/10/2025,Short Position,30307,1226
1,sp,2503,3/10/2025,Short Position,11934,-168
1,sp,2505,3/10/2025,Short Position,138645,1698
1,sp,2507,3/10/2025,Short Position,62883,208
1,ec,2504,3/10/2025,Short Position,6993,-740
1,ec,2506,3/10/2025,Short Position,25281,-114
1,cu,2503,3/7/2025,Volume,24925,1050
1,cu,2504,3/7/2025,Volume,131438,2636
1,cu,2505,3/7/2025,Volume,101915,13999
1,cu,2506,3/7/2025,Volume,45669,17757
1,cu,2507,3/7/2025,Volume,16440,8278
1,cu,2508,3/7/2025,Volume,12711,5628
1,al,2503,3/7/2025,Volume,9810,-3490
1,al,2504,3/7/2025,Volume,184312,-110233
1,al,2505,3/7/2025,Volume,130625,-58268
1,al,2506,3/7/2025,Volume,32295,-15078
1,al,2507,3/7/2025,Volume,14877,-5794
1,zn,2503,3/7/2025,Volume,4610,1650
1,zn,2504,3/7/2025,Volume,217963,-27374
1,zn,2505,3/7/2025,Volume,124734,1828
1,zn,2506,3/7/2025,Volume,36182,1909
1,pb,2503,3/7/2025,Volume,590,70
1,pb,2504,3/7/2025,Volume,62011,-4861
1,pb,2505,3/7/2025,Volume,27645,-8278
1,ni,2503,3/7/2025,Volume,2742,1530
1,ni,2504,3/7/2025,Volume,73532,29472
1,ni,2505,3/7/2025,Volume,403970,167788
1,ni,2506,3/7/2025,Volume,44412,23168
1,sn,2503,3/7/2025,Volume,734,266
1,sn,2504,3/7/2025,Volume,128812,54491
1,sn,2505,3/7/2025,Volume,45684,20608
1,ao,2503,3/7/2025,Volume,1260,165
1,ao,2505,3/7/2025,Volume,86973,-21773
1,au,2503,3/7/2025,Volume,63,63
1,au,2504,3/7/2025,Volume,377718,-48355
1,au,2506,3/7/2025,Volume,152624,7828
1,au,2508,3/7/2025,Volume,48165,1368
1,au,2510,3/7/2025,Volume,5692,298
1,au,2512,3/7/2025,Volume,11233,3841
1,ag,2503,3/7/2025,Volume,972,-30
1,ag,2504,3/7/2025,Volume,542368,-205193
1,ag,2505,3/7/2025,Volume,34963,-24899
1,ag,2506,3/7/2025,Volume,233657,-91900
1,ag,2508,3/7/2025,Volume,152034,-41342
1,ag,2510,3/7/2025,Volume,18564,-2673
1,ag,2512,3/7/2025,Volume,5545,-4951
1,rb,2503,3/7/2025,Volume,540,300
1,rb,2505,3/7/2025,Volume,2600224,16783
1,rb,2507,3/7/2025,Volume,102541,-8546
1,rb,2509,3/7/2025,Volume,53243,7205
1,rb,2510,3/7/2025,Volume,270781,-34306
1,hc,2503,3/7/2025,Volume,480,210
1,hc,2505,3/7/2025,Volume,797953,54731
1,hc,2507,3/7/2025,Volume,73421,-4761
1,hc,2509,3/7/2025,Volume,43337,10239
1,hc,2510,3/7/2025,Volume,122256,-2682
1,ss,2503,3/7/2025,Volume,2388,360
1,ss,2504,3/7/2025,Volume,23236,-9077
1,ss,2505,3/7/2025,Volume,328331,-97159
1,ss,2506,3/7/2025,Volume,75362,-4990
1,lu,2504,3/7/2025,Volume,1603,-4574
1,lu,2505,3/7/2025,Volume,152740,-587
1,fu,2504,3/7/2025,Volume,3157,1780
1,fu,2505,3/7/2025,Volume,875087,-181432
1,fu,2507,3/7/2025,Volume,234054,-48504
1,fu,2508,3/7/2025,Volume,21626,-2461
1,bu,2503,3/7/2025,Volume,1943,-1890
1,bu,2504,3/7/2025,Volume,143589,-92488
1,bu,2505,3/7/2025,Volume,47014,-18114
1,bu,2506,3/7/2025,Volume,277264,32642
1,br,2503,3/7/2025,Volume,164,-32
1,br,2504,3/7/2025,Volume,88733,-23890
1,ru,2503,3/7/2025,Volume,60,-2
1,ru,2505,3/7/2025,Volume,476183,-26840
1,ru,2509,3/7/2025,Volume,113520,-17805
1,nr,2503,3/7/2025,Volume,1410,-300
1,nr,2504,3/7/2025,Volume,84409,-18438
1,nr,2505,3/7/2025,Volume,310605,21204
1,nr,2506,3/7/2025,Volume,46759,-18832
1,sp,2503,3/7/2025,Volume,1490,662
1,sp,2505,3/7/2025,Volume,274846,59853
1,sp,2507,3/7/2025,Volume,34227,-2513
1,ec,2504,3/7/2025,Volume,10808,-10498
1,ec,2506,3/7/2025,Volume,93202,-19591
1,cu,2503,3/7/2025,Long Position,32635,-3485
1,cu,2504,3/7/2025,Long Position,119460,-307
1,cu,2505,3/7/2025,Long Position,111578,4701
1,cu,2506,3/7/2025,Long Position,41326,-216
1,cu,2507,3/7/2025,Long Position,22619,3042
1,cu,2508,3/7/2025,Long Position,15601,1176
1,al,2503,3/7/2025,Long Position,16600,-845
1,al,2504,3/7/2025,Long Position,132358,-2827
1,al,2505,3/7/2025,Long Position,141688,7877
1,al,2506,3/7/2025,Long Position,45960,1389
1,al,2507,3/7/2025,Long Position,22198,1950
1,zn,2503,3/7/2025,Long Position,3155,-710
1,zn,2504,3/7/2025,Long Position,60731,559
1,zn,2505,3/7/2025,Long Position,55855,11232
1,zn,2506,3/7/2025,Long Position,20299,4149
1,pb,2503,3/7/2025,Long Position,5025,-100
1,pb,2504,3/7/2025,Long Position,31830,-145
1,pb,2505,3/7/2025,Long Position,26890,1585
1,ni,2503,3/7/2025,Long Position,5568,60
1,ni,2504,3/7/2025,Long Position,23762,1504
1,ni,2505,3/7/2025,Long Position,83365,12555
1,ni,2506,3/7/2025,Long Position,14911,2355
1,sn,2503,3/7/2025,Long Position,1714,0
1,sn,2504,3/7/2025,Long Position,21645,2218
1,sn,2505,3/7/2025,Long Position,17479,514
1,ao,2503,3/7/2025,Long Position,7890,-150
1,ao,2505,3/7/2025,Long Position,102039,2974
1,au,2503,3/7/2025,Long Position,9,0
1,au,2504,3/7/2025,Long Position,45529,278
1,au,2506,3/7/2025,Long Position,90852,-457
1,au,2508,3/7/2025,Long Position,27494,154
1,au,2510,3/7/2025,Long Position,13046,121
1,au,2512,3/7/2025,Long Position,9178,663
1,ag,2503,3/7/2025,Long Position,4124,246
1,ag,2504,3/7/2025,Long Position,97842,-8447
1,ag,2505,3/7/2025,Long Position,27160,-202
1,ag,2506,3/7/2025,Long Position,202426,3656
1,ag,2508,3/7/2025,Long Position,54083,889
1,ag,2510,3/7/2025,Long Position,35105,-399
1,ag,2512,3/7/2025,Long Position,29225,-251
1,rb,2503,3/7/2025,Long Position,4200,0
1,rb,2505,3/7/2025,Long Position,1215014,33711
1,rb,2507,3/7/2025,Long Position,213969,476
1,rb,2509,3/7/2025,Long Position,192659,4009
1,rb,2510,3/7/2025,Long Position,259650,-1137
1,hc,2503,3/7/2025,Long Position,9750,-60
1,hc,2505,3/7/2025,Long Position,865544,14123
1,hc,2507,3/7/2025,Long Position,191984,188
1,hc,2509,3/7/2025,Long Position,125547,6697
1,hc,2510,3/7/2025,Long Position,151554,7149
1,ss,2503,3/7/2025,Long Position,28644,300
1,ss,2504,3/7/2025,Long Position,22079,114
1,ss,2505,3/7/2025,Long Position,99726,380
1,ss,2506,3/7/2025,Long Position,62697,2381
1,lu,2504,3/7/2025,Long Position,6096,-380
1,lu,2505,3/7/2025,Long Position,45177,3054
1,fu,2504,3/7/2025,Long Position,2690,-61
1,fu,2505,3/7/2025,Long Position,119745,-2888
1,fu,2507,3/7/2025,Long Position,128401,-4057
1,fu,2508,3/7/2025,Long Position,61241,1088
1,bu,2503,3/7/2025,Long Position,4981,-354
1,bu,2504,3/7/2025,Long Position,46269,-8779
1,bu,2505,3/7/2025,Long Position,31038,-2545
1,bu,2506,3/7/2025,Long Position,147698,2293
1,br,2503,3/7/2025,Long Position,780,-30
1,br,2504,3/7/2025,Long Position,16666,-1004
1,ru,2503,3/7/2025,Long Position,309,-4
1,ru,2505,3/7/2025,Long Position,96919,-2218
1,ru,2509,3/7/2025,Long Position,30909,848
1,nr,2503,3/7/2025,Long Position,3880,-350
1,nr,2504,3/7/2025,Long Position,31118,-1915
1,nr,2505,3/7/2025,Long Position,74790,2045
1,nr,2506,3/7/2025,Long Position,31081,-764
1,sp,2503,3/7/2025,Long Position,11606,-54
1,sp,2505,3/7/2025,Long Position,115926,319
1,sp,2507,3/7/2025,Long Position,61321,521
1,ec,2504,3/7/2025,Long Position,7378,-927
1,ec,2506,3/7/2025,Long Position,24854,-456
1,cu,2503,3/7/2025,Short Position,27660,-2910
1,cu,2504,3/7/2025,Short Position,115574,2089
1,cu,2505,3/7/2025,Short Position,96428,4526
1,cu,2506,3/7/2025,Short Position,41158,-2012
1,cu,2507,3/7/2025,Short Position,24990,2926
1,cu,2508,3/7/2025,Short Position,16700,1165
1,al,2503,3/7/2025,Short Position,14925,-235
1,al,2504,3/7/2025,Short Position,137426,1395
1,al,2505,3/7/2025,Short Position,119523,3242
1,al,2506,3/7/2025,Short Position,38946,1560
1,al,2507,3/7/2025,Short Position,19689,1323
1,zn,2503,3/7/2025,Short Position,3240,-540
1,zn,2504,3/7/2025,Short Position,56812,-1563
1,zn,2505,3/7/2025,Short Position,47619,7449
1,zn,2506,3/7/2025,Short Position,17686,2552
1,pb,2503,3/7/2025,Short Position,5020,-120
1,pb,2504,3/7/2025,Short Position,36873,2227
1,pb,2505,3/7/2025,Short Position,27268,1789
1,ni,2503,3/7/2025,Short Position,6066,168
1,ni,2504,3/7/2025,Short Position,23540,-191
1,ni,2505,3/7/2025,Short Position,85986,10127
1,ni,2506,3/7/2025,Short Position,16209,2708
1,sn,2503,3/7/2025,Short Position,1710,-12
1,sn,2504,3/7/2025,Short Position,21394,2127
1,sn,2505,3/7/2025,Short Position,15667,461
1,ao,2503,3/7/2025,Short Position,5040,-285
1,ao,2505,3/7/2025,Short Position,137094,4639
1,au,2503,3/7/2025,Short Position,30,-3
1,au,2504,3/7/2025,Short Position,32548,-2786
1,au,2506,3/7/2025,Short Position,46746,1789
1,au,2508,3/7/2025,Short Position,8918,-131
1,au,2510,3/7/2025,Short Position,5834,-15
1,au,2512,3/7/2025,Short Position,5929,1024
1,ag,2503,3/7/2025,Short Position,3734,204
1,ag,2504,3/7/2025,Short Position,81072,-5388
1,ag,2505,3/7/2025,Short Position,20033,-637
1,ag,2506,3/7/2025,Short Position,120697,-322
1,ag,2508,3/7/2025,Short Position,21895,797
1,ag,2510,3/7/2025,Short Position,5659,-19
1,ag,2512,3/7/2025,Short Position,10866,-71
1,rb,2503,3/7/2025,Short Position,4200,0
1,rb,2505,3/7/2025,Short Position,1336767,83694
1,rb,2507,3/7/2025,Short Position,219696,305
1,rb,2509,3/7/2025,Short Position,188137,3780
1,rb,2510,3/7/2025,Short Position,298939,5320
1,hc,2503,3/7/2025,Short Position,9750,-60
1,hc,2505,3/7/2025,Short Position,841568,23055
1,hc,2507,3/7/2025,Short Position,180525,-535
1,hc,2509,3/7/2025,Short Position,125523,6725
1,hc,2510,3/7/2025,Short Position,171627,8128
1,ss,2503,3/7/2025,Short Position,27612,-156
1,ss,2504,3/7/2025,Short Position,22294,-212
1,ss,2505,3/7/2025,Short Position,130084,-1967
1,ss,2506,3/7/2025,Short Position,64809,1901
1,lu,2504,3/7/2025,Short Position,4525,-142
1,lu,2505,3/7/2025,Short Position,49414,5035
1,fu,2504,3/7/2025,Short Position,3099,-89
1,fu,2505,3/7/2025,Short Position,129454,328
1,fu,2507,3/7/2025,Short Position,121474,-1120
1,fu,2508,3/7/2025,Short Position,61505,1131
1,bu,2503,3/7/2025,Short Position,4604,-282
1,bu,2504,3/7/2025,Short Position,45529,-5669
1,bu,2505,3/7/2025,Short Position,26069,-1581
1,bu,2506,3/7/2025,Short Position,135398,7017
1,br,2503,3/7/2025,Short Position,782,-22
1,br,2504,3/7/2025,Short Position,17193,-1068
1,ru,2503,3/7/2025,Short Position,309,-5
1,ru,2505,3/7/2025,Short Position,117827,2207
1,ru,2509,3/7/2025,Short Position,36170,269
1,nr,2503,3/7/2025,Short Position,3450,-210
1,nr,2504,3/7/2025,Short Position,36014,-2136
1,nr,2505,3/7/2025,Short Position,82958,828
1,nr,2506,3/7/2025,Short Position,30104,-53
1,sp,2503,3/7/2025,Short Position,12102,-186
1,sp,2505,3/7/2025,Short Position,137046,680
1,sp,2507,3/7/2025,Short Position,62787,5
1,ec,2504,3/7/2025,Short Position,7787,-983
1,ec,2506,3/7/2025,Short Position,25478,81
1,cu,2503,3/6/2025,Volume,25385,-6345
1,cu,2504,3/6/2025,Volume,131767,16265
1,cu,2505,3/6/2025,Volume,92975,21543
1,cu,2506,3/6/2025,Volume,29615,9558
1,cu,2507,3/6/2025,Volume,9042,1793
1,cu,2508,3/6/2025,Volume,8795,5451
1,al,2503,3/6/2025,Volume,16940,5340
1,al,2504,3/6/2025,Volume,299131,122245
1,al,2505,3/6/2025,Volume,194776,105107
1,al,2506,3/6/2025,Volume,49580,29270
1,al,2507,3/6/2025,Volume,23267,17525
1,zn,2503,3/6/2025,Volume,4440,-1715
1,zn,2504,3/6/2025,Volume,246696,44812
1,zn,2505,3/6/2025,Volume,128477,34276
1,zn,2506,3/6/2025,Volume,36194,7950
1,pb,2503,3/6/2025,Volume,930,-1580
1,pb,2504,3/6/2025,Volume,68982,-4678
1,pb,2505,3/6/2025,Volume,36497,1712
1,ni,2503,3/6/2025,Volume,1992,1200
1,ni,2504,3/6/2025,Volume,44934,2822
1,ni,2505,3/6/2025,Volume,241615,13113
1,ni,2506,3/6/2025,Volume,21974,3226
1,sn,2503,3/6/2025,Volume,608,270
1,sn,2504,3/6/2025,Volume,75276,-12953
1,sn,2505,3/6/2025,Volume,25407,-2670
1,ao,2503,3/6/2025,Volume,1230,210
1,ao,2505,3/6/2025,Volume,109311,-14075
1,au,2503,3/6/2025,Volume,0,0
1,au,2504,3/6/2025,Volume,426435,1668
1,au,2506,3/6/2025,Volume,146159,-2228
1,au,2508,3/6/2025,Volume,48582,-12917
1,au,2510,3/6/2025,Volume,5556,-1270
1,au,2512,3/6/2025,Volume,8224,853
1,ag,2503,3/6/2025,Volume,1178,734
1,ag,2504,3/6/2025,Volume,751220,124675
1,ag,2505,3/6/2025,Volume,61285,5735
1,ag,2506,3/6/2025,Volume,331018,73244
1,ag,2508,3/6/2025,Volume,195627,23637
1,ag,2510,3/6/2025,Volume,21858,2339
1,ag,2512,3/6/2025,Volume,11562,4296
1,rb,2503,3/6/2025,Volume,2100,1800
1,rb,2505,3/6/2025,Volume,2613212,320314
1,rb,2507,3/6/2025,Volume,114512,2441
1,rb,2509,3/6/2025,Volume,49001,319
1,rb,2510,3/6/2025,Volume,332524,56586
1,hc,2503,3/6/2025,Volume,1020,900
1,hc,2505,3/6/2025,Volume,769494,34466
1,hc,2507,3/6/2025,Volume,78509,24876
1,hc,2509,3/6/2025,Volume,33593,3228
1,hc,2510,3/6/2025,Volume,129167,10977
1,ss,2503,3/6/2025,Volume,2400,-3876
1,ss,2504,3/6/2025,Volume,34419,-6566
1,ss,2505,3/6/2025,Volume,430090,136473
1,ss,2506,3/6/2025,Volume,80966,21350
1,lu,2504,3/6/2025,Volume,6736,4049
1,lu,2505,3/6/2025,Volume,161503,22239
1,fu,2504,3/6/2025,Volume,1917,-523
1,fu,2505,3/6/2025,Volume,1062795,56777
1,fu,2507,3/6/2025,Volume,292831,18335
1,fu,2508,3/6/2025,Volume,25108,-5418
1,bu,2503,3/6/2025,Volume,4200,-2104
1,bu,2504,3/6/2025,Volume,251520,16538
1,bu,2505,3/6/2025,Volume,66093,16516
1,bu,2506,3/6/2025,Volume,252654,62897
1,br,2503,3/6/2025,Volume,302,42
1,br,2504,3/6/2025,Volume,113164,-7319
1,ru,2503,3/6/2025,Volume,116,-8
1,ru,2505,3/6/2025,Volume,507743,-6849
1,ru,2509,3/6/2025,Volume,134134,7141
1,nr,2503,3/6/2025,Volume,1870,-470
1,nr,2504,3/6/2025,Volume,104119,-39126
1,nr,2505,3/6/2025,Volume,293879,32932
1,nr,2506,3/6/2025,Volume,67109,3840
1,sp,2503,3/6/2025,Volume,1076,-224
1,sp,2505,3/6/2025,Volume,220359,23515
1,sp,2507,3/6/2025,Volume,37577,5254
1,ec,2504,3/6/2025,Volume,22412,6366
1,ec,2506,3/6/2025,Volume,113259,35676
1,cu,2503,3/6/2025,Long Position,36425,-1970
1,cu,2504,3/6/2025,Long Position,120235,3588
1,cu,2505,3/6/2025,Long Position,106877,9176
1,cu,2506,3/6/2025,Long Position,42094,267
1,cu,2507,3/6/2025,Long Position,20783,942
1,cu,2508,3/6/2025,Long Position,14966,1982
1,al,2503,3/6/2025,Long Position,17935,-1780
1,al,2504,3/6/2025,Long Position,135185,8906
1,al,2505,3/6/2025,Long Position,134880,13269
1,al,2506,3/6/2025,Long Position,44694,1134
1,al,2507,3/6/2025,Long Position,20248,1458
1,zn,2503,3/6/2025,Long Position,4055,-360
1,zn,2504,3/6/2025,Long Position,61926,9097
1,zn,2505,3/6/2025,Long Position,44825,2421
1,zn,2506,3/6/2025,Long Position,16754,2463
1,pb,2503,3/6/2025,Long Position,5165,90
1,pb,2504,3/6/2025,Long Position,32106,-2570
1,pb,2505,3/6/2025,Long Position,25525,1799
1,ni,2503,3/6/2025,Long Position,5610,84
1,ni,2504,3/6/2025,Long Position,24287,-40
1,ni,2505,3/6/2025,Long Position,73016,1167
1,ni,2506,3/6/2025,Long Position,12796,417
1,sn,2503,3/6/2025,Long Position,1764,-40
1,sn,2504,3/6/2025,Long Position,20032,42
1,sn,2505,3/6/2025,Long Position,17120,189
1,ao,2503,3/6/2025,Long Position,8160,90
1,ao,2505,3/6/2025,Long Position,99065,399
