"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-08-18,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2609,,,,,,,,,,2026-08-18,
1,0163(brokerage business),3039,-538,1,0148(brokerage business),3604,34,1,0004(brokerage business),3565,-107
2,0253(brokerage business),1443,-2392,2,0240(brokerage business),3531,-29,2,0148(brokerage business),3169,-26
3,0096(brokerage business),589,70,3,0004(brokerage business),2856,-271,3,0059(brokerage business),2960,223
4,0148(brokerage business),508,-1186,4,0349(brokerage business),2317,0,4,0349(brokerage business),2340,0
5,0004(brokerage business),434,-217,5,0275(brokerage business),1354,-53,5,0019(brokerage business),2085,-28
6,0272(brokerage business),430,-157,6,0103(brokerage business),1281,255,6,0163(brokerage business),1392,-7
7,0159(brokerage business),354,-517,7,0163(brokerage business),1169,28,7,0103(brokerage business),1202,-52
8,0103(brokerage business),335,-284,8,0253(brokerage business),882,-44,8,0253(brokerage business),1064,-611
9,0275(brokerage business),328,-136,9,0252(brokerage business),805,0,9,0323(brokerage business),1012,-2
10,0059(brokerage business),311,229,10,0069(brokerage business),766,-58,10,0007(brokerage business),997,-120
11,0075(brokerage business),302,-148,11,0067(brokerage business),704,0,11,0252(brokerage business),814,0
12,0081(brokerage business),274,-171,12,0008(brokerage business),692,-100,12,0277(brokerage business),733,-20
13,0082(brokerage business),261,-749,13,0274(brokerage business),682,0,13,0275(brokerage business),688,-13
14,0139(brokerage business),251,-603,14,0159(brokerage business),614,-354,14,0096(brokerage business),645,49
15,0268(brokerage business),239,-220,15,0022(brokerage business),500,0,15,0069(brokerage business),580,-53
16,0137(brokerage business),231,193,16,0058(brokerage business),469,0,16,0139(brokerage business),475,-69
17,0038(brokerage business),200,198,17,0139(brokerage business),468,-98,17,0034(brokerage business),458,-3
18,0171(brokerage business),150,146,18,0096(brokerage business),412,14,18,0137(brokerage business),400,203
19,0007(brokerage business),130,-350,19,0151(brokerage business),399,11,19,0272(brokerage business),387,-22
20,0069(brokerage business),127,-114,20,0003(brokerage business),371,0,20,0077(brokerage business),350,-4
Total,,9936,-6946,Total,,23876,-665,Total,,25316,-662
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2610,,,,,,,,,,2026-08-18,
1,0148(brokerage business),190966,52024,1,0004(brokerage business),210999,2288,1,0004(brokerage business),183575,-7121
2,0163(brokerage business),190584,29493,2,0148(brokerage business),174915,-1179,2,0148(brokerage business),165121,6785
3,0004(brokerage business),183039,13141,3,0103(brokerage business),100374,-11513,3,0239(brokerage business),163704,-16502
4,0253(brokerage business),85722,2003,4,0034(brokerage business),79057,-4960,4,0163(brokerage business),110647,-838
5,0272(brokerage business),62266,-8921,5,0163(brokerage business),75966,130,5,0272(brokerage business),83670,3842
6,0275(brokerage business),46155,-5345,6,0272(brokerage business),75729,-11042,6,0335(brokerage business),72296,-403
7,0240(brokerage business),36854,2879,7,0253(brokerage business),63349,595,7,0103(brokerage business),72135,-695
8,0103(brokerage business),35830,11808,8,0059(brokerage business),46885,1013,8,0253(brokerage business),71265,-3331
9,0081(brokerage business),33737,5363,9,0268(brokerage business),44746,-2638,9,0084(brokerage business),54383,-180
10,0059(brokerage business),31078,9288,10,0274(brokerage business),41750,385,10,0082(brokerage business),51172,908
11,0239(brokerage business),30193,14593,11,0009(brokerage business),37161,-593,11,0034(brokerage business),50921,2412
12,0349(brokerage business),29262,17318,12,0275(brokerage business),32413,63,12,0042(brokerage business),50495,-467
13,0268(brokerage business),27123,2415,13,0186(brokerage business),32161,-717,13,0059(brokerage business),48606,-1427
14,0034(brokerage business),23074,-6473,14,0058(brokerage business),31251,305,14,0136(brokerage business),40438,26
15,0186(brokerage business),17873,3268,15,0069(brokerage business),30911,267,15,0274(brokerage business),35912,-3156
16,0042(brokerage business),17307,2526,16,0096(brokerage business),30902,-931,16,0275(brokerage business),34961,-2764
17,0274(brokerage business),15105,-7340,17,0277(brokerage business),28115,9,17,0007(brokerage business),29524,117
18,0335(brokerage business),14825,4713,18,0082(brokerage business),27383,634,18,0240(brokerage business),27429,-4171
19,0043(brokerage business),13166,6333,19,0125(brokerage business),26274,611,19,0123(brokerage business),23272,992
20,0096(brokerage business),12967,6198,20,0123(brokerage business),24656,-14,20,0268(brokerage business),23226,2289
Total,,1097126,155284,Total,,1214997,-27287,Total,,1392752,-23684
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2611,,,,,,,,,,2026-08-18,
1,0163(brokerage business),16137,-4562,1,0323(brokerage business),52705,23,1,0323(brokerage business),53157,-8
2,0275(brokerage business),11441,10830,2,0004(brokerage business),32789,436,2,0163(brokerage business),32481,53
3,0253(brokerage business),9436,1676,3,0163(brokerage business),30986,32,3,0004(brokerage business),31095,65
4,0148(brokerage business),7479,-687,4,0148(brokerage business),27658,178,4,0148(brokerage business),29866,629
5,0268(brokerage business),3378,943,5,0253(brokerage business),26172,-426,5,0253(brokerage business),26699,-74
6,0004(brokerage business),2827,817,6,0151(brokerage business),24120,401,6,0151(brokerage business),24375,396
7,0139(brokerage business),2753,1085,7,0081(brokerage business),18051,-32,7,0103(brokerage business),18686,18
8,0272(brokerage business),2355,1228,8,0268(brokerage business),16418,-937,8,0081(brokerage business),18214,21
9,0081(brokerage business),2185,1097,9,0082(brokerage business),16102,0,9,0272(brokerage business),17641,1020
10,0123(brokerage business),2165,-194,10,0103(brokerage business),15869,-4,10,0082(brokerage business),16041,10
11,0151(brokerage business),1749,417,11,0272(brokerage business),15724,1057,11,0069(brokerage business),15578,10
12,0069(brokerage business),1680,541,12,0069(brokerage business),15642,12,12,0268(brokerage business),15406,-989
13,0259(brokerage business),1601,417,13,0139(brokerage business),14721,151,13,0139(brokerage business),14560,-28
14,0103(brokerage business),1438,101,14,0096(brokerage business),4328,-433,14,0096(brokerage business),6049,-431
15,0159(brokerage business),1189,791,15,0244(brokerage business),3997,-11,15,0244(brokerage business),3949,-3
16,0096(brokerage business),1024,290,16,0058(brokerage business),3188,0,16,0178(brokerage business),2982,0
17,0082(brokerage business),734,-314,17,0019(brokerage business),3156,76,17,0161(brokerage business),2824,13
18,0274(brokerage business),604,533,18,0007(brokerage business),2579,2,18,0019(brokerage business),2656,226
19,0323(brokerage business),555,-23,19,0177(brokerage business),2405,-5,19,0077(brokerage business),2650,40
20,0308(brokerage business),503,267,20,0008(brokerage business),2365,-15,20,0275(brokerage business),2648,113
Total,,71233,15253,Total,,328975,505,Total,,337557,1081
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2701,,,,,,,,,,2026-08-18,
1,0148(brokerage business),51473,-7796,1,0148(brokerage business),84079,12292,1,0004(brokerage business),61697,13593
2,0163(brokerage business),49629,674,2,0103(brokerage business),47004,5975,2,0103(brokerage business),44751,1574
3,0004(brokerage business),47109,-5727,3,0004(brokerage business),46106,6816,3,0274(brokerage business),34443,-129
4,0253(brokerage business),27404,4405,4,0034(brokerage business),32373,580,4,0239(brokerage business),24761,8382
5,0275(brokerage business),17834,-2115,5,0163(brokerage business),31206,2823,5,0123(brokerage business),24388,2361
6,0103(brokerage business),15665,2621,6,0253(brokerage business),29353,792,6,0148(brokerage business),24225,-297
7,0259(brokerage business),10428,-1878,7,0274(brokerage business),24393,155,7,0163(brokerage business),22876,3864
8,0239(brokerage business),9132,1498,8,0042(brokerage business),21399,933,8,0084(brokerage business),20762,0
9,0123(brokerage business),8932,-4405,9,0123(brokerage business),20791,721,9,0275(brokerage business),18573,1732
10,0067(brokerage business),8686,6628,10,0238(brokerage business),19379,65,10,0272(brokerage business),17913,652
11,0042(brokerage business),7324,-1322,11,0096(brokerage business),17732,2343,11,0007(brokerage business),17401,-1187
12,0096(brokerage business),6538,648,12,0272(brokerage business),17210,705,12,0277(brokerage business),16730,1388
13,0081(brokerage business),6363,-3911,13,0275(brokerage business),12100,1102,13,0042(brokerage business),15968,-1193
14,0059(brokerage business),5403,-1492,14,0125(brokerage business),11362,33,14,0059(brokerage business),15775,1773
15,0186(brokerage business),5134,-1069,15,0019(brokerage business),10486,111,15,0003(brokerage business),15206,448
16,0240(brokerage business),4998,2301,16,0137(brokerage business),10090,1461,16,0253(brokerage business),14781,3150
17,0272(brokerage business),4413,-11708,17,0306(brokerage business),8750,-545,17,0058(brokerage business),12237,1748
18,0034(brokerage business),4120,-6724,18,0067(brokerage business),8096,6764,18,0034(brokerage business),11823,-62
19,0077(brokerage business),3896,-1230,19,0151(brokerage business),7322,589,19,0069(brokerage business),11629,852
20,0137(brokerage business),3873,-3998,20,0121(brokerage business),7201,-91,20,0137(brokerage business),10667,112
Total,,298354,-34600,Total,,466432,43624,Total,,436606,38761
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：rb2703,,,,,,,,,,2026-08-18,
1,0163(brokerage business),8870,-3001,1,0323(brokerage business),15015,912,1,0323(brokerage business),15002,914
2,0148(brokerage business),1969,-478,2,0163(brokerage business),11830,486,2,0163(brokerage business),11603,276
3,0323(brokerage business),1854,-265,3,0082(brokerage business),7719,195,3,0082(brokerage business),7730,249
4,0253(brokerage business),1398,-422,4,0268(brokerage business),7563,487,4,0268(brokerage business),7366,449
5,0096(brokerage business),1256,204,5,0004(brokerage business),6928,275,5,0004(brokerage business),6897,226
6,0103(brokerage business),1096,-95,6,0103(brokerage business),6538,539,6,0103(brokerage business),6729,543
7,0268(brokerage business),982,-5,7,0253(brokerage business),6533,595,7,0253(brokerage business),6507,601
8,0272(brokerage business),838,-108,8,0148(brokerage business),6083,308,8,0148(brokerage business),6229,345
9,0151(brokerage business),799,-266,9,0151(brokerage business),6056,378,9,0151(brokerage business),6074,345
10,0004(brokerage business),591,-2,10,0096(brokerage business),4821,433,10,0096(brokerage business),4863,433
11,0081(brokerage business),590,-455,11,0081(brokerage business),4800,-11,11,0081(brokerage business),4775,-3
12,0275(brokerage business),564,-248,12,0139(brokerage business),4585,263,12,0139(brokerage business),4535,263
13,0139(brokerage business),526,-76,13,0272(brokerage business),4204,406,13,0272(brokerage business),4091,236
14,0082(brokerage business),448,-633,14,0069(brokerage business),3540,0,14,0069(brokerage business),3505,-1
15,0288(brokerage business),265,210,15,0138(brokerage business),3003,0,15,0138(brokerage business),3000,0
16,0123(brokerage business),257,-1,16,0034(brokerage business),639,0,16,0274(brokerage business),786,0
17,0069(brokerage business),131,-148,17,0275(brokerage business),588,4,17,0263(brokerage business),439,0
18,0240(brokerage business),128,-37,18,0136(brokerage business),122,-25,18,0007(brokerage business),355,3
19,0153(brokerage business),96,-9,19,0339(brokerage business),98,0,19,0186(brokerage business),118,-4
20,0238(brokerage business),58,-27,20,0257(brokerage business),95,-52,20,0238(brokerage business),108,-39
Total,,22716,-5862,Total,,100760,5193,Total,,100712,4836
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：hcall,,,,,,,2026-08-18,,,,
Name of FF Member/OSBP,913740,91206,Name of FF Member/OSBP,2005854,-14690,Name of FF Member/OSBP,2005854,-14690,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2609,,,,,,,,,,2026-08-18,
1,0163(brokerage business),1184,-506,1,0004(brokerage business),1749,-108,1,0004(brokerage business),2401,-69
2,0139(brokerage business),636,-550,2,0274(brokerage business),1513,-2,2,0240(brokerage business),1660,-5
3,0253(brokerage business),480,-1567,3,0163(brokerage business),1210,14,3,0274(brokerage business),1500,0
4,0268(brokerage business),446,-643,4,0272(brokerage business),793,2,4,0008(brokerage business),1375,0
5,0125(brokerage business),408,279,5,0076(brokerage business),750,0,5,0171(brokerage business),660,0
6,0161(brokerage business),402,-390,6,0151(brokerage business),570,3,6,0022(brokerage business),500,0
7,0004(brokerage business),283,-407,7,0125(brokerage business),538,408,7,0077(brokerage business),451,3
8,0148(brokerage business),154,-415,8,0148(brokerage business),456,-34,8,0159(brokerage business),450,150
9,0159(brokerage business),150,-304,9,0137(brokerage business),443,-2,9,0137(brokerage business),419,0
10,0275(brokerage business),96,44,10,0139(brokerage business),325,-318,10,0139(brokerage business),306,-318
11,0096(brokerage business),76,-172,11,0253(brokerage business),277,-177,11,0042(brokerage business),234,0
12,0274(brokerage business),38,28,12,0178(brokerage business),234,-10,12,0148(brokerage business),188,-34
13,0103(brokerage business),29,-711,13,0161(brokerage business),220,26,13,0163(brokerage business),170,-6
14,0238(brokerage business),24,-40,14,0096(brokerage business),209,30,14,0253(brokerage business),151,27
15,0240(brokerage business),22,-219,15,0103(brokerage business),185,-29,15,0096(brokerage business),120,-4
16,0058(brokerage business),21,-11,16,0141(brokerage business),171,-1,16,0103(brokerage business),120,0
17,0151(brokerage business),21,19,17,0081(brokerage business),170,0,17,0067(brokerage business),86,0
18,0178(brokerage business),16,-9,18,0338(brokerage business),156,0,18,0272(brokerage business),71,0
19,0014(brokerage business),15,15,19,0275(brokerage business),115,-9,19,0268(brokerage business),62,4
20,0048(brokerage business),14,-107,20,0043(brokerage business),92,1,20,0019(brokerage business),60,0
Total,,4515,-5666,Total,,10176,-206,Total,,10984,-252
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2610,,,,,,,,,,2026-08-18,
1,0004(brokerage business),101288,22887,1,0004(brokerage business),204662,-17667,1,0004(brokerage business),159162,-5917
2,0163(brokerage business),80237,3794,2,0103(brokerage business),75099,-542,2,0148(brokerage business),150880,-7854
3,0148(brokerage business),79854,18857,3,0148(brokerage business),71800,-8076,3,0239(brokerage business),90770,-10561
4,0253(brokerage business),38005,852,4,0042(brokerage business),69287,-12250,4,0272(brokerage business),58127,-245
5,0272(brokerage business),28641,2382,5,0163(brokerage business),64852,-1507,5,0058(brokerage business),47500,1052
6,0275(brokerage business),22539,232,6,0009(brokerage business),47014,-259,6,0163(brokerage business),43330,-6634
7,0042(brokerage business),16188,6002,7,0272(brokerage business),42095,1496,7,0259(brokerage business),40951,2608
8,0239(brokerage business),14971,3442,8,0253(brokerage business),34976,-708,8,0275(brokerage business),40700,1085
9,0103(brokerage business),11676,2527,9,0058(brokerage business),31768,-797,9,0253(brokerage business),33445,-1805
10,0059(brokerage business),11358,4561,10,0275(brokerage business),28725,48,10,0335(brokerage business),32750,-5762
11,0081(brokerage business),10569,-1598,11,0034(brokerage business),26856,646,11,0103(brokerage business),31165,768
12,0335(brokerage business),10055,1489,12,0059(brokerage business),26738,556,12,0059(brokerage business),22240,-3824
13,0259(brokerage business),10050,1467,13,0125(brokerage business),25466,-304,13,0034(brokerage business),20447,-906
14,0240(brokerage business),9636,2339,14,0123(brokerage business),24562,-4489,14,0084(brokerage business),20248,-2499
15,0123(brokerage business),8805,-2517,15,0311(brokerage business),23285,574,15,0042(brokerage business),19977,378
16,0034(brokerage business),7910,-4394,16,0081(brokerage business),20975,357,16,0137(brokerage business),17895,392
17,0137(brokerage business),7015,-2067,17,0323(brokerage business),20202,-263,17,0082(brokerage business),17605,-458
18,0058(brokerage business),6769,-123,18,0019(brokerage business),19749,881,18,0019(brokerage business),17103,-421
19,0007(brokerage business),6563,-3960,19,0003(brokerage business),18768,-247,19,0125(brokerage business),15926,3093
20,0125(brokerage business),6445,3371,20,0268(brokerage business),14285,226,20,0153(brokerage business),15299,650
Total,,488574,59543,Total,,891164,-42325,Total,,895520,-36860
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2611,,,,,,,,,,2026-08-18,
1,0148(brokerage business),9942,1637,1,0323(brokerage business),46681,30,1,0323(brokerage business),46779,33
2,0163(brokerage business),9710,1384,2,0148(brokerage business),45534,1184,2,0240(brokerage business),35880,-21
3,0253(brokerage business),9113,419,3,0240(brokerage business),33287,-337,3,0148(brokerage business),30467,90
4,0081(brokerage business),3260,-385,4,0268(brokerage business),27887,-811,4,0268(brokerage business),27923,-801
5,0103(brokerage business),2812,-1310,5,0178(brokerage business),26266,-695,5,0004(brokerage business),26812,87
6,0240(brokerage business),2790,700,6,0004(brokerage business),26099,159,6,0081(brokerage business),24625,-499
7,0004(brokerage business),2710,-31,7,0081(brokerage business),24222,-499,7,0178(brokerage business),22800,-700
8,0268(brokerage business),2292,-2303,8,0161(brokerage business),22081,-43,8,0161(brokerage business),22058,17
9,0048(brokerage business),2052,544,9,0048(brokerage business),21014,809,9,0048(brokerage business),21036,809
10,0178(brokerage business),1939,73,10,0253(brokerage business),20727,41,10,0253(brokerage business),20414,-454
11,0139(brokerage business),1266,531,11,0139(brokerage business),20002,0,11,0139(brokerage business),19713,16
12,0275(brokerage business),1115,-2574,12,0137(brokerage business),13972,-51,12,0137(brokerage business),14950,5
13,0161(brokerage business),698,-33,13,0103(brokerage business),12983,138,13,0103(brokerage business),12203,572
14,0123(brokerage business),685,585,14,0019(brokerage business),7553,-10,14,0019(brokerage business),7583,30
15,0008(brokerage business),629,251,15,0125(brokerage business),2585,0,15,0084(brokerage business),5007,0
16,0323(brokerage business),591,128,16,0077(brokerage business),2433,-1,16,0042(brokerage business),2759,-1
17,0043(brokerage business),420,256,17,0151(brokerage business),1954,-147,17,0077(brokerage business),2484,6
18,0137(brokerage business),418,13,18,0115(brokerage business),1750,0,18,0171(brokerage business),2038,150
19,0254(brokerage business),401,400,19,0163(brokerage business),1589,-739,19,0008(brokerage business),1941,348
20,0151(brokerage business),347,187,20,0134(brokerage business),1538,-40,20,0151(brokerage business),1851,-134
Total,,53190,472,Total,,360157,-1012,Total,,349323,-447
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：hc2701,,,,,,,,,,2026-08-18,
1,0004(brokerage business),39781,20087,1,0042(brokerage business),73609,13180,1,0004(brokerage business),58975,14333
2,0163(brokerage business),35147,7726,2,0004(brokerage business),46165,10296,2,0163(brokerage business),34379,2540
3,0148(brokerage business),25735,6637,3,0148(brokerage business),30605,6143,3,0148(brokerage business),22589,3264
4,0042(brokerage business),15719,11049,4,0163(brokerage business),22011,3603,4,0058(brokerage business),19528,2682
5,0253(brokerage business),14880,7597,5,0253(brokerage business),19979,-117,5,0272(brokerage business),19097,1358
6,0275(brokerage business),6415,3754,6,0082(brokerage business),14918,-533,6,0253(brokerage business),16721,-817
7,0272(brokerage business),4756,491,7,0272(brokerage business),13989,456,7,0275(brokerage business),15783,2227
8,0058(brokerage business),4752,1449,8,0034(brokerage business),13853,13,8,0103(brokerage business),12692,980
9,0239(brokerage business),4350,2943,9,0275(brokerage business),13805,-410,9,0003(brokerage business),10847,886
10,0103(brokerage business),3306,1081,10,0058(brokerage business),7131,444,10,0239(brokerage business),10315,4277
11,0277(brokerage business),2299,1183,11,0274(brokerage business),6715,170,11,0034(brokerage business),9127,199
12,0153(brokerage business),2280,2053,12,0103(brokerage business),6624,1144,12,0305(brokerage business),8852,264
13,0125(brokerage business),2203,1967,13,0095(brokerage business),6374,67,13,0009(brokerage business),8429,241
14,0007(brokerage business),2052,-2013,14,0003(brokerage business),5833,-105,14,0277(brokerage business),7072,-144
15,0034(brokerage business),1930,-2103,15,0081(brokerage business),5739,228,15,0059(brokerage business),6788,209
16,0308(brokerage business),1913,1211,16,0137(brokerage business),5724,334,16,0002(brokerage business),6563,51
17,0123(brokerage business),1708,-327,17,0096(brokerage business),5093,62,17,0081(brokerage business),5675,494
18,0049(brokerage business),1626,364,18,0186(brokerage business),4929,-197,18,0169(brokerage business),4867,-1
19,0059(brokerage business),1575,-1657,19,0125(brokerage business),4262,1625,19,0123(brokerage business),4723,114
20,0067(brokerage business),1491,723,20,0308(brokerage business),3364,322,20,0311(brokerage business),4070,2
Total,,173918,64215,Total,,310722,36725,Total,,287092,33159
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ssall,,,,,,,2026-08-18,,,,
Name of FF Member/OSBP,300182,-149026,Name of FF Member/OSBP,152467,-9202,Name of FF Member/OSBP,152467,-9202,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2609,,,,,,,,,,2026-08-18,
1,0163(brokerage business),3700,-2397,1,0004(brokerage business),3143,-217,1,0148(brokerage business),3561,-216
2,0004(brokerage business),3626,-2505,2,0148(brokerage business),2669,-192,2,0004(brokerage business),1567,-503
3,0081(brokerage business),2286,-1025,3,0272(brokerage business),1684,-110,3,0163(brokerage business),1104,-150
4,0253(brokerage business),2241,-3111,4,0043(brokerage business),1131,1,4,0018(brokerage business),908,-14
5,0148(brokerage business),2230,-2656,5,0163(brokerage business),814,-206,5,0274(brokerage business),780,-290
6,0275(brokerage business),943,-2149,6,0288(brokerage business),746,-96,6,0151(brokerage business),744,-7
7,0274(brokerage business),645,-12,7,0253(brokerage business),585,-77,7,0137(brokerage business),725,5
8,0272(brokerage business),311,-71,8,0018(brokerage business),578,-84,8,0049(brokerage business),655,-22
9,0277(brokerage business),302,227,9,0240(brokerage business),455,-51,9,0272(brokerage business),554,-9
10,0151(brokerage business),292,113,10,0298(brokerage business),396,-63,10,0335(brokerage business),535,-21
11,0049(brokerage business),287,-111,11,0125(brokerage business),360,-6,11,0153(brokerage business),533,-41
12,0240(brokerage business),285,-690,12,0008(brokerage business),357,-43,12,0253(brokerage business),508,-4
13,0018(brokerage business),264,0,13,0059(brokerage business),343,-4,13,0240(brokerage business),507,-42
14,0003(brokerage business),255,20,14,0389(brokerage business),301,-33,14,0277(brokerage business),432,-300
15,0298(brokerage business),185,-574,15,0081(brokerage business),268,-10,15,0372(brokerage business),431,-4
16,0335(brokerage business),175,-72,16,0161(brokerage business),229,-15,16,0003(brokerage business),413,-163
17,0059(brokerage business),166,-5,17,0096(brokerage business),223,-5,17,0161(brokerage business),394,-9
18,0311(brokerage business),144,-91,18,0082(brokerage business),218,-49,18,0244(brokerage business),372,-6
19,0137(brokerage business),137,18,19,0308(brokerage business),208,-8,19,0007(brokerage business),339,0
20,0323(brokerage business),134,-46,20,0123(brokerage business),199,-66,20,0103(brokerage business),244,-16
Total,,18608,-15137,Total,,14907,-1334,Total,,15306,-1812
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ss2610,,,,,,,,,,2026-08-18,
1,0004(brokerage business),42000,-5711,1,0004(brokerage business),10006,104,1,0148(brokerage business),14459,-227
2,0163(brokerage business),41842,-20158,2,0163(brokerage business),9970,168,2,0163(brokerage business),11123,-1368
3,0148(brokerage business),26571,-14367,3,0148(brokerage business),9651,-940,3,0004(brokerage business),9668,-496
4,0275(brokerage business),21768,5553,4,0253(brokerage business),7045,-437,4,0139(brokerage business),5956,-204
5,0253(brokerage business),18866,-14471,5,0272(brokerage business),5635,112,5,0253(brokerage business),5876,369
6,0081(brokerage business),10896,-5810,6,0018(brokerage business),4594,-167,6,0239(brokerage business),5460,279
7,0259(brokerage business),7663,-6257,7,0240(brokerage business),4204,-18,7,0272(brokerage business),5154,-300
8,0298(brokerage business),6964,-3611,8,0123(brokerage business),4149,79,8,0240(brokerage business),3462,81
9,0272(brokerage business),6256,-629,9,0082(brokerage business),3639,-548,9,0069(brokerage business),3063,-56
10,0123(brokerage business),5957,619,10,0103(brokerage business),3317,-22,10,0335(brokerage business),2554,-113
11,0240(brokerage business),5281,-6710,11,0239(brokerage business),3287,1203,11,0137(brokerage business),2252,47
12,0082(brokerage business),4678,-878,12,0288(brokerage business),2641,-441,12,0123(brokerage business),2219,-110
13,0018(brokerage business),3698,186,13,0034(brokerage business),2635,-8,13,0003(brokerage business),2133,-74
14,0239(brokerage business),3334,-2905,14,0003(brokerage business),2577,-49,14,0059(brokerage business),2008,-342
15,0069(brokerage business),3222,164,15,0125(brokerage business),2472,-106,15,0161(brokerage business),1799,173
16,0034(brokerage business),2853,-1503,16,0275(brokerage business),2215,-109,16,0153(brokerage business),1746,-61
17,0151(brokerage business),2736,-162,17,0298(brokerage business),2070,-358,17,0308(brokerage business),1738,-54
18,0161(brokerage business),2159,-1703,18,0323(brokerage business),2040,-147,18,0034(brokerage business),1736,71
19,0268(brokerage business),1980,-1629,19,0268(brokerage business),1905,-117,19,0259(brokerage business),1625,14
20,0059(brokerage business),1699,-90,20,0096(brokerage business),1676,58,20,0018(brokerage business),1548,143
Total,,220423,-80072,Total,,85728,-1743,Total,,85579,-2228
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：lu2609,,,,,,,,,,2026-08-18,
1,8275(brokerage business),4005,-333,1,8103(brokerage business),1804,-738,1,8023(brokerage business),501,0
2,8163(brokerage business),3342,-3922,2,8004(brokerage business),1319,-217,2,8148(brokerage business),446,-7
3,8271(brokerage business),3274,2536,3,8018(brokerage business),934,-128,3,8004(brokerage business),378,-765
4,8123(brokerage business),2314,834,4,8319(brokerage business),923,-434,4,8272(brokerage business),372,-373
5,8272(brokerage business),1994,769,5,8163(brokerage business),522,-357,5,8275(brokerage business),295,118
6,8004(brokerage business),1974,-2232,6,8148(brokerage business),496,129,6,8349(brokerage business),267,138
