"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-17,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
9,0029(brokerage business),279,70,9,0323(brokerage business),774,81,9,0323(brokerage business),753,52
10,0018(brokerage business),226,83,10,0007(brokerage business),701,0,10,0268(brokerage business),720,-73
11,0049(brokerage business),195,185,11,0042(brokerage business),599,-2,11,0261(brokerage business),700,0
12,0308(brokerage business),187,-45,12,0009(brokerage business),432,-1,12,0042(brokerage business),531,0
13,0058(brokerage business),143,135,13,0315(brokerage business),421,0,13,0153(brokerage business),446,0
14,0151(brokerage business),137,125,14,0372(brokerage business),417,0,14,0069(brokerage business),288,-4
15,0272(brokerage business),124,107,15,0082(brokerage business),385,5,15,0272(brokerage business),288,109
16,0271(brokerage business),118,-124,16,0081(brokerage business),384,0,16,0335(brokerage business),258,-53
17,0139(brokerage business),112,112,17,0253(brokerage business),335,-16,17,0338(brokerage business),238,0
18,0268(brokerage business),103,-111,18,0048(brokerage business),330,0,18,0295(brokerage business),209,0
19,0086(brokerage business),102,102,19,0123(brokerage business),326,20,19,0115(brokerage business),201,6
20,0069(brokerage business),83,-278,20,0008(brokerage business),300,0,20,0029(brokerage business),200,120
Total,,5846,-2116,Total,,16931,337,Total,,17912,107
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：al2703,,,,,,,,,,2026-09-17,
1,0148(brokerage business),588,377,1,0148(brokerage business),3176,309,1,0148(brokerage business),2575,49
2,0257(brokerage business),420,170,2,0004(brokerage business),1831,99,2,0077(brokerage business),2345,0
3,0004(brokerage business),364,88,3,0069(brokerage business),1410,239,3,0103(brokerage business),2215,94
4,0069(brokerage business),356,-186,4,0042(brokerage business),1088,0,4,0004(brokerage business),1870,157
5,0103(brokerage business),181,-259,5,0268(brokerage business),1010,0,5,0069(brokerage business),1002,5
6,0269(brokerage business),166,52,6,0007(brokerage business),999,0,6,0257(brokerage business),970,420
7,0323(brokerage business),150,-478,7,0240(brokerage business),695,7,7,0323(brokerage business),887,91
8,0163(brokerage business),149,86,8,0082(brokerage business),677,3,8,0261(brokerage business),775,2
9,0333(brokerage business),125,-62,9,0034(brokerage business),631,26,9,0163(brokerage business),654,15
10,0240(brokerage business),104,66,10,0372(brokerage business),498,0,10,0272(brokerage business),512,26
11,0137(brokerage business),93,0,11,0315(brokerage business),419,0,11,0274(brokerage business),275,-57
12,0274(brokerage business),87,-17,12,0272(brokerage business),393,1,12,0139(brokerage business),261,1
13,0034(brokerage business),85,57,13,0051(brokerage business),337,0,13,0333(brokerage business),247,44
14,0259(brokerage business),71,6,14,0123(brokerage business),315,0,14,0177(brokerage business),241,20
15,0271(brokerage business),62,10,15,0081(brokerage business),308,0,15,0073(brokerage business),223,0
16,0308(brokerage business),57,42,16,0177(brokerage business),304,0,16,0269(brokerage business),222,-136
17,0049(brokerage business),56,6,17,0333(brokerage business),243,-7,17,0308(brokerage business),159,0
18,0272(brokerage business),41,37,18,0049(brokerage business),240,-1,18,0153(brokerage business),157,0
19,0013(brokerage business),40,10,19,0003(brokerage business),230,0,19,0051(brokerage business),142,0
20,0081(brokerage business),37,-25,20,0275(brokerage business),220,0,20,0013(brokerage business),140,40
Total,,3232,-20,Total,,15024,676,Total,,15872,771
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：znall,,,,,,,2026-09-17,,,,
Name of FF Member/OSBP,473420,-64024,Name of FF Member/OSBP,262070,-5632,Name of FF Member/OSBP,262070,-5632,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2610,,,,,,,,,,2026-09-17,
1,0163(brokerage business),34002,-12394,1,0163(brokerage business),9258,-270,1,0148(brokerage business),8351,-865
2,0148(brokerage business),26489,-5206,2,0148(brokerage business),7812,-1008,2,0139(brokerage business),6075,-319
3,0275(brokerage business),18453,-3691,3,0004(brokerage business),6786,-583,3,0004(brokerage business),4131,-379
4,0004(brokerage business),17752,-7315,4,0272(brokerage business),2879,-274,4,0058(brokerage business),3939,-466
5,0253(brokerage business),12804,-6835,5,0139(brokerage business),2757,-14,5,0272(brokerage business),3669,-100
6,0272(brokerage business),11704,-1438,6,0003(brokerage business),2431,-367,6,0163(brokerage business),2902,-406
7,0123(brokerage business),6624,259,7,0275(brokerage business),2366,63,7,0042(brokerage business),2145,-455
8,0081(brokerage business),6212,240,8,0019(brokerage business),2172,-324,8,0315(brokerage business),2140,-751
9,0096(brokerage business),5374,244,9,0239(brokerage business),2122,0,9,0082(brokerage business),2100,30
10,0308(brokerage business),3873,-1267,10,0184(brokerage business),1923,-208,10,0052(brokerage business),2067,-144
11,0259(brokerage business),3602,-4774,11,0123(brokerage business),1898,37,11,0103(brokerage business),1732,-97
12,0298(brokerage business),2002,-514,12,0253(brokerage business),1738,-326,12,0253(brokerage business),1655,-130
13,0240(brokerage business),1833,-904,13,0082(brokerage business),1633,8,13,0096(brokerage business),1646,-145
14,0042(brokerage business),1520,3,14,0274(brokerage business),1626,0,14,0059(brokerage business),1594,-206
15,0139(brokerage business),1519,-632,15,0308(brokerage business),1488,-886,15,0049(brokerage business),1452,-391
16,0161(brokerage business),1500,-995,16,0372(brokerage business),1479,-73,16,0240(brokerage business),1423,-87
17,0059(brokerage business),1374,-259,17,0240(brokerage business),1478,-90,17,0323(brokerage business),1367,-41
18,0323(brokerage business),1371,-173,18,0049(brokerage business),1330,17,18,0069(brokerage business),1352,-57
19,0003(brokerage business),1278,399,19,0177(brokerage business),1300,35,19,0137(brokerage business),1296,332
20,0268(brokerage business),1197,-320,20,0009(brokerage business),1214,-33,20,0003(brokerage business),1170,-615
Total,,160483,-45572,Total,,55690,-4296,Total,,52206,-5292
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2611,,,,,,,,,,2026-09-17,
1,0163(brokerage business),28684,-1471,1,0239(brokerage business),18495,-2184,1,0148(brokerage business),13765,4
2,0148(brokerage business),27257,-5178,2,0148(brokerage business),16595,-139,2,0272(brokerage business),7192,-123
3,0004(brokerage business),20747,3027,3,0004(brokerage business),14381,-368,3,0004(brokerage business),6654,9
4,0275(brokerage business),20621,1182,4,0163(brokerage business),7855,415,4,0058(brokerage business),5324,-369
5,0253(brokerage business),15147,-834,5,0272(brokerage business),7194,35,5,0069(brokerage business),5025,-95
6,0081(brokerage business),6795,-140,6,0123(brokerage business),4720,168,6,0315(brokerage business),4083,-1
7,0308(brokerage business),6691,965,7,0184(brokerage business),3821,35,7,0139(brokerage business),3772,-277
8,0049(brokerage business),4096,-66,8,0308(brokerage business),2521,186,8,0003(brokerage business),3497,346
9,0272(brokerage business),3700,-556,9,0274(brokerage business),2287,167,9,0077(brokerage business),3407,-84
10,0335(brokerage business),3044,673,10,0268(brokerage business),2256,-348,10,0308(brokerage business),3252,-1407
11,0042(brokerage business),2805,-541,11,0139(brokerage business),2165,23,11,0059(brokerage business),3063,0
12,0239(brokerage business),2802,-146,12,0103(brokerage business),2156,402,12,0163(brokerage business),2952,117
13,0058(brokerage business),2612,1677,13,0084(brokerage business),2077,-43,13,0323(brokerage business),2867,115
14,0268(brokerage business),2349,935,14,0240(brokerage business),1877,102,14,0253(brokerage business),2751,87
15,0123(brokerage business),2318,-4677,15,0323(brokerage business),1657,52,15,0025(brokerage business),2730,26
16,0259(brokerage business),2245,-1725,16,0253(brokerage business),1557,64,16,0034(brokerage business),2305,-5
17,0059(brokerage business),2181,531,17,0019(brokerage business),1505,107,17,0096(brokerage business),2171,-139
18,0240(brokerage business),2115,-661,18,0081(brokerage business),1401,-60,18,0321(brokerage business),2083,-693
19,0323(brokerage business),2037,536,19,0335(brokerage business),1372,-1937,19,0275(brokerage business),2020,-68
20,0298(brokerage business),1814,685,20,0049(brokerage business),1304,-433,20,0103(brokerage business),1964,-196
Total,,160060,-5784,Total,,97196,-3756,Total,,80877,-2753
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2612,,,,,,,,,,2026-09-17,
1,0163(brokerage business),10940,564,1,0239(brokerage business),9518,127,1,0321(brokerage business),5665,425
2,0148(brokerage business),8996,2293,2,0148(brokerage business),7479,1135,2,0272(brokerage business),4311,-5
3,0253(brokerage business),6262,648,3,0004(brokerage business),3643,28,3,0049(brokerage business),2021,6
4,0004(brokerage business),6128,-1516,4,0163(brokerage business),3072,155,4,0148(brokerage business),1933,157
5,0275(brokerage business),4419,-862,5,0268(brokerage business),2246,210,5,0004(brokerage business),1921,-72
6,0081(brokerage business),4203,392,6,0335(brokerage business),1997,1815,6,0025(brokerage business),1711,106
7,0335(brokerage business),1918,1720,7,0019(brokerage business),1974,349,7,0253(brokerage business),1552,-19
8,0308(brokerage business),1436,247,8,0059(brokerage business),1803,7,8,0069(brokerage business),1515,220
9,0321(brokerage business),1239,791,9,0123(brokerage business),1468,12,9,0009(brokerage business),1508,-25
10,0259(brokerage business),1210,-62,10,0042(brokerage business),1402,-4,10,0058(brokerage business),1452,151
11,0123(brokerage business),982,702,11,0308(brokerage business),1348,-682,11,0082(brokerage business),1230,16
12,0240(brokerage business),873,113,12,0272(brokerage business),978,44,12,0103(brokerage business),1142,66
13,0268(brokerage business),803,607,13,0253(brokerage business),891,347,13,0163(brokerage business),1127,411
14,0019(brokerage business),664,410,14,0003(brokerage business),789,26,14,0315(brokerage business),1088,2
15,0001(brokerage business),573,139,15,0077(brokerage business),721,0,15,0169(brokerage business),1020,-8
16,0069(brokerage business),542,99,16,0274(brokerage business),554,8,16,0123(brokerage business),1001,332
17,0272(brokerage business),509,-143,17,0323(brokerage business),499,-224,17,0139(brokerage business),1001,0
18,0034(brokerage business),463,115,18,0058(brokerage business),497,4,18,0034(brokerage business),870,25
19,0049(brokerage business),414,-290,19,0321(brokerage business),442,0,19,0077(brokerage business),789,86
20,0096(brokerage business),410,222,20,0096(brokerage business),433,76,20,0240(brokerage business),723,152
Total,,52984,6189,Total,,41754,3433,Total,,33580,2026
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：pball,,,,,,,2026-09-17,,,,
Name of FF Member/OSBP,265708,91424,Name of FF Member/OSBP,136256,-5718,Name of FF Member/OSBP,136256,-5718,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：pb2610,,,,,,,,,,2026-09-17,
1,0163(brokerage business),25467,7789,1,0004(brokerage business),5422,-844,1,0148(brokerage business),9141,-712
2,0004(brokerage business),24768,8428,2,0163(brokerage business),4790,456,2,0004(brokerage business),5380,-870
3,0148(brokerage business),11098,1964,3,0272(brokerage business),4439,-1276,3,0163(brokerage business),4645,65
4,0253(brokerage business),10352,696,4,0049(brokerage business),3773,-420,4,0153(brokerage business),1885,130
5,0259(brokerage business),4560,595,5,0148(brokerage business),3586,-328,5,0272(brokerage business),1884,44
6,0081(brokerage business),4178,685,6,0103(brokerage business),2670,-1040,6,0103(brokerage business),1815,-349
7,0272(brokerage business),3914,2002,7,0139(brokerage business),2542,14,7,0253(brokerage business),1332,-645
8,0308(brokerage business),3248,2567,8,0275(brokerage business),2102,-296,8,0268(brokerage business),1273,-199
9,0275(brokerage business),3135,738,9,0308(brokerage business),1757,-2061,9,0274(brokerage business),1266,-231
10,0123(brokerage business),2510,-2348,10,0274(brokerage business),1316,29,10,0081(brokerage business),1163,-486
11,0069(brokerage business),2052,841,11,0288(brokerage business),1282,-462,11,0069(brokerage business),1128,-174
12,0103(brokerage business),1801,851,12,0253(brokerage business),1094,-339,12,0184(brokerage business),1107,0
13,0240(brokerage business),1745,1001,13,0069(brokerage business),1059,-120,13,0335(brokerage business),1062,-539
14,0034(brokerage business),1607,551,14,0082(brokerage business),999,-14,14,0009(brokerage business),942,-108
15,0389(brokerage business),1288,325,15,0006(brokerage business),992,-273,15,0240(brokerage business),906,-54
16,0268(brokerage business),1247,538,16,0034(brokerage business),972,-152,16,0259(brokerage business),816,-183
17,0161(brokerage business),1152,666,17,0320(brokerage business),768,46,17,0137(brokerage business),785,-322
18,0288(brokerage business),1092,559,18,0029(brokerage business),643,635,18,0082(brokerage business),678,-96
19,0006(brokerage business),1062,4,19,0107(brokerage business),638,-25,19,0288(brokerage business),645,-202
20,0335(brokerage business),1036,-34,20,0081(brokerage business),565,48,20,0003(brokerage business),640,-21
Total,,107312,28418,Total,,41409,-6422,Total,,38493,-4952
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：pb2611,,,,,,,,,,2026-09-17,
1,0253(brokerage business),13859,4863,1,0272(brokerage business),10963,-412,1,0148(brokerage business),6244,-87
2,0004(brokerage business),12845,4403,2,0148(brokerage business),8032,-409,2,0004(brokerage business),6136,137
3,0148(brokerage business),11890,4767,3,0004(brokerage business),5986,-354,3,0239(brokerage business),5766,-1791
4,0163(brokerage business),10813,1958,4,0288(brokerage business),5162,-14,4,0163(brokerage business),4394,68
5,0123(brokerage business),10246,7647,5,0069(brokerage business),2970,-410,5,0123(brokerage business),3887,197
