"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-08-20,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
15,0320(brokerage business),20,-30,15,0034(brokerage business),119,-97,15,0103(brokerage business),67,1
16,0323(brokerage business),20,-145,16,0148(brokerage business),98,22,16,0153(brokerage business),65,3
17,0048(brokerage business),18,-96,17,0163(brokerage business),86,13,17,0148(brokerage business),58,4
18,0308(brokerage business),18,16,18,0349(brokerage business),76,-6,18,0277(brokerage business),57,-3
19,0058(brokerage business),11,-38,19,0272(brokerage business),38,0,19,0321(brokerage business),56,0
20,0161(brokerage business),10,-11,20,0268(brokerage business),36,6,20,0163(brokerage business),40,0
Total,,1687,-933,Total,,4119,-157,Total,,3999,-80
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ad2610,,,,,,,,,,2026-08-20,
1,0081(brokerage business),2022,-455,1,0323(brokerage business),1813,-6,1,0323(brokerage business),1774,-12
2,0163(brokerage business),1613,-969,2,0008(brokerage business),1500,3,2,0008(brokerage business),1498,4
3,0253(brokerage business),1324,-5,3,0253(brokerage business),1369,1,3,0253(brokerage business),1369,-3
4,0257(brokerage business),1078,-588,4,0123(brokerage business),1359,-75,4,0139(brokerage business),1337,-79
5,0004(brokerage business),1056,-426,5,0148(brokerage business),1215,-34,5,0123(brokerage business),1296,-5
6,0123(brokerage business),946,-908,6,0163(brokerage business),1135,-6,6,0096(brokerage business),1121,0
7,0008(brokerage business),863,-97,7,0096(brokerage business),1107,-1,7,0048(brokerage business),1116,169
8,0275(brokerage business),606,-593,8,0048(brokerage business),1094,169,8,0004(brokerage business),1055,-5
9,0048(brokerage business),474,-325,9,0009(brokerage business),1050,2,9,0009(brokerage business),1046,-2
10,0096(brokerage business),457,-11,10,0139(brokerage business),1006,-80,10,0272(brokerage business),1007,-97
11,0148(brokerage business),379,-175,11,0137(brokerage business),911,2,11,0137(brokerage business),946,15
12,0272(brokerage business),198,-11,12,0257(brokerage business),890,6,12,0257(brokerage business),893,8
13,0067(brokerage business),170,-214,13,0275(brokerage business),844,-6,13,0275(brokerage business),830,6
14,0139(brokerage business),159,6,14,0004(brokerage business),587,9,14,0148(brokerage business),439,9
15,0009(brokerage business),142,-122,15,0299(brokerage business),489,2,15,0163(brokerage business),318,55
16,0069(brokerage business),142,87,16,0034(brokerage business),446,1,16,0153(brokerage business),253,-85
17,0153(brokerage business),140,-28,17,0276(brokerage business),164,0,17,0349(brokerage business),198,-6
18,0058(brokerage business),137,35,18,0268(brokerage business),131,-7,18,0018(brokerage business),184,-3
19,0161(brokerage business),127,-150,19,0082(brokerage business),111,25,19,0103(brokerage business),177,-1
20,0169(brokerage business),102,56,20,0320(brokerage business),98,1,20,0320(brokerage business),153,0
Total,,12135,-4893,Total,,17319,6,Total,,17010,-32
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：auall,,,,,,,2026-08-20,,,,
Name of FF Member/OSBP,903821,212134,Name of FF Member/OSBP,337754,21073,Name of FF Member/OSBP,74906,6160,,,
Name of Non-FF Member/OSNBP,32077,7220,Name of Non-FF Member/OSNBP,33615,-258,Name of Non-FF Member/OSNBP,296463,14655,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：au2610,,,,,,,,,,2026-08-20,
1,0004(brokerage business),128049,18380,1,0004(brokerage business),32515,663,1,0004(brokerage business),10352,344
2,0148(brokerage business),78947,15777,2,0148(brokerage business),16070,1413,2,0253(brokerage business),2881,1245
3,0163(brokerage business),56900,11515,3,0272(brokerage business),10098,-588,3,0148(brokerage business),2677,-316
4,0253(brokerage business),40297,12894,4,0103(brokerage business),8302,465,4,0163(brokerage business),2454,-420
5,0308(brokerage business),36059,8558,5,0163(brokerage business),7837,-156,5,0240(brokerage business),2323,159
6,0275(brokerage business),34363,11587,6,0082(brokerage business),6227,172,6,0001(brokerage business),2148,546
7,0272(brokerage business),23397,4871,7,0288(brokerage business),5549,157,7,0306(brokerage business),2052,398
8,0009(brokerage business),20177,4502,8,0253(brokerage business),5292,384,8,0268(brokerage business),1773,100
9,0240(brokerage business),14569,3506,9,0067(brokerage business),4796,887,9,0272(brokerage business),1500,-124
10,0268(brokerage business),14402,4236,10,0240(brokerage business),4645,406,10,0275(brokerage business),1346,394
11,0034(brokerage business),12987,3384,11,0034(brokerage business),4363,-41,11,0082(brokerage business),1277,20
12,0123(brokerage business),12071,3532,12,0042(brokerage business),3969,196,12,0049(brokerage business),1186,-17
13,0081(brokerage business),11799,957,13,0268(brokerage business),3753,-207,13,0034(brokerage business),1130,212
14,0096(brokerage business),10031,2653,14,0335(brokerage business),3686,128,14,0058(brokerage business),902,301
15,0372(brokerage business),9892,376,15,0161(brokerage business),3479,204,15,0186(brokerage business),867,313
16,0298(brokerage business),9261,2698,16,0274(brokerage business),3373,351,16,0009(brokerage business),805,40
17,0059(brokerage business),9107,2445,17,0323(brokerage business),2831,390,17,0096(brokerage business),716,175
18,0103(brokerage business),8897,3083,18,0096(brokerage business),2654,-68,18,0042(brokerage business),627,153
19,0077(brokerage business),8645,1209,19,0169(brokerage business),2632,-496,19,0288(brokerage business),604,66
20,0186(brokerage business),6565,1919,20,0308(brokerage business),2491,550,20,0308(brokerage business),566,21
Total,,546415,118082,Total,,134562,4810,Total,,38186,3610
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：au2612,,,,,,,,,,2026-08-20,
1,0004(brokerage business),18530,709,1,0004(brokerage business),16189,449,1,0148(brokerage business),2752,110
2,0148(brokerage business),17252,5397,2,0148(brokerage business),12563,498,2,0025(brokerage business),1515,38
3,0253(brokerage business),14690,6245,3,0163(brokerage business),7264,725,3,0096(brokerage business),1450,116
4,0163(brokerage business),9726,3452,4,0103(brokerage business),3839,684,4,0268(brokerage business),1114,1
5,0308(brokerage business),9186,2480,5,0253(brokerage business),3389,-554,5,0089(brokerage business),815,69
6,0009(brokerage business),7414,1684,6,0240(brokerage business),3361,434,6,0009(brokerage business),636,-156
7,0275(brokerage business),6202,2465,7,0082(brokerage business),2884,216,7,0004(brokerage business),633,27
8,0059(brokerage business),4264,1626,8,0067(brokerage business),2702,14,8,0049(brokerage business),602,-187
9,0096(brokerage business),2823,1390,9,0272(brokerage business),2667,153,9,0001(brokerage business),525,61
10,0272(brokerage business),2530,311,10,0003(brokerage business),2373,-25,10,0034(brokerage business),522,20
11,0240(brokerage business),2512,1223,11,0274(brokerage business),1968,108,11,0372(brokerage business),431,2
12,0123(brokerage business),2369,973,12,0123(brokerage business),1899,3,12,0052(brokerage business),420,4
13,0103(brokerage business),2331,1558,13,0288(brokerage business),1823,52,13,0042(brokerage business),351,9
14,0081(brokerage business),2156,439,14,0096(brokerage business),1775,313,14,0163(brokerage business),343,167
15,0161(brokerage business),1252,667,15,0268(brokerage business),1692,-118,15,0272(brokerage business),319,5
16,0042(brokerage business),1139,742,16,0349(brokerage business),1591,-4,16,0418(brokerage business),220,0
17,0311(brokerage business),1015,64,17,0308(brokerage business),1534,46,17,0059(brokerage business),215,7
18,0058(brokerage business),957,573,18,0069(brokerage business),1437,54,18,0276(brokerage business),210,0
19,0034(brokerage business),924,319,19,0239(brokerage business),1428,325,19,0139(brokerage business),184,11
20,0001(brokerage business),889,689,20,0025(brokerage business),1357,-11,20,0327(brokerage business),172,86
Total,,108161,33006,Total,,73735,3362,Total,,13429,390
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：au2702,,,,,,,,,,2026-08-20,
1,0148(brokerage business),8347,2562,1,0148(brokerage business),2583,-46,1,0004(brokerage business),344,67
2,0004(brokerage business),7322,2146,2,0067(brokerage business),1093,5,2,0042(brokerage business),131,1
3,0253(brokerage business),4427,1694,3,0163(brokerage business),943,290,3,0272(brokerage business),82,61
4,0163(brokerage business),3008,897,4,0004(brokerage business),930,127,4,0148(brokerage business),81,19
5,0275(brokerage business),1982,1293,5,0123(brokerage business),515,-8,5,0239(brokerage business),52,12
6,0081(brokerage business),1569,351,6,0253(brokerage business),330,26,6,0058(brokerage business),47,-9
7,0009(brokerage business),1552,630,7,0103(brokerage business),308,23,7,0253(brokerage business),45,25
8,0308(brokerage business),1441,208,8,0268(brokerage business),252,6,8,0268(brokerage business),40,10
9,0240(brokerage business),1150,405,9,0009(brokerage business),245,227,9,0163(brokerage business),37,6
10,0123(brokerage business),1052,722,10,0288(brokerage business),226,-2,10,0169(brokerage business),37,1
11,0059(brokerage business),972,282,11,0272(brokerage business),208,-5,11,0333(brokerage business),37,7
12,0161(brokerage business),471,126,12,0116(brokerage business),195,119,12,0240(brokerage business),33,18
13,0272(brokerage business),426,35,13,0018(brokerage business),176,-6,13,0372(brokerage business),31,0
14,0156(brokerage business),293,108,14,0240(brokerage business),175,-28,14,0096(brokerage business),28,11
15,0007(brokerage business),283,109,15,0161(brokerage business),150,-16,15,0323(brokerage business),28,-5
16,0042(brokerage business),278,234,16,0034(brokerage business),146,10,16,0007(brokerage business),24,-9
17,0116(brokerage business),265,50,17,0008(brokerage business),139,3,17,0088(brokerage business),24,-4
18,0096(brokerage business),263,87,18,0323(brokerage business),133,7,18,0081(brokerage business),22,0
19,0238(brokerage business),240,68,19,0081(brokerage business),126,15,19,0077(brokerage business),21,10
20,0139(brokerage business),214,24,20,0311(brokerage business),124,25,20,0161(brokerage business),20,7
Total,,35555,12031,Total,,8997,772,Total,,1164,228
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：agall,,,,,,,2026-08-20,,,,
Name of FF Member/OSBP,2388348,245378,Name of FF Member/OSBP,516986,-1875,Name of FF Member/OSBP,368777,-3245,,,
Name of Non-FF Member/OSNBP,11008,5578,Name of Non-FF Member/OSNBP,34511,611,Name of Non-FF Member/OSNBP,182720,1981,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ag2610,,,,,,,,,,2026-08-20,
1,0004(brokerage business),204881,17556,1,0004(brokerage business),31918,5061,1,0148(brokerage business),27644,-14
2,0148(brokerage business),140913,9120,2,0148(brokerage business),22237,2643,2,0004(brokerage business),23449,-1258
3,0163(brokerage business),79027,9283,3,0272(brokerage business),16459,347,3,0137(brokerage business),11809,-666
4,0275(brokerage business),71386,5317,4,0163(brokerage business),13346,3406,4,0272(brokerage business),11346,870
5,0240(brokerage business),67415,11608,5,0253(brokerage business),9647,-561,5,0049(brokerage business),10578,98
6,0253(brokerage business),53650,1230,6,0082(brokerage business),8727,-2324,6,0163(brokerage business),9444,-1673
7,0308(brokerage business),50962,3841,7,0288(brokerage business),8724,-761,7,0372(brokerage business),8907,-40
8,0272(brokerage business),43286,-839,8,0240(brokerage business),8399,-142,8,0253(brokerage business),6383,-481
9,0034(brokerage business),40292,6867,9,0323(brokerage business),7337,1527,9,0006(brokerage business),5186,-122
10,0268(brokerage business),34880,3069,10,0067(brokerage business),6642,3,10,0034(brokerage business),5099,1370
11,0081(brokerage business),33772,3456,11,0034(brokerage business),6529,-1962,11,0042(brokerage business),5063,292
12,0186(brokerage business),31367,5416,12,0103(brokerage business),6331,-551,12,0001(brokerage business),4823,982
13,0298(brokerage business),30919,3616,13,0268(brokerage business),5696,-421,13,0123(brokerage business),4709,256
14,0059(brokerage business),30440,3279,14,0042(brokerage business),5409,-608,14,0096(brokerage business),4147,-245
15,0288(brokerage business),19527,3100,15,0161(brokerage business),4641,227,15,0240(brokerage business),3882,657
16,0123(brokerage business),18794,1676,16,0049(brokerage business),4568,-130,16,0315(brokerage business),3848,122
17,0323(brokerage business),18484,991,17,0009(brokerage business),4234,659,17,0103(brokerage business),3155,-128
18,0009(brokerage business),18188,2616,18,0069(brokerage business),4009,102,18,0288(brokerage business),3152,324
19,0103(brokerage business),16117,424,19,0308(brokerage business),3553,-342,19,0069(brokerage business),2647,68
20,0137(brokerage business),15906,648,20,0059(brokerage business),3402,180,20,0298(brokerage business),2340,688
Total,,1020206,92274,Total,,181808,6353,Total,,157611,1100
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ag2612,,,,,,,,,,2026-08-20,
1,0004(brokerage business),32332,3091,1,0004(brokerage business),11147,-48,1,0148(brokerage business),25270,1457
2,0148(brokerage business),26433,2097,2,0082(brokerage business),10621,100,2,0004(brokerage business),6573,-214
3,0275(brokerage business),20919,2438,3,0272(brokerage business),8427,100,3,0049(brokerage business),5232,-22
4,0163(brokerage business),12982,741,4,0049(brokerage business),7689,6,4,0025(brokerage business),3737,79
5,0240(brokerage business),10293,1377,5,0163(brokerage business),7291,477,5,0034(brokerage business),3541,341
6,0253(brokerage business),9992,162,6,0148(brokerage business),6459,332,6,0163(brokerage business),3444,-605
7,0308(brokerage business),9008,-110,7,0025(brokerage business),4980,-88,7,0272(brokerage business),2651,-12
