"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-08-19,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：bu2610,,,,,,,,,,2026-08-19,
1,0163(brokerage business),80789,1058,1,0148(brokerage business),41697,2624,1,0004(brokerage business),29377,2004
2,0004(brokerage business),52747,1602,2,0004(brokerage business),24711,3045,2,0148(brokerage business),26458,-392
3,0148(brokerage business),46148,-1816,3,0272(brokerage business),17898,1166,3,0103(brokerage business),15484,1380
4,0275(brokerage business),28658,-6364,4,0103(brokerage business),15569,1852,4,0272(brokerage business),15237,243
5,0253(brokerage business),19174,-5598,5,0239(brokerage business),12639,-1384,5,0275(brokerage business),12886,-89
6,0272(brokerage business),15565,-1387,6,0082(brokerage business),12144,-502,6,0123(brokerage business),12621,465
7,0123(brokerage business),15331,-9008,7,0268(brokerage business),11820,86,7,0268(brokerage business),10665,-481
8,0081(brokerage business),14521,-1100,8,0163(brokerage business),11615,1880,8,0082(brokerage business),10391,275
9,0240(brokerage business),14174,715,9,0253(brokerage business),10335,742,9,0081(brokerage business),9732,241
10,0059(brokerage business),10127,254,10,0335(brokerage business),10099,1067,10,0163(brokerage business),9280,617
11,0161(brokerage business),9535,-1501,11,0059(brokerage business),9336,-87,11,0059(brokerage business),9125,-44
12,0069(brokerage business),7893,-760,12,0123(brokerage business),8262,-138,12,0240(brokerage business),8934,1222
13,0103(brokerage business),7402,2097,13,0081(brokerage business),7365,366,13,0139(brokerage business),8763,-508
14,0268(brokerage business),6897,-704,14,0137(brokerage business),7079,12,14,0009(brokerage business),8444,110
15,0333(brokerage business),6471,2111,15,0161(brokerage business),6699,-143,15,0137(brokerage business),8037,532
16,0137(brokerage business),6282,-2909,16,0240(brokerage business),5628,350,16,0069(brokerage business),7608,82
17,0082(brokerage business),6141,632,17,0275(brokerage business),5588,79,17,0125(brokerage business),6719,607
18,0186(brokerage business),5580,791,18,0288(brokerage business),4950,573,18,0177(brokerage business),4332,575
19,0259(brokerage business),5367,220,19,0069(brokerage business),4806,-129,19,0018(brokerage business),4280,442
20,0308(brokerage business),4981,1222,20,0009(brokerage business),4529,-425,20,0333(brokerage business),4190,427
Total,,363783,-20445,Total,,232769,11034,Total,,222563,7708
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2611,,,,,,,,,,2026-08-19,
1,0163(brokerage business),8677,-1460,1,0148(brokerage business),8039,142,1,0272(brokerage business),8084,44
2,0275(brokerage business),6694,43,2,0082(brokerage business),7595,-9,2,0082(brokerage business),8032,-9
3,0148(brokerage business),6409,-1333,3,0009(brokerage business),6714,46,3,0148(brokerage business),7425,581
4,0004(brokerage business),4280,-2135,4,0004(brokerage business),6140,420,4,0009(brokerage business),6721,154
5,0059(brokerage business),3316,92,5,0272(brokerage business),6012,-1,5,0139(brokerage business),6161,1
6,0069(brokerage business),2262,-537,6,0161(brokerage business),5685,507,6,0268(brokerage business),6133,-505
7,0272(brokerage business),2171,-196,7,0081(brokerage business),5680,20,7,0081(brokerage business),5619,56
8,0123(brokerage business),2007,-937,8,0069(brokerage business),5403,-115,8,0161(brokerage business),5566,384
9,0161(brokerage business),1611,119,9,0139(brokerage business),5240,0,9,0069(brokerage business),4848,67
10,0268(brokerage business),1316,217,10,0268(brokerage business),5019,-525,10,0275(brokerage business),4695,538
11,0081(brokerage business),1266,-409,11,0043(brokerage business),4347,37,11,0059(brokerage business),4144,235
12,0239(brokerage business),1140,893,12,0137(brokerage business),4128,600,12,0123(brokerage business),4128,-1
13,0137(brokerage business),1134,-138,13,0123(brokerage business),3983,8,13,0043(brokerage business),4017,36
14,0253(brokerage business),966,-555,14,0059(brokerage business),3759,271,14,0103(brokerage business),3752,258
15,0082(brokerage business),944,-31,15,0275(brokerage business),3373,42,15,0137(brokerage business),3592,296
16,0009(brokerage business),856,-599,16,0239(brokerage business),2315,1140,16,0004(brokerage business),2768,176
17,0139(brokerage business),849,-991,17,0372(brokerage business),2202,-18,17,0001(brokerage business),1703,6
18,0240(brokerage business),834,-315,18,0163(brokerage business),1364,-32,18,0177(brokerage business),1570,123
19,0103(brokerage business),764,-48,19,0335(brokerage business),1196,51,19,0333(brokerage business),1497,16
20,0333(brokerage business),463,-662,20,0308(brokerage business),1069,31,20,0163(brokerage business),922,9
Total,,47959,-8982,Total,,89263,2615,Total,,91377,2465
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：bu2612,,,,,,,,,,2026-08-19,
1,0163(brokerage business),11390,-4959,1,0004(brokerage business),9817,251,1,0004(brokerage business),11400,374
2,0148(brokerage business),8548,-2768,2,0148(brokerage business),8606,-584,2,0272(brokerage business),8237,85
3,0004(brokerage business),5961,-1394,3,0239(brokerage business),6095,533,3,0103(brokerage business),7390,165
4,0275(brokerage business),5649,-2445,4,0335(brokerage business),5449,190,4,0123(brokerage business),7128,-301
5,0253(brokerage business),3080,-3051,5,0177(brokerage business),5033,607,5,0238(brokerage business),5664,123
6,0123(brokerage business),2331,-2594,6,0272(brokerage business),4326,194,6,0148(brokerage business),5085,-1130
7,0308(brokerage business),1470,-592,7,0240(brokerage business),3811,-118,7,0082(brokerage business),3148,22
8,0259(brokerage business),1240,-430,8,0163(brokerage business),3057,-1103,8,0018(brokerage business),2931,-295
9,0272(brokerage business),995,-1395,9,0084(brokerage business),3000,0,9,0069(brokerage business),2787,10
10,0069(brokerage business),986,-604,10,0009(brokerage business),2822,140,10,0240(brokerage business),2579,-71
11,0240(brokerage business),931,-1861,11,0389(brokerage business),2677,-25,11,0268(brokerage business),2346,38
12,0003(brokerage business),829,317,12,0059(brokerage business),2212,-60,12,0333(brokerage business),2243,151
13,0151(brokerage business),727,272,13,0275(brokerage business),2038,-138,13,0253(brokerage business),2226,249
14,0059(brokerage business),721,-1501,14,0003(brokerage business),1995,-271,14,0096(brokerage business),1992,61
15,0177(brokerage business),703,-159,15,0253(brokerage business),1987,55,15,0275(brokerage business),1752,63
16,0311(brokerage business),636,-284,16,0103(brokerage business),1823,-70,16,0153(brokerage business),1693,12
17,0018(brokerage business),614,155,17,0137(brokerage business),1298,129,17,0323(brokerage business),1619,70
18,0333(brokerage business),551,-1241,18,0323(brokerage business),1263,-272,18,0308(brokerage business),1485,90
19,0186(brokerage business),544,136,19,0299(brokerage business),977,-9,19,0244(brokerage business),1295,82
20,0034(brokerage business),543,172,20,0082(brokerage business),974,135,20,0163(brokerage business),1111,-83
Total,,48449,-24226,Total,,69260,-416,Total,,74111,-285
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：brall,,,,,,,2026-08-19,,,,
Name of FF Member/OSBP,557990,-61360,Name of FF Member/OSBP,173772,8002,Name of FF Member/OSBP,173772,8002,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2609,,,,,,,,,,2026-08-19,
1,0275(brokerage business),13697,-14145,1,0004(brokerage business),3166,-546,1,0272(brokerage business),1460,-74
2,0148(brokerage business),13458,-11194,2,0103(brokerage business),1251,-153,2,0004(brokerage business),1362,-286
3,0004(brokerage business),10744,-3233,3,0148(brokerage business),1219,-375,3,0163(brokerage business),1237,208
4,0163(brokerage business),7829,-6325,4,0163(brokerage business),1007,-145,4,0148(brokerage business),1186,-191
5,0081(brokerage business),7691,298,5,0253(brokerage business),796,-87,5,0253(brokerage business),1114,-27
6,0253(brokerage business),5728,-4994,6,0069(brokerage business),713,-11,6,0275(brokerage business),917,24
7,0123(brokerage business),2935,-2668,7,0275(brokerage business),666,23,7,0240(brokerage business),636,75
8,0059(brokerage business),2764,-988,8,0029(brokerage business),663,1,8,0298(brokerage business),612,-244
9,0240(brokerage business),2684,-1849,9,0058(brokerage business),566,-81,9,0034(brokerage business),569,-94
10,0298(brokerage business),1835,-2383,10,0272(brokerage business),565,-87,10,0123(brokerage business),482,-18
11,0268(brokerage business),1660,-563,11,0137(brokerage business),529,130,11,0268(brokerage business),463,36
12,0034(brokerage business),1546,-460,12,0151(brokerage business),462,4,12,0068(brokerage business),459,-46
13,0272(brokerage business),1309,-2222,13,0271(brokerage business),426,33,13,0295(brokerage business),419,-9
14,0259(brokerage business),1165,-597,14,0389(brokerage business),373,-14,14,0125(brokerage business),406,-32
15,0323(brokerage business),1056,-100,15,0274(brokerage business),363,-238,15,0059(brokerage business),373,-31
16,0009(brokerage business),1010,173,16,0001(brokerage business),338,15,16,0186(brokerage business),364,-49
17,0108(brokerage business),953,-7,17,0081(brokerage business),329,98,17,0081(brokerage business),345,-85
18,0186(brokerage business),928,-1425,18,0288(brokerage business),324,14,18,0058(brokerage business),334,21
19,0288(brokerage business),901,-523,19,0059(brokerage business),315,-17,19,0069(brokerage business),323,-21
20,0274(brokerage business),890,-687,20,0323(brokerage business),308,-12,20,0288(brokerage business),323,-37
Total,,80783,-53892,Total,,14379,-1448,Total,,13384,-880
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：br2610,,,,,,,,,,2026-08-19,
1,0148(brokerage business),57193,-1944,1,0004(brokerage business),14787,-1103,1,0004(brokerage business),12537,990
2,0004(brokerage business),55535,8325,2,0148(brokerage business),10288,1420,2,0323(brokerage business),9889,31
3,0275(brokerage business),28258,10595,3,0323(brokerage business),9728,95,3,0148(brokerage business),8535,399
4,0163(brokerage business),24818,-3485,4,0163(brokerage business),7115,389,4,0163(brokerage business),5824,675
5,0253(brokerage business),23968,-2020,5,0268(brokerage business),6628,129,5,0268(brokerage business),5734,205
6,0081(brokerage business),22442,-2139,6,0123(brokerage business),4845,108,6,0272(brokerage business),5144,378
7,0123(brokerage business),18459,1386,7,0253(brokerage business),4273,162,7,0123(brokerage business),4886,255
8,0240(brokerage business),16525,1146,8,0103(brokerage business),4044,1541,8,0082(brokerage business),4172,134
9,0161(brokerage business),15101,2421,9,0096(brokerage business),3261,125,9,0103(brokerage business),3591,3
10,0272(brokerage business),8390,-198,10,0272(brokerage business),2770,160,10,0253(brokerage business),3304,-274
11,0268(brokerage business),7012,627,11,0059(brokerage business),2607,14,11,0096(brokerage business),3297,241
12,0298(brokerage business),6889,2199,12,0043(brokerage business),2063,50,12,0029(brokerage business),2431,281
13,0259(brokerage business),6310,4867,13,0335(brokerage business),2034,512,13,0275(brokerage business),2311,25
14,0186(brokerage business),5677,-2350,14,0275(brokerage business),1956,221,14,0240(brokerage business),2183,115
15,0059(brokerage business),5057,-1357,15,0081(brokerage business),1762,530,15,0043(brokerage business),2071,39
16,0034(brokerage business),4914,673,16,0048(brokerage business),1249,14,16,0177(brokerage business),1826,296
17,0103(brokerage business),4482,222,17,0240(brokerage business),1229,-78,17,0069(brokerage business),1663,28
18,0019(brokerage business),3728,563,18,0288(brokerage business),1219,158,18,0058(brokerage business),1551,74
19,0069(brokerage business),3426,-573,19,0153(brokerage business),1198,228,19,0137(brokerage business),1422,311
20,0137(brokerage business),3331,-117,20,0274(brokerage business),1156,38,20,0151(brokerage business),1393,28
Total,,321515,18841,Total,,84212,4713,Total,,83764,4234
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：ruall,,,,,,,2026-08-19,,,,
Name of FF Member/OSBP,529828,91734,Name of FF Member/OSBP,180634,9749,Name of FF Member/OSBP,180052,9849,,,
Name of Non-FF Member/OSNBP,100,100,Name of Non-FF Member/OSNBP,50,0,Name of Non-FF Member/OSNBP,632,-100,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2609,,,,,,,,,,2026-08-19,
1,0163(brokerage business),13510,2664,1,0004(brokerage business),3205,129,1,0004(brokerage business),3602,-93
2,0253(brokerage business),12582,5205,2,0272(brokerage business),1875,-89,2,0148(brokerage business),1762,-199
3,0148(brokerage business),10114,113,3,0148(brokerage business),1548,-41,3,0253(brokerage business),1729,-518
4,0275(brokerage business),7037,619,4,0082(brokerage business),1415,-98,4,0275(brokerage business),1692,-465
5,0004(brokerage business),6484,806,5,0058(brokerage business),1302,-48,5,0123(brokerage business),1343,-17
6,0240(brokerage business),1942,-196,6,0163(brokerage business),1245,-6,6,0240(brokerage business),1192,-61
7,0272(brokerage business),1410,-149,7,0096(brokerage business),1235,-576,7,0163(brokerage business),1173,91
8,0059(brokerage business),1232,287,8,0103(brokerage business),934,-111,8,0059(brokerage business),1158,-141
9,0123(brokerage business),1017,245,9,0275(brokerage business),850,-74,9,0003(brokerage business),804,-45
10,0096(brokerage business),995,753,10,0177(brokerage business),768,-54,10,0125(brokerage business),799,46
11,0009(brokerage business),833,247,11,0240(brokerage business),762,25,11,0077(brokerage business),798,-64
12,0268(brokerage business),784,479,12,0253(brokerage business),631,-14,12,0272(brokerage business),714,-5
13,0103(brokerage business),746,54,13,0123(brokerage business),558,-14,13,0096(brokerage business),650,22
14,0151(brokerage business),734,110,14,0308(brokerage business),540,-2,14,0034(brokerage business),624,-133
15,0043(brokerage business),715,166,15,0081(brokerage business),476,-101,15,0103(brokerage business),560,-79
16,0186(brokerage business),623,280,16,0034(brokerage business),456,-140,16,0151(brokerage business),534,-213
17,0034(brokerage business),603,192,17,0077(brokerage business),452,-12,17,0177(brokerage business),519,-3
18,0259(brokerage business),584,105,18,0125(brokerage business),438,-12,18,0069(brokerage business),495,26
19,0121(brokerage business),508,189,19,0277(brokerage business),426,3,19,0268(brokerage business),441,-21
20,0298(brokerage business),501,253,20,0059(brokerage business),398,-8,20,0019(brokerage business),411,-49
Total,,62954,12422,Total,,19514,-1243,Total,,21000,-1921
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2701,,,,,,,,,,2026-08-19,
1,0163(brokerage business),69724,9659,1,0004(brokerage business),10829,-209,1,0004(brokerage business),15871,357
2,0004(brokerage business),63860,13285,2,0148(brokerage business),9288,1543,2,0082(brokerage business),9382,25
3,0148(brokerage business),34463,8340,3,0163(brokerage business),6953,1040,3,0148(brokerage business),8918,458
4,0275(brokerage business),32998,4388,4,0103(brokerage business),5574,458,4,0123(brokerage business),6595,1446
5,0253(brokerage business),24172,5620,5,0240(brokerage business),4352,501,5,0372(brokerage business),5976,210
6,0161(brokerage business),17599,-1729,6,0272(brokerage business),4179,393,6,0275(brokerage business),5944,449
7,0240(brokerage business),13738,1224,7,0253(brokerage business),3159,239,7,0163(brokerage business),4263,1650
8,0103(brokerage business),12134,3170,8,0077(brokerage business),2547,349,8,0125(brokerage business),3999,398
9,0081(brokerage business),11737,2348,9,0268(brokerage business),2457,39,9,0253(brokerage business),3806,835
10,0272(brokerage business),10714,1911,10,0082(brokerage business),2448,289,10,0272(brokerage business),3670,653
11,0123(brokerage business),6824,2522,11,0059(brokerage business),2390,224,11,0096(brokerage business),3445,144
12,0009(brokerage business),5592,-1220,12,0018(brokerage business),2295,264,12,0103(brokerage business),3212,130
13,0096(brokerage business),5170,583,13,0323(brokerage business),2144,243,13,0240(brokerage business),3201,213
14,0186(brokerage business),4898,753,14,0123(brokerage business),2058,228,14,0151(brokerage business),3044,690
15,0323(brokerage business),4882,-1447,15,0274(brokerage business),2042,61,15,0077(brokerage business),2980,214
16,0274(brokerage business),4163,2209,16,0275(brokerage business),1923,249,16,0059(brokerage business),2721,349
17,0034(brokerage business),4100,524,17,0277(brokerage business),1901,68,17,0305(brokerage business),2143,124
18,0059(brokerage business),3755,313,18,0151(brokerage business),1890,155,18,0177(brokerage business),2101,60
19,0268(brokerage business),3540,19,19,0288(brokerage business),1844,140,19,0034(brokerage business),1898,-107
20,0259(brokerage business),3318,184,20,0067(brokerage business),1757,512,20,0019(brokerage business),1877,-33
Total,,337381,52656,Total,,72030,6786,Total,,95046,8265
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ru2705,,,,,,,,,,2026-08-19,
1,0253(brokerage business),2188,288,1,0004(brokerage business),1000,44,1,0082(brokerage business),3842,95
2,0389(brokerage business),1677,475,2,0103(brokerage business),872,54,2,0004(brokerage business),1260,30
3,0163(brokerage business),1304,47,3,0253(brokerage business),772,65,3,0275(brokerage business),1054,8
4,0148(brokerage business),879,168,4,0240(brokerage business),635,-3,4,0103(brokerage business),808,2
5,0004(brokerage business),830,300,5,0295(brokerage business),554,1,5,0372(brokerage business),432,9
6,0240(brokerage business),381,187,6,0148(brokerage business),440,93,6,0240(brokerage business),380,270
7,0186(brokerage business),283,225,7,0277(brokerage business),339,2,7,0163(brokerage business),252,82
8,0049(brokerage business),231,-86,8,0272(brokerage business),304,14,8,0139(brokerage business),233,3
9,0308(brokerage business),189,164,9,0121(brokerage business),277,-10,9,0151(brokerage business),201,0
10,0272(brokerage business),160,-3,10,0275(brokerage business),268,-6,10,0123(brokerage business),191,8
11,0082(brokerage business),128,95,11,0006(brokerage business),259,9,11,0019(brokerage business),183,5
12,0275(brokerage business),116,60,12,0059(brokerage business),257,-10,12,0077(brokerage business),140,11
13,0103(brokerage business),108,-24,13,0186(brokerage business),255,83,13,0272(brokerage business),104,30
14,0059(brokerage business),96,81,14,0308(brokerage business),192,-2,14,0148(brokerage business),99,8
15,0077(brokerage business),96,82,15,0323(brokerage business),181,25,15,0335(brokerage business),95,-2
16,0238(brokerage business),96,55,16,0125(brokerage business),179,3,16,0177(brokerage business),94,0
17,0007(brokerage business),92,-95,17,0096(brokerage business),162,4,17,0153(brokerage business),91,0
18,0025(brokerage business),92,91,18,0049(brokerage business),159,12,18,0319(brokerage business),85,0
19,0068(brokerage business),86,-56,19,0163(brokerage business),154,-64,19,0137(brokerage business),83,1
20,0081(brokerage business),78,-73,20,0137(brokerage business),146,8,20,0253(brokerage business),81,37
Total,,9110,1981,Total,,7405,322,Total,,9708,597
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2609,,,,,,,,,,2026-08-19,
1,8163(brokerage business),1607,145,1,8004(brokerage business),819,-22,1,8004(brokerage business),871,-23
2,8148(brokerage business),651,-336,2,8096(brokerage business),345,5,2,8272(brokerage business),504,-99
3,8004(brokerage business),581,16,3,8077(brokerage business),296,-25,3,8103(brokerage business),484,0
4,8240(brokerage business),322,109,4,8253(brokerage business),255,-9,4,8253(brokerage business),426,-11
5,8123(brokerage business),267,242,5,8163(brokerage business),236,-22,5,8148(brokerage business),395,-114
6,8308(brokerage business),193,-374,6,8272(brokerage business),196,-13,6,8125(brokerage business),274,38
7,8272(brokerage business),151,90,7,8161(brokerage business),172,-24,7,8177(brokerage business),168,-33
8,8271(brokerage business),136,-54,8,8268(brokerage business),162,-1,8,8308(brokerage business),161,-3
9,8081(brokerage business),116,81,9,8323(brokerage business),141,-53,9,8240(brokerage business),115,-42
10,8275(brokerage business),66,-197,10,8389(brokerage business),136,-1,10,8268(brokerage business),107,15
11,8288(brokerage business),66,64,11,8103(brokerage business),124,0,11,8163(brokerage business),101,38
12,8019(brokerage business),64,58,12,8082(brokerage business),110,-7,12,8323(brokerage business),80,-2
13,8008(brokerage business),61,60,13,8069(brokerage business),104,0,13,8309(brokerage business),69,6
14,8323(brokerage business),59,54,14,8148(brokerage business),103,-45,14,8161(brokerage business),64,-2
15,8042(brokerage business),57,41,15,8009(brokerage business),81,21,15,8298(brokerage business),63,-11
16,8125(brokerage business),54,37,16,8157(brokerage business),80,-1,16,8058(brokerage business),60,0
17,8059(brokerage business),52,-10,17,8240(brokerage business),79,-8,17,8186(brokerage business),58,-3
18,8137(brokerage business),45,-5,18,8081(brokerage business),78,4,18,8137(brokerage business),55,0
19,8177(brokerage business),45,-8,19,8308(brokerage business),74,-4,19,8288(brokerage business),55,4
20,8274(brokerage business),44,-278,20,8275(brokerage business),73,0,20,8077(brokerage business),44,-6
Total,,4637,-265,Total,,3664,-205,Total,,4154,-248
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2610,,,,,,,,,,2026-08-19,
1,8163(brokerage business),22876,4262,1,8239(brokerage business),4279,720,1,8004(brokerage business),8244,-291
2,8253(brokerage business),16326,1714,2,8163(brokerage business),4253,61,2,8148(brokerage business),6048,640
3,8004(brokerage business),13192,2568,3,8004(brokerage business),4159,69,3,8163(brokerage business),3869,343
4,8148(brokerage business),11981,308,4,8148(brokerage business),3751,611,4,8272(brokerage business),3524,350
5,8275(brokerage business),9144,5179,5,8184(brokerage business),3460,101,5,8103(brokerage business),2570,581
6,8081(brokerage business),4087,518,6,8103(brokerage business),1884,-21,6,8096(brokerage business),2475,212
7,8272(brokerage business),3956,1310,7,8084(brokerage business),1860,-211,7,8123(brokerage business),2268,121
8,8096(brokerage business),3043,1463,8,8240(brokerage business),1523,-171,8,8253(brokerage business),1992,-27
9,8103(brokerage business),3004,1896,9,8335(brokerage business),1369,123,9,8240(brokerage business),1784,160
10,8239(brokerage business),2239,-361,10,8323(brokerage business),1271,-29,10,8177(brokerage business),1591,74
11,8123(brokerage business),1977,279,11,8272(brokerage business),1244,-108,11,8372(brokerage business),1406,-119
12,8059(brokerage business),1759,729,12,8295(brokerage business),1183,-5,12,8275(brokerage business),1345,120
13,8184(brokerage business),1680,2,13,8253(brokerage business),1109,45,13,8125(brokerage business),1317,-65
14,8240(brokerage business),1575,342,14,8308(brokerage business),1055,91,14,8019(brokerage business),1236,46
15,8268(brokerage business),1488,712,15,8009(brokerage business),1037,248,15,8153(brokerage business),880,331
16,8186(brokerage business),1281,389,16,8259(brokerage business),983,122,16,8139(brokerage business),813,71
17,8077(brokerage business),1149,814,17,8268(brokerage business),905,-36,17,8059(brokerage business),796,-122
18,8308(brokerage business),1145,398,18,8139(brokerage business),802,362,18,8077(brokerage business),718,-259
19,8298(brokerage business),1107,185,19,8077(brokerage business),800,130,19,8058(brokerage business),680,72
20,8323(brokerage business),1065,563,20,8274(brokerage business),738,15,20,8184(brokerage business),660,-329
Total,,104074,23270,Total,,37665,2117,Total,,44216,1909
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2611,,,,,,,,,,2026-08-19,
1,8163(brokerage business),11223,2825,1,8004(brokerage business),3416,237,1,8004(brokerage business),5824,471
2,8253(brokerage business),10415,1355,2,8103(brokerage business),2573,-102,2,8009(brokerage business),2951,366
3,8148(brokerage business),7654,2376,3,8148(brokerage business),2488,464,3,8148(brokerage business),2334,226
4,8004(brokerage business),4914,1625,4,8184(brokerage business),2075,402,4,8163(brokerage business),2303,157
5,8009(brokerage business),2903,2338,5,8349(brokerage business),1894,400,5,8240(brokerage business),2089,136
6,8275(brokerage business),2474,402,6,8274(brokerage business),1537,19,6,8125(brokerage business),1358,-417
7,8323(brokerage business),1803,203,7,8335(brokerage business),1394,97,7,8082(brokerage business),1351,10
8,8081(brokerage business),1617,287,8,8305(brokerage business),1291,265,8,8308(brokerage business),1192,149
9,8096(brokerage business),1614,228,9,8177(brokerage business),1027,2,9,8259(brokerage business),1183,214
10,8259(brokerage business),1432,453,10,8272(brokerage business),901,232,10,8008(brokerage business),1151,0
11,8059(brokerage business),1189,97,11,8323(brokerage business),860,111,11,8103(brokerage business),903,162
12,8103(brokerage business),846,262,12,8240(brokerage business),815,98,12,8058(brokerage business),860,133
13,8123(brokerage business),818,344,13,8277(brokerage business),795,295,13,8418(brokerage business),799,162
14,8272(brokerage business),784,331,14,8123(brokerage business),722,-44,14,8077(brokerage business),770,-3
15,8308(brokerage business),737,11,15,8139(brokerage business),688,115,15,8177(brokerage business),718,159
16,8240(brokerage business),652,-2,16,8163(brokerage business),687,216,16,8275(brokerage business),528,26
17,8069(brokerage business),513,60,17,8239(brokerage business),669,-109,17,8253(brokerage business),498,-34
18,8268(brokerage business),491,44,18,8253(brokerage business),572,29,18,8081(brokerage business),457,-45
19,8271(brokerage business),434,154,19,8096(brokerage business),549,447,19,8239(brokerage business),437,57
20,8184(brokerage business),429,-42,20,8389(brokerage business),537,-6,20,8268(brokerage business),376,-14
Total,,52942,13351,Total,,25490,3168,Total,,28082,1915
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2612,,,,,,,,,,2026-08-19,
1,8163(brokerage business),5789,1797,1,8004(brokerage business),3146,145,1,8004(brokerage business),3121,89
2,8253(brokerage business),5305,2100,2,8148(brokerage business),2017,-14,2,8148(brokerage business),2271,108
3,8004(brokerage business),2462,865,3,8268(brokerage business),1915,16,3,8268(brokerage business),1992,16
4,8148(brokerage business),1682,256,4,8082(brokerage business),1894,3,4,8253(brokerage business),1861,218
5,8275(brokerage business),953,-2206,5,8253(brokerage business),1540,231,5,8082(brokerage business),1599,-4
6,8123(brokerage business),467,65,6,8323(brokerage business),1351,-8,6,8323(brokerage business),1366,15
7,8271(brokerage business),382,137,7,8163(brokerage business),1341,35,7,8163(brokerage business),1288,138
8,8323(brokerage business),349,251,8,8161(brokerage business),1169,12,8,8372(brokerage business),1266,200
9,8277(brokerage business),257,257,9,8034(brokerage business),1129,-10,9,8161(brokerage business),1158,9
10,8372(brokerage business),243,-97,10,8372(brokerage business),959,1,10,8034(brokerage business),1131,-10
11,8009(brokerage business),226,10,11,8277(brokerage business),910,153,11,8275(brokerage business),1058,305
12,8259(brokerage business),197,-56,12,8274(brokerage business),897,93,12,8103(brokerage business),1025,8
13,8069(brokerage business),155,-133,13,8103(brokerage business),786,8,13,8240(brokerage business),721,0
14,8034(brokerage business),144,129,14,8009(brokerage business),737,136,14,8081(brokerage business),376,0
15,8077(brokerage business),142,30,15,8308(brokerage business),347,72,15,8058(brokerage business),282,80
